,ACC.PL,ACC.SG,DAT.PL,DAT.SG,GEN.PL,GEN.SG,INS.PL,NOM.PL,INS.SG,NOM.SG,VOC.PL,VOC.SG,STEM
smeteNak,['ke'],"['k', 'a']",['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['smeteNa']
smešAk,['ke'],['Ak'],['cima'],['ku'],"['ak', 'a']",['ka'],['cima'],['ci'],['kom'],['Ak'],['ci'],['ku'],['smeš']
smeštaj,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['smeštaj']
smicalica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['e'],['smicalic']
smijaNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['smijaN']
smirna,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['smirn']
smog,['ove'],[''],['ovima'],['u'],"['ov', 'a']",['a'],['ovima'],['ovi'],['om'],[''],['ove'],['u'],['smog']
smoking,['ge'],['g'],"['zi', 'ma']",['gu'],['ga'],['ga'],"['zi', 'ma']",['zi'],['gom'],['g'],['zi'],['že'],['smokin']
smokva,['ve'],['vu'],['vama'],['vi'],['ava'],['ve'],['vama'],['ve'],['vom'],['va'],['ve'],['vo'],['smok']
smokvik,['ke'],['k'],['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['smokvi']
smola,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['smol']
smotAk,['tke'],['tAk'],['cima'],"['t', 'ku']","['tak', 'a']","['t', 'ka']",['cima'],['ci'],['tkom'],['tAk'],['ci'],"['t', 'ku']",['smo']
smotka,['e'],['u'],['ama'],['i'],"['a', 'a']",['e'],['ama'],['e'],['om'],['a'],['e'],['o'],"['smot', 'k']"
smotra,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['smotr']
smotrenost,['sti'],['st'],['stima'],['sti'],['sti'],['sti'],['stima'],['sti'],['šću'],['st'],['sti'],['sti'],['smotreno']
smotuLAk,['ke'],['Ak'],['cima'],['ku'],"['ak', 'a']",['ka'],['cima'],['ci'],['kom'],['Ak'],['ci'],['če'],['smotuL']
smočnica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['e'],['smočnic']
smrad,['ove'],[''],['ovima'],['u'],"['ov', 'a']",['a'],['ovima'],['ovi'],['om'],[''],['ovi'],['e'],['smrad']
smrdLivAc,['ce'],"['c', 'a']",['cima'],['cu'],"['ac', 'a']",['ca'],['cima'],['ci'],['cem'],['Ac'],['ci'],['če'],['smrdLiv']
smrdLivAk,['ke'],"['k', 'a']",['cima'],['ku'],"['ak', 'a']",['ka'],['cima'],['ci'],['kom'],['Ak'],['ci'],['če'],['smrdLiv']
smrdLivica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['smrdLivic']
smreka,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['smrek']
smrt,['ti'],['t'],['tima'],['ti'],['ti'],['ti'],['tima'],['ti'],['ću'],['t'],['ti'],['ti'],['smr']
smrtnica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['e'],['smrtnic']
smrtnik,['ke'],"['k', 'a']",['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['smrtni']
smrtnost,['i'],[''],['ima'],['i'],['i'],['i'],['ima'],['i'],['i'],[''],['i'],['i'],['smrtnost']
smrtožder,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['u'],['smrtožder']
smrzotina,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['smrzotin']
smuk,['kove'],"['k', 'a']",['kovima'],['ku'],"['kov', 'a']",['ka'],['kovima'],['kovi'],['kom'],['k'],['kovi'],['če'],['smu']
smutNa,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['smutN']
snaga,['ge'],['gu'],['gama'],['zi'],['ga'],['ge'],['gama'],['ge'],['gom'],['ga'],['ge'],['go'],['sna']
snagator,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['snagator']
snaha,['he'],['hu'],['hama'],['si'],"['h', 'a']",['he'],['hama'],['he'],['hom'],"['h', 'a']",['he'],['ho'],['sna']
snaja,['je'],['ju'],['jama'],['si'],"['j', 'a']",['je'],['jama'],['je'],['jom'],"['j', 'a']",['je'],['jo'],['sna']
snajper,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['u'],['snajper']
snajperist,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['snajperist']
snaša,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['snaš']
sneg,['gove'],['g'],['govima'],['gu'],"['gov', 'a']",['ga'],['govima'],['govi'],['gom'],['g'],['govi'],['že'],['sne']
snežnik,['ke'],['k'],['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['snežni']
sniježeNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['sniježeN']
snimAk,['ke'],['Ak'],['cima'],['ku'],"['ak', 'a']",['ka'],['cima'],['ci'],['kom'],['Ak'],['ci'],['če'],['snim']
snimka,['ke'],['ku'],['kama'],['ci'],"['ak', 'a']",['ke'],['kama'],['ke'],['kom'],['ka'],['ke'],['ko'],['snim']
snižeNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['snižeN']
snob,['ove'],['a'],['ovima'],['u'],"['ov', 'a']",['a'],['ovima'],['ovi'],['om'],[''],['ovi'],['e'],['snob']
snop,['ove'],[''],['ovima'],['u'],"['ov', 'a']",['a'],['ovima'],['ovi'],['om'],[''],['ovi'],['e'],['snop']
snošaj,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['snošaj']
so,['li'],[''],['lima'],['li'],['li'],['li'],['lima'],['li'],['Lu'],[''],['li'],['li'],['so']
soba,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['sob']
sobar,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['u'],['sobar']
sobarica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['sobaric']
sobica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['sobic']
socijaldemokracija,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['socijaldemokracij']
sociolog,['ge'],"['g', 'a']","['zi', 'ma']",['gu'],['ga'],['ga'],"['zi', 'ma']",['zi'],['gom'],['g'],['zi'],['že'],['sociolo']
soda,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['sod']
sofa,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['sof']
sofizAm,['e'],['A'],"['mi', 'a']",['u'],"['a', 'a']",['a'],"['mi', 'a']",['i'],['mo'],['A'],['i'],['e'],"['sofiz', 'm']"
soj,['eve'],[''],['evima'],['u'],"['ev', 'a']",['a'],['evima'],['evi'],['em'],[''],['evi'],['u'],['soj']
sok,['ove'],[''],['ovima'],['u'],"['ov', 'a']",['a'],['ovima'],['ovi'],['om'],[''],['ovi'],['u'],['sok']
sokak,['ke'],['k'],['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['ku'],['soka']
sokna,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['sokn']
soko,['love'],"['l', 'a']",['lovima'],['lu'],"['lov', 'a']",['la'],['lovima'],['lovi'],['lom'],[''],['lovi'],['le'],['soko']
sokol,['ove'],['a'],['ovima'],['u'],"['ov', 'a']",['a'],['ovima'],['ovi'],['om'],[''],['ovi'],['e'],['sokol']
sol,['li'],['l'],['lima'],['li'],['li'],['li'],['lima'],['li'],['Lu'],['l'],['li'],['li'],['so']
solar,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['u'],['solar']
soldat,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['soldat']
solsticij,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['solsticij']
solvatacija,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['solvatacij']
som,['ove'],['a'],['ovima'],['u'],"['ov', 'a']",['a'],['ovima'],['ovi'],['om'],[''],['ovi'],['e'],['som']
somerica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['e'],['someric']
somnabulizAm,['e'],['A'],"['mi', 'a']",['u'],"['a', 'a']",['a'],"['mi', 'a']",['i'],['mo'],['A'],['i'],['e'],"['somnabuliz', 'm']"
somnambul,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['u'],['somnambul']
sonar,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['sonar']
sonatina,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['sonatin']
sonda,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['sond']
sonet,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['sonet']
sonorizacija,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['sonorizacij']
sopran,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['sopran']
sopranistica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['e'],['sopranistic']
sorpcija,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['sorpcij']
sorta,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['sort']
sos,['ove'],[''],['ovima'],['u'],"['ov', 'a']",['a'],['ovima'],['ovi'],['om'],[''],['ovi'],['u'],['sos']
sotonizAm,['e'],['A'],"['mi', 'a']",['u'],"['a', 'a']",['a'],"['mi', 'a']",['i'],['mo'],['A'],['i'],['e'],"['sotoniz', 'm']"
sova,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['sov']
sočivo,['a'],['o'],['ima'],['u'],['a'],['a'],['ima'],['a'],['om'],['o'],['a'],['o'],['sočiv']
spaLivaNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['spaLivaN']
spahija,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['spahij']
spaseNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['spaseN']
spasilAc,['oce'],"['oc', 'a']",['ocima'],['ocu'],"['lac', 'a']","['oc', 'a']",['ocima'],['oci'],['ocem'],['lAc'],['oci'],['oče'],['spasi']
spasiteL,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['spasiteL']
spavaNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['spavaN']
spavalica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['e'],['spavalic']
spavaonica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['e'],['spavaonic']
spavaćica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['e'],['spavaćic']
spavač,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['spavač']
spavačica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['spavačic']
spačka,['ke'],['ku'],['kama'],['ci'],"['ak', 'a']",['ke'],['kama'],['ke'],['kom'],['ka'],['ke'],['ko'],['spač']
specifikacija,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['specifikacij']
specijalitet,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['specijalitet']
specijalizacija,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['specijalizacij']
spektAr,['e'],['A'],['ima'],['u'],"['a', 'a']",['a'],['ima'],['i'],['om'],['A'],['i'],['e'],"['spekt', 'r']"
spektakl,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['spektakl']
spekulacija,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['spekulacij']
speleolog,['ge'],"['g', 'a']","['zi', 'ma']",['gu'],['ga'],['ga'],"['zi', 'ma']",['zi'],['gom'],['g'],['zi'],['že'],['speleolo']
sperma,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['sperm']
spev,['ove'],[''],['ovima'],['u'],"['ov', 'a']",['a'],['ovima'],['ovi'],['om'],[''],['ovi'],['e'],['spev']
spiLa,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['spiL']
spiker,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['u'],['spiker']
spirala,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['spiral']
spis,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['spis']
spisAk,"['s', 'kove']",['sAk'],"['s', 'kovima']","['s', 'ku']","['s', 'kov', 'a']","['s', 'ka']","['s', 'kovima']","['s', 'kovi']","['s', 'kom']",['sAk'],"['s', 'kovi']",['šče'],['spi']
spisateL,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['spisateL']
spisateLica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['spisateLic']
spiza,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['spiz']
splav,['i'],[''],['ima'],['i'],['i'],['i'],['ima'],['i'],['i'],[''],['i'],['i'],['splav']
splavar,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['u'],['splavar']
spletka,['e'],['u'],['ama'],['i'],"['a', 'a']",['e'],['ama'],['e'],['om'],['a'],['e'],['o'],"['splet', 'k']"
spletkar,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['u'],['spletkar']
spoj,['eve'],[''],['evima'],['u'],"['ev', 'a']",['a'],['evima'],['evi'],['em'],[''],['evi'],['u'],['spoj']
spojnica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['e'],['spojnic']
spol,['ove'],[''],['ovima'],['u'],"['ov', 'a']",['a'],['ovima'],['ovi'],['om'],[''],['ovi'],['e'],['spol']
spolovilo,['a'],['o'],['ima'],['u'],['a'],['a'],['ima'],['a'],['om'],['o'],['a'],['o'],['spolovil']
spomen,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['spomen']
spomenik,['ke'],['k'],['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['spomeni']
spona,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['spon']
sponzor,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['u'],['sponzor']
sporazum,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['sporazum']
sport,['ove'],[''],['ovima'],['u'],"['ov', 'a']",['a'],['ovima'],['ovi'],['om'],[''],['ovi'],['e'],['sport']
sportaš,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['sportaš']
sposobnost,['sti'],['st'],['stima'],['sti'],['sti'],['sti'],['stima'],['sti'],['šću'],['st'],['sti'],['sti'],['sposobno']
spoznaja,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['spoznaj']
sprat,['ove'],[''],['ovima'],['u'],"['ov', 'a']",['a'],['ovima'],['ovi'],['om'],[''],['ovi'],['e'],['sprat']
sprava,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['sprav']
sprdNa,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['sprdN']
sprdačina,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['sprdačin']
sprej,['eve'],[''],['evima'],['u'],"['ev', 'a']",['a'],['evima'],['evi'],['em'],[''],['evi'],['u'],['sprej']
sprema,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['sprem']
sprezaNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['sprezaN']
sprovod,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['sprovod']
sprud,['ove'],[''],['ovima'],['u'],"['ov', 'a']",['a'],['ovima'],['ovi'],['om'],[''],['ovi'],['e'],['sprud']
spužva,['ve'],['vu'],['vama'],['vi'],['ava'],['ve'],['vama'],['ve'],['vom'],['va'],['ve'],['vo'],['spuž']
srDba,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['srDb']
sraNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['sraN']
sram,['ove'],[''],['ovima'],['u'],"['ov', 'a']",['a'],['ovima'],['ovi'],['om'],[''],['ovi'],['e'],['sram']
sramežLivAc,['ce'],"['c', 'a']",['cima'],['cu'],"['ac', 'a']",['ca'],['cima'],['ci'],['cem'],['Ac'],['ci'],['če'],['sramežLiv']
sramežLivica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['e'],['sramežLivic']
sramežLivost,['sti'],['st'],['stima'],['sti'],['sti'],['sti'],['stima'],['sti'],['šću'],['st'],['sti'],['sti'],['sramežLivo']
sramota,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['sramot']
sraz,['ove'],[''],['ovima'],['u'],"['ov', 'a']",['a'],['ovima'],['ovi'],['om'],[''],['ovi'],['e'],['sraz']
srce,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['src']
srdačnost,['sti'],['st'],['stima'],['sti'],['sti'],['sti'],['stima'],['sti'],['šću'],['st'],['sti'],['sti'],['srdačno']
srdašce,['a'],['e'],['ima'],['u'],"['a', 'a']",['a'],['ima'],['a'],['em'],['e'],['a'],['e'],"['srdaš', 'c']"
srditost,['sti'],['st'],['stima'],['sti'],['sti'],['sti'],['stima'],['sti'],['šću'],['st'],['sti'],['sti'],['srdito']
srdoboLa,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['srdoboL']
srebroLubAc,"['p', 'ce']","['p', 'c', 'a']","['p', 'cima']","['p', 'cu']","['bac', 'a']","['p', 'ca']","['p', 'cima']","['p', 'ci']","['p', 'cem']",['bAc'],"['p', 'ci']","['pč', 'e']",['srebroLu']
sredNak,['ke'],['k'],['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['sredNa']
sredNoškolAc,['ce'],"['c', 'a']",['cima'],['cu'],"['ac', 'a']",['ca'],['cima'],['ci'],['cem'],['Ac'],['ci'],['če'],['sredNoškol']
sreda,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['sred']
sredina,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['sredin']
središte,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['središt']
sredstvo,['a'],['o'],['ima'],['u'],"['a', 'a']",['a'],['ima'],['a'],['om'],['o'],['a'],['o'],"['sredst', 'v']"
sremuš,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['sremuš']
sreća,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['sreć']
srećka,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['srećk']
srh,['he'],['h'],['sima'],['hu'],"['h', 'a']",['ha'],['sima'],['si'],['hom'],['h'],['si'],['še'],['sr']
srića,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['srić']
srk,['kove'],['k'],['kovima'],['ku'],"['kov', 'a']",['ka'],['kovima'],['kovi'],['kom'],['k'],['kovi'],['če'],['sr']
srna,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['srn']
srndać,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['em'],[''],['i'],['u'],['srndać']
srnetina,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['srnetin']
srnče,['ad'],['e'],['adi'],['etu'],['adi'],['eta'],['adi'],['ad'],['etom'],['e'],['adi'],['e'],['srnč']
srodnica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['srodnic']
srodnik,['ke'],"['k', 'a']",['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['srodni']
srodnost,['i'],[''],['ima'],['i'],['i'],['i'],['ima'],['i'],['i'],[''],['i'],['i'],['srodnost']
srodstvo,['a'],['o'],['ima'],['u'],"['a', 'a']",['a'],['ima'],['a'],['om'],['o'],['a'],['o'],"['srodst', 'v']"
srp,['ove'],[''],['ovima'],['u'],"['ov', 'a']",['a'],['ovima'],['ovi'],['om'],[''],['ovi'],['e'],['srp']
srpAN,['e'],['A'],['ima'],['u'],"['a', 'a']",['a'],['ima'],['i'],['em'],['A'],['i'],['u'],"['srp', 'N']"
srpkiNa,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['srpkiN']
srčanost,['sti'],['st'],['stima'],['sti'],['sti'],['sti'],['stima'],['sti'],['šću'],['st'],['sti'],['sti'],['srčano']
srž,['i'],[''],['ima'],['i'],['i'],['i'],['ima'],['i'],['i'],[''],['i'],['i'],['srž']
staLinizAm,['e'],['A'],"['mi', 'a']",['u'],"['a', 'a']",['a'],"['mi', 'a']",['i'],['mo'],['A'],['i'],['e'],"['staLiniz', 'm']"
staNe,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['staN']
stabLika,['ke'],['ku'],['kama'],['ci'],"['k', 'a']",['ke'],['kama'],['ke'],['kom'],['ka'],['ke'],['ko'],['stabLi']
stabilizacija,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['stabilizacij']
stabilnost,['i'],[''],['ima'],['i'],['i'],['i'],['ima'],['i'],['i'],[''],['i'],['i'],['stabilnost']
stablo,['a'],['o'],['ima'],['u'],"['a', 'a']",['a'],['ima'],['a'],['om'],['o'],['a'],['o'],"['stab', 'l']"
stadion,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['stadion']
stado,['a'],['o'],['ima'],['u'],['a'],['a'],['ima'],['a'],['om'],['o'],['a'],['o'],['stad']
stagnacija,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['stagnacij']
staja,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['staj']
stajalište,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['stajališt']
staklar,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['u'],['staklar']
staklara,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['staklar']
staklenica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['staklenic']
staklenik,['ke'],['k'],['cima'],['ku'],"['k', 'a']",['ka'],['cima'],['ci'],['kom'],['k'],['ci'],['če'],['stakleni']
staklenka,['ke'],['ku'],['kama'],['ci'],"['k', 'a']",['ke'],['kama'],['ke'],['kom'],['ka'],['ke'],['ko'],['staklen']
staklo,['a'],['o'],['ima'],['u'],"['a', 'a']",['a'],['ima'],['a'],['om'],['o'],['a'],['o'],"['stak', 'l']"
stalAk,['ke'],['Ak'],['cima'],['ku'],"['ak', 'a']",['ka'],['cima'],['ci'],['kom'],['Ak'],['ci'],['če'],['stal']
stalež,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['u'],['stalež']
stalnost,['sti'],['st'],['stima'],['sti'],['sti'],['sti'],['stima'],['sti'],['šću'],['st'],['sti'],['sti'],['stalno']
stampedo,['e'],['o'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],['o'],['i'],['o'],['stamped']
stan,['ove'],[''],['ovima'],['u'],"['ov', 'a']",['a'],['ovima'],['ovi'],['om'],[''],['ovi'],['e'],['stan']
stanar,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['u'],['stanar']
stanarka,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['stanark']
standard,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['standard']
standardizacija,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['standardizacij']
stanica,['e'],['u'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['o'],['stanic']
stanište,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['staništ']
stanka,['ke'],['ku'],['kama'],['ci'],['ki'],['ke'],['kama'],['ke'],['kom'],['ka'],['ke'],['ko'],['stan']
stanovište,['a'],['e'],['ima'],['u'],['a'],['a'],['ima'],['a'],['em'],['e'],['a'],['e'],['stanovišt']
