,ACC.PL,ACC.SG,DAT.PL,DAT.SG,GEN.PL,GEN.SG,INS.PL,NOM.PL,INS.SG,NOM.SG,VOC.PL,VOC.SG,STEM
morfologija,['e'],['A'],['ama'],"['š', 'cu']",['a'],['e'],['ama'],,['om'],['a'],['e'],['e'],"['darviniz', 'm']"
mormonizAm,['e'],['u'],['ama'],['u'],,['a'],['ama'],['e'],['em'],['a'],['e'],['o'],['strepN']
mošt,['ove'],[''],['ima'],['i'],"['a', 'a']",['e'],['ama'],['e'],['om'],['k'],['zi'],['i'],"['insek', 't']"
muk,['e'],['u'],,['ku'],['a'],['a'],['ima'],['e'],['om'],[''],['ci'],['u'],['aktivacij']
muklost,,['u'],"['zi', 'ma']",['i'],['a'],['a'],['ima'],['ci'],['em'],[''],['a'],['e'],['skloništ']
mukotrpnost,['e'],[''],['sima'],,"['ov', 'a']",['a'],['ama'],['a'],['om'],['a'],['e'],['o'],['preti']
multilateralizAm,['ke'],[''],,['i'],['a'],"['s', 'ca']",['ama'],['i'],['om'],['a'],['e'],['o'],['štrapa']
muzikologija,['ce'],['u'],['ima'],['i'],['a'],['i'],['kama'],['e'],['i'],[''],['i'],['e'],['zvezdic']
mušičavost,['ge'],['u'],['ama'],['i'],['ga'],['e'],['ima'],['i'],['em'],['lAc'],['oci'],['e'],['stranic']
nabožnost,,"['k', 'a']",['Lima'],['i'],"['k', 'a']",['e'],['adi'],['ovi'],['om'],['a'],,['u'],['konačno']
nacizAm,,[''],['ama'],['u'],['a'],['a'],['ima'],['i'],['i'],['a'],['ke'],['o'],"['rešet', 'k']"
nadrealizAm,['ge'],['A'],['ima'],['u'],,['a'],['ima'],['e'],['om'],['a'],['e'],['če'],['sadržin']
naduvenost,,['e'],['ama'],['i'],['a'],['e'],['ama'],['ci'],['om'],[''],['a'],['u'],['galantnost']
nafta,['ke'],['u'],['cima'],['u'],['i'],"['oc', 'a']",['ama'],,['om'],['a'],['i'],['če'],['nesklad']
naivnost,,['st'],['ama'],['u'],['a'],['a'],['kama'],['ke'],['om'],['a'],['e'],['e'],['voštar']
najlon,['e'],['u'],['ima'],['u'],['a'],['sti'],['ima'],['e'],"['jel', 'om']",['dAk'],['ovi'],['o'],['konzumacij']
nakit,['ove'],[''],['ama'],['u'],['a'],['a'],['ama'],['ci'],['om'],['e'],['a'],['o'],['žur']
nameštaj,['e'],['u'],['ama'],['inu'],['a'],['i'],['ima'],['i'],['om'],['a'],['e'],['e'],['gramzivost']
naobrazba,['ove'],['u'],['ama'],['zi'],"['k', 'a']",['a'],['evima'],['e'],['tom'],['A'],,['o'],['ceremonijal']
naoružaNe,['e'],[''],['kama'],['u'],"['ov', 'a']",['i'],['ama'],['ci'],['kom'],[''],['evi'],['vo'],['sort']
napadnost,['e'],['a'],"['zi', 'ma']",['u'],['a'],['a'],['ima'],['i'],['kom'],['a'],['oci'],['če'],['veterinarstv']
napalm,,['u'],['ama'],['u'],['a'],['e'],['cima'],,['om'],[''],['i'],['e'],['električar']
nasLeđivaNe,['e'],[''],['ima'],['u'],,['a'],['stima'],['a'],['om'],['e'],['i'],['u'],"['kosit', 'r']"
naturalizAm,['e'],[''],['ama'],['u'],['a'],['e'],['ima'],['i'],['nom'],[''],['e'],['e'],['bo']
nazalnost,['e'],['a'],['ama'],['u'],,['ke'],['ama'],['i'],['em'],[''],,['o'],['kvantitet']
nedohvatLivost,['e'],['u'],,['i'],['a'],['a'],['cima'],['e'],['em'],[''],['e'],['go'],['žil']
negostoLubivost,['e'],[''],['ima'],['i'],['a'],['e'],['ima'],['ci'],['om'],['g'],['i'],['e'],['izjelic']
nehumanost,['ke'],['A'],"['zi', 'ma']",['i'],"['ov', 'a']",['a'],['ama'],,['om'],['e'],['i'],['e'],['kotlar']
neimaština,['e'],['k'],['adi'],['i'],['a'],"['oc', 'a']",['ima'],['sti'],['om'],['k'],,['e'],['prismotr']
neiskrenost,,['ku'],['ama'],['u'],['a'],['e'],['ama'],,['om'],['a'],"['v', 'a']",['o'],"['fabrikan', 't']"
neizlečivost,['e'],['u'],['ima'],['u'],['a'],['e'],['ima'],['e'],['om'],['a'],,['o'],['suglasni']
neizvesnost,['e'],"['k', 'a']",,['u'],['a'],['ka'],['ama'],['i'],['em'],['e'],['i'],['e'],['nepušač']
nejasnost,['e'],[''],['ima'],['u'],['a'],['a'],['cima'],['ci'],['om'],['g'],['ci'],['e'],['konvoj']
nekolicina,['e'],['u'],['cima'],['u'],['a'],['a'],['ama'],['ge'],['om'],[''],['e'],['o'],['mam']
nekompetentnost,['a'],['u'],['ima'],['u'],,['a'],['ima'],['e'],['om'],['k'],['e'],['o'],"['kreteniz', 'm']"
nekomunikativnost,['e'],[''],['ima'],['u'],"['k', 'a']",['ca'],"['s', 'cima']",['i'],['om'],[''],['a'],['i'],['nabožnost']
nekorisnost,['e'],['h'],['cima'],['ku'],,['e'],['kama'],,['kom'],['ka'],['ke'],['e'],['obavest']
nemarnost,['e'],[''],['ima'],['u'],,['a'],['ima'],,['om'],['Ac'],['e'],['o'],['ćorav']
nemogućnost,['e'],['u'],['ima'],['u'],,['a'],['kama'],['e'],['om'],[''],['ci'],['o'],['metvic']
neobjektivnost,['e'],['a'],['ama'],['ku'],['ga'],['a'],['ima'],['ovi'],['om'],[''],['e'],['o'],['somnambul']
neodgovornost,['e'],['e'],,['i'],,['a'],['ama'],['ci'],['om'],[''],['e'],"['p', 'e']",['glacijacij']
neolitik,['e'],['u'],['ama'],['u'],['a'],['e'],['ima'],['i'],['om'],[''],['i'],['o'],['medaL']
neopipLivost,['e'],[''],['ama'],['u'],"['k', 'a']",['a'],,['sti'],['om'],['a'],['e'],['če'],"['grab', 'L']"
neosetLivost,['ke'],['a'],['ama'],['u'],['a'],['a'],['ama'],,['jem'],['a'],['e'],['o'],['skolasti']
neosporivost,['e'],[''],['ama'],['i'],['a'],['a'],['ama'],['i'],['em'],[''],['i'],['o'],['konfesij']
neovisnost,['e'],[''],['ima'],['i'],['a'],['a'],['ama'],['i'],['cem'],['o'],['ci'],['i'],['savitLivost']
nepažNa,['e'],['čoveka'],,['u'],['i'],['ha'],['ama'],['ke'],['om'],[''],['e'],['o'],['aklimatizacij']
nepismenost,['i'],['u'],,['i'],['a'],['e'],"['zi', 'ma']",['e'],['om'],[''],['i'],['o'],['haLin']
neplodnost,['e'],[''],,['i'],['a'],['e'],['ima'],['i'],,['a'],['ci'],['o'],['slep']
nepobedivost,['e'],['Ak'],['ama'],['i'],['a'],['e'],['ima'],['li'],['om'],[''],['si'],['o'],['maram']
nepostojaNe,['e'],['u'],['kama'],['i'],['a'],['ina'],,['ci'],['om'],['a'],['e'],[''],['seksepil']
nepouzdanost,['e'],[''],['ima'],['ku'],['a'],['a'],['ama'],['e'],['em'],['a'],['e'],['u'],['priprem']
nepovjereNe,['e'],['A'],,['i'],['a'],['e'],['ama'],['ovi'],['kom'],['a'],['a'],['e'],['hašiš']
nepošteNe,['ke'],['stAk'],['ima'],['i'],['i'],['a'],['ima'],,['om'],['a'],['e'],['o'],"['kromatiz', 'm']"
nepraktičnost,['eve'],['u'],['ima'],['u'],['a'],['e'],['ima'],['ci'],['om'],[''],['ke'],['e'],['muh']
nepredvidLivost,['ce'],['st'],['ama'],['u'],"['k', 'a']",['ve'],['ima'],['i'],['om'],['a'],['i'],['če'],['otpadnic']
neprekidnost,['a'],['u'],['sima'],['i'],"['k', 'a']",['a'],['ama'],['e'],['i'],['a'],['e'],['e'],['vojnikiN']
neprekinutost,['ke'],"['k', 'a']",['ama'],['ju'],"['a', 'a']",['a'],['ima'],['ci'],['om'],[''],,['o'],['brodolom']
neprenosivost,['e'],['u'],['adi'],['i'],['a'],['a'],['ima'],['e'],['om'],['h'],,['o'],['pregrad']
neprepoznatLivost,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['e'],['em'],['a'],['ve'],['o'],['hvališ']
nepresušnost,['e'],['u'],['ama'],['sti'],['a'],['a'],['ima'],['e'],['kom'],['Ac'],,['če'],['žitaric']
neprevodivost,['i'],[''],['cima'],['u'],['a'],['e'],['ima'],['i'],['om'],['a'],['i'],['u'],['savršenost']
nepriličnost,,['u'],['ama'],['i'],['a'],['e'],['ima'],['i'],['om'],['a'],['e'],['o'],['gangster']
nepripremLenost,"['s', 'kove']",[''],['ama'],['i'],['a'],['a'],['ima'],['e'],['om'],[''],['a'],['e'],['pustolov']
neprirodnost,['e'],['e'],"['zi', 'ma']",['i'],"['h', 'a']",['a'],['ima'],['e'],['om'],['a'],,['e'],['demokracij']
nepristojnost,['e'],[''],['cima'],['i'],"['ov', 'a']",['ca'],['ama'],['ci'],['om'],['a'],,['če'],['puce']
nepristranost,['e'],"['k', 'a']",['cima'],['i'],"['tak', 'a']",['a'],['ima'],['evi'],['kom'],[''],['e'],['i'],['pram']
nepristupačnost,,['u'],['ima'],['cu'],"['ak', 'a']",['ke'],['ima'],['i'],['om'],['a'],['sti'],['i'],['diplom']
neproduktivnost,['e'],['u'],['ama'],['u'],['a'],['a'],['ima'],['ci'],['om'],['a'],,['o'],['arabes']
nepromišLenost,,['a'],['ama'],['u'],['a'],['e'],['ama'],['ovi'],"['š', 'cem']",[''],['kovi'],['o'],['odaziv']
neprozirnost,['e'],['ku'],,['u'],['a'],['a'],['ama'],['i'],['om'],['k'],['e'],['o'],['goružd']
neptunij,['e'],['u'],['ima'],['ku'],['a'],['e'],['ima'],['e'],['om'],['Ac'],['ji'],['e'],['akceptor']
nerazboritost,['e'],['A'],['ima'],['i'],['a'],['e'],['ima'],['i'],['om'],,['e'],['o'],['iskora']
nerazdruživost,['ke'],['A'],,['u'],['a'],['a'],['ama'],,['om'],[''],['i'],['e'],['inicijator']
nerealnost,['e'],['a'],['ima'],['i'],['a'],['e'],['ama'],['e'],['em'],['a'],['e'],['go'],['neurologij']
nerešivost,['ad'],['u'],['ima'],['u'],['a'],['ga'],['ima'],['e'],['om'],['Ac'],['a'],['u'],['lisic']
nesanica,['e'],[''],,['etu'],"['a', 'a']",['a'],['ovima'],['e'],['om'],[''],['e'],['u'],['turist']
nesebičnost,['a'],[''],,['u'],['a'],['e'],['ima'],['e'],['om'],['a'],['i'],['e'],['epikurej']
nesimetričnost,['e'],['u'],,['u'],,['a'],['ama'],['ovi'],['om'],['a'],['i'],['o'],['striptizer']
nesklad,['a'],"['k', 'a']",['ima'],['u'],,['a'],['cima'],,['kom'],['a'],,['o'],"['laboran', 't']"
neskromnost,,['a'],['cima'],['i'],"['k', 'a']",['e'],['ima'],['e'],['om'],[''],,['o'],['naočal']
nestrpLeNe,['eve'],['o'],"['š', 'cima']",['i'],,['a'],['cima'],['oci'],['em'],[''],['a'],['sti'],['kriminal']
nestrpLivost,['ke'],[''],['ima'],['u'],['a'],['ke'],['ama'],['i'],['om'],[''],['e'],['o'],['zaslon']
nesuvislost,['e'],['a'],['ama'],['ku'],,['e'],['ovima'],['i'],['gom'],['a'],['e'],['e'],['ptičic']
nesvest,['e'],['u'],['cima'],['u'],['a'],['e'],['ima'],,['hom'],['o'],['i'],['i'],['zatvorenic']
nesvestica,['e'],['gu'],['ima'],['u'],['a'],['a'],,['e'],['mom'],[''],['ci'],['u'],"['jezikoznanst', 'v']"
neukost,['e'],[''],['ama'],['u'],['a'],['ka'],['ima'],['i'],['om'],[''],,['e'],['poligraf']
neumerenost,['a'],"['c', 'a']",['evima'],['ku'],['i'],['e'],['ima'],['e'],['em'],['a'],['e'],['e'],['lestvic']
neuništivost,['e'],[''],"['s', 'cima']",['i'],['i'],['a'],['ima'],['e'],['om'],['a'],['e'],['e'],['devojčic']
neuralgija,['e'],['e'],['ima'],['u'],['a'],['i'],['cima'],['i'],['om'],['o'],['ci'],['o'],['ko']
neurednost,,['u'],['ima'],['i'],"['k', 'a']",['e'],['ima'],['a'],['om'],[''],['a'],['i'],['astmatičar']
neurologija,['e'],['a'],['govima'],['u'],['a'],['ke'],['cima'],['a'],['em'],['a'],['i'],['če'],['neg']
neuropsihofarmakologija,['e'],['u'],,['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['ge'],['e'],['djelovaN']
neusiLenost,,['u'],,['u'],"['ev', 'a']",['ka'],['ima'],['a'],['om'],['o'],['i'],['oče'],"['imperijaliz', 'm']"
neuspelost,,['u'],['ima'],['i'],['a'],['e'],,,['em'],[''],,['i'],['mahal']
neuspešnost,['e'],['u'],['evima'],['ku'],"['ov', 'a']",['a'],['evima'],['e'],['om'],['zAk'],['e'],['o'],['dionic']
neustrašivost,['ke'],[''],['ima'],['u'],"['ev', 'a']",['a'],"['mi', 'a']",['ad'],['i'],['a'],['e'],['o'],['šlem']
nevidLivost,['ke'],['a'],['ama'],['i'],"['ak', 'a']",['e'],['ima'],['i'],['om'],[''],,['če'],['košar']
nevinost,['ove'],['u'],['ima'],['u'],['sti'],['a'],['ama'],['ci'],['kom'],['a'],['ci'],['o'],['kukoL']
nezahvalnost,['a'],[''],['ima'],['u'],['a'],['ka'],['ima'],['ci'],['om'],['a'],['e'],['e'],['hipotez']
nezaposlenost,,['tAk'],['ima'],['u'],,['e'],['ima'],['a'],['em'],['a'],['e'],['i'],['lečni']
nezavisnost,['ke'],['u'],"['zi', 'ma']",['u'],['a'],['a'],['ima'],['ovi'],['om'],['e'],['ji'],['u'],['znal']
nezgrapnost,['e'],['A'],['ima'],['i'],['a'],['e'],,,['om'],[''],['i'],['e'],['ležaL']
neznaNe,['e'],['u'],['ama'],['i'],['a'],['i'],['ama'],['i'],['om'],[''],['e'],['u'],['rojalist']
neznaboštvo,,['A'],,['i'],,['e'],['ima'],['e'],['om'],['a'],['i'],['e'],['molb']
nečovečnost,['e'],['u'],['ima'],['i'],['a'],['ke'],['ima'],['ci'],['i'],['a'],['i'],['če'],['uvoj']
nežnost,['e'],['o'],['ama'],['i'],['a'],['a'],['ima'],['ovi'],['em'],['k'],['i'],['e'],['seminar']
nikAl,['e'],[''],['kama'],['ku'],['a'],['a'],['cima'],['ci'],['om'],[''],,['o'],['prirodoznanstv']
nikotin,['e'],[''],['ima'],['cu'],['a'],['e'],['ima'],['i'],['i'],['a'],['e'],['e'],['rukometaš']
niskost,['e'],['u'],['ama'],['u'],['a'],['a'],"['zi', 'ma']",,['šću'],[''],['ci'],['e'],['gomil']
ništavilo,['e'],['u'],['ima'],['u'],['a'],['a'],['ima'],['e'],['kom'],['e'],['e'],['če'],['služinče']
nokaut,['e'],['u'],,['u'],['a'],['a'],,['e'],['kom'],['a'],['ci'],['me'],['klan']
nomenklatura,['e'],['u'],,['i'],['a'],['e'],['ima'],['i'],['mo'],['a'],['e'],['o'],['jakut']
nonkonformizAm,['e'],[''],['ima'],['u'],['a'],['e'],['ama'],['a'],['mo'],[''],['e'],['o'],"['pustiNašt', 'v']"
novinarstvo,,['st'],['ima'],"['s', 'ku']",['a'],['a'],['ima'],['evi'],['om'],['g'],['e'],['o'],['krasot']
nudizAm,['ove'],['a'],['adi'],['u'],['a'],['ka'],['cima'],['ci'],['mom'],[''],,['e'],"['jar', 'm']"
obadvojica,['e'],[''],"['mi', 'a']",['ku'],['a'],['ke'],"['mi', 'a']",['e'],['om'],[''],['e'],['o'],['mušičavost']
obamrlost,['e'],['u'],['ima'],['i'],"['ak', 'a']",['e'],['ima'],['e'],['cem'],[''],['e'],['i'],['bajonet']
objektivnost,['ce'],['u'],,['u'],['a'],['a'],['ima'],['zi'],['em'],['dAk'],['ci'],['o'],['uništivost']
obojica,['e'],[''],['ima'],['ku'],['a'],['i'],['cima'],['ci'],['mo'],[''],['i'],['če'],['kremeNač']
obuzetost,,['u'],['ima'],['i'],['i'],['e'],['ima'],['e'],['om'],['a'],['e'],['e'],['fregat']
obuća,['e'],['a'],,['u'],,['a'],['cima'],['e'],['em'],[''],['e'],['o'],['vrš']
ocAt,,"['k', 'a']",['cima'],['cu'],['a'],['a'],['cima'],['ci'],['om'],['g'],['i'],[''],['šem']
odbojka,,['u'],,['u'],['a'],,['ima'],['e'],['cem'],['d'],['i'],['o'],['vi']
odbojnost,,[''],['cima'],['ku'],['a'],['ca'],,['ci'],['em'],[''],,['o'],['ag']
odgoj,['e'],['e'],['cima'],['i'],['a'],['a'],['ima'],['i'],['em'],['c'],['i'],['o'],['crev']
odlučnost,['ge'],['u'],['ima'],['u'],['a'],['e'],['ama'],['oci'],['om'],['a'],,['o'],['saksofonist']
odmerenost,['e'],['e'],['cima'],['u'],['sti'],['a'],['ama'],['i'],['om'],[''],['i'],['o'],['grudi']
oduševLeNe,['e'],['u'],['ima'],['i'],['a'],['e'],['ama'],['i'],['om'],['a'],['e'],['e'],['renome']
odvažnost,['ke'],['u'],['ovima'],['u'],,['a'],,['e'],['em'],['ka'],['sti'],['če'],['mladen']
odvojenost,,[''],['ima'],['i'],"['ov', 'a']",['i'],['ima'],['e'],['om'],[''],['i'],['e'],['odličj']
odvojivost,['e'],[''],['ama'],['i'],['a'],['a'],['ama'],,['om'],[''],['ke'],['e'],['koncepcij']
oftalmologija,['e'],[''],['ocima'],['cu'],['a'],['a'],['cima'],['dci'],['om'],['k'],['e'],['o'],['sleđ']
ogorčenost,['e'],['u'],['ovima'],['sti'],['a'],['a'],['ama'],['kovi'],['cem'],[''],['e'],['e'],['lokomotiv']
oholost,['sti'],['u'],['ama'],['i'],['a'],['e'],['ima'],['a'],['om'],[''],['ci'],['e'],['satelit']
okrutnost,['e'],['u'],['ima'],['i'],,['e'],['ima'],['ci'],['kom'],['a'],['kovi'],['o'],['abnormalno']
oktan,['i'],[''],['ima'],['inu'],['a'],['i'],['cima'],['ci'],['om'],['a'],['i'],['o'],['krčažić']
omladina,['e'],[''],,['u'],['a'],['a'],"['mi', 'a']",['evi'],['om'],['ka'],['i'],['e'],['pojav']
onkologija,['ke'],[''],['ima'],['u'],['a'],['a'],['ama'],['i'],['kom'],['ka'],['e'],['ko'],['gorostas']
onomastika,['e'],['a'],"['mi', 'a']",['i'],['a'],['a'],['ama'],['e'],['om'],['a'],['i'],['e'],['doktorat']
opakost,['a'],['u'],['ima'],['u'],['a'],['e'],['ima'],['e'],['om'],['a'],['ci'],['o'],['sredNa']
opijum,['e'],['u'],['ima'],['u'],['a'],['e'],['ima'],['i'],['om'],[''],,['o'],['kreštelic']
opip,['e'],['Ac'],['ama'],['ci'],"['ev', 'a']",['a'],,['ci'],['em'],['e'],['i'],['o'],['psihologij']
oprema,['li'],['A'],,['ku'],"['a', 'a']",['a'],,['ci'],['hom'],['o'],,['o'],['krparij']
oprez,['sti'],[''],['ima'],['u'],"['ak', 'a']",['a'],,['e'],['om'],[''],,['e'],['barut']
optika,['e'],[''],,['u'],['a'],['a'],['ama'],['i'],['em'],['a'],['ci'],['e'],['mir']
optimizAm,['i'],[''],,['i'],"['ac', 'a']",['a'],['sima'],['e'],['om'],['a'],['e'],['u'],['škrtost']
orkestracija,['e'],['k'],,['i'],['a'],['a'],['ama'],['e'],['om'],['o'],,['u'],['kalem']
ornitologija,['e'],['u'],['ama'],['ocu'],"['ov', 'a']",['a'],['ama'],['i'],['om'],['h'],['i'],['e'],"['pragmatiz', 'm']"
ortopedija,['e'],[''],['cima'],['i'],['a'],['a'],,['e'],['em'],['a'],['e'],['o'],['miraz']
osamLenost,['e'],['e'],['ovima'],['i'],"['a', 'a']",['ka'],['ima'],['a'],['om'],['a'],['ke'],['o'],['sag']
osama,['he'],[''],,['u'],['a'],['e'],['ama'],['i'],['om'],,['ci'],['e'],['kukNav']
osećajnost,['e'],[''],['cima'],['u'],"['ov', 'a']",['a'],['ama'],['i'],['om'],[''],['ci'],['o'],['tašt']
osmorica,['e'],['a'],['cima'],['u'],"['k', 'a']",['sti'],['ovima'],['i'],['Lu'],[''],,['o'],['krvopij']
osobLe,['e'],['u'],['ama'],['i'],"['ac', 'a']",['a'],['ama'],['i'],['om'],['k'],['i'],['o'],['otmičar']
osteopatija,['e'],['u'],,['u'],['a'],['e'],['ama'],['e'],"['zo', 'm']",['a'],,['e'],['paLb']
otorinolaringologija,['ove'],['a'],,['i'],['a'],['e'],['evima'],['e'],['kom'],[''],['i'],['u'],['plebej']
otrcanost,['e'],"['oc', 'a']",['ima'],['i'],,['a'],['ima'],['a'],['om'],[''],['e'],['o'],['prola']
overa,['e'],['žAk'],['ima'],['u'],"['k', 'a']",['a'],['ađu'],['i'],['om'],"['A', 'm']",['i'],['že'],['ple']
ovisnost,['eve'],['k'],['ama'],['i'],['a'],['i'],['cima'],['e'],['om'],[''],['i'],['o'],['naum']
ovčarstvo,['e'],[''],['ima'],['u'],"['ev', 'a']",['a'],"['š', 'cima']",['ci'],['om'],['ka'],['a'],,['diktatur']
ozbiLnost,['e'],[''],['ima'],['i'],['a'],['a'],['ima'],['e'],['om'],[''],['e'],['o'],['solvatacij']
ozon,['e'],['u'],['ama'],['u'],['a'],['a'],['ama'],['i'],['kom'],[''],['ci'],['u'],['žbir']
oštrina,['e'],[''],['stima'],['gu'],"['a', 'a']",['e'],['ama'],['ci'],['om'],['a'],['a'],['o'],"['obuj', 'm']"
paganizAm,,['u'],['ima'],['i'],,['a'],['cima'],['e'],['om'],['e'],['ci'],['o'],['kravLa']
palenta,['a'],['u'],['cima'],['i'],"['h', 'a']",['e'],['ama'],['ovi'],['om'],['e'],['i'],['e'],['agronom']
paleontologija,['e'],['u'],['ima'],['u'],"['ak', 'a']",['e'],['ima'],['e'],['om'],[''],['e'],['o'],['vlas']
paleozoik,['e'],['u'],['ima'],['u'],['i'],['a'],['stima'],,['om'],['a'],['e'],['u'],['inćun']
pamuk,,['u'],['ama'],['u'],['a'],['a'],['ima'],,['om'],['a'],['i'],['e'],['komentar']
panseksualnost,['e'],[''],['ama'],['i'],,['a'],['ima'],['i'],['om'],[''],['i'],['oče'],['republikan']
panslavizAm,['e'],['k'],,['ku'],['a'],['e'],['ima'],['i'],['em'],[''],['i'],['o'],['anđelić']
panteizAm,['e'],['a'],['kama'],['i'],"['a', 'a']",['e'],['ama'],['e'],['om'],['a'],,['u'],['dezinformacij']
papAr,['e'],"['c', 'a']",['ima'],['cu'],"['ak', 'a']",['ka'],['ima'],,['kom'],[''],['ci'],['e'],['transporter']
paranoja,,[''],['cima'],['gu'],['a'],['a'],,['e'],['om'],[''],['e'],['e'],['teorij']
parazitologija,['e'],['k'],,['hu'],,['e'],['kama'],['e'],"['le', 'm']",['a'],['e'],['ku'],['srž']
pasuL,['e'],['a'],['ama'],['i'],['a'],['e'],['ima'],['i'],['om'],[''],['e'],['o'],['protivtež']
pazin,,[''],['ima'],['u'],['a'],['a'],['ama'],['e'],['om'],['k'],['i'],['o'],['ne']
pačad,['ce'],['u'],['ima'],['i'],['a'],['a'],['ima'],['i'],['om'],['a'],['e'],['e'],['abecedarij']
pedagogija,['e'],['Ac'],['ima'],['u'],['a'],"['s', 'ka']",['ima'],['ke'],['om'],,[''],['o'],['slastičar']
pedofilija,,['u'],['ama'],['u'],['a'],['a'],['ama'],['i'],['cem'],[''],['e'],['u'],['broj']
pelud,['ke'],['u'],['ima'],['u'],"['a', 'a']",['ka'],['ima'],['ci'],['om'],['k'],['i'],['i'],['odgovor']
pepeo,['i'],[''],['ama'],['i'],['i'],['e'],['dima'],['i'],['etom'],[''],['i'],['sti'],['žandarmerij']
perje,['e'],[''],['ima'],['u'],['a'],['ca'],['ama'],['i'],['em'],[''],['i'],['e'],['rekurzij']
petorica,['e'],['Ak'],['ama'],['i'],"['ov', 'a']",['e'],['ima'],['i'],['om'],[''],['i'],['u'],['dragan']
pešadija,['i'],['o'],['cima'],['u'],['a'],['e'],['ama'],,['om'],[''],['i'],['o'],['pakosni']
piletina,['ge'],['u'],['ima'],['i'],['a'],['a'],['ama'],,['om'],['k'],['i'],['e'],['iluzij']
piroksilin,['e'],['o'],['ima'],['i'],['a'],['a'],['ama'],['ci'],['kom'],[''],['e'],['o'],['meleć']
pismenost,['e'],[''],['ima'],['i'],['i'],['a'],['ama'],['a'],['kom'],[''],['ci'],['e'],['diz']
pivarstvo,['e'],['a'],['ama'],['u'],['a'],"['n', 'a']",['evima'],['e'],['om'],['a'],['e'],['če'],['vris']
plankton,,[''],"['mi', 'a']",['i'],['a'],['a'],['ima'],['e'],['om'],[''],['i'],['e'],['opijat']
plastelin,['ove'],['u'],['sima'],['u'],"['ak', 'a']",['e'],['ima'],['ci'],['om'],['a'],['e'],['o'],['bur']
plastika,['a'],['ku'],['ima'],['i'],['i'],['e'],['ima'],['ge'],['om'],['a'],['i'],['e'],['autentično']
plastičnost,['love'],['Ac'],,['i'],['a'],['ka'],['ima'],['ci'],['om'],['A'],['i'],['u'],"['košarašt', 'v']"
platina,['ke'],['u'],['cima'],['ku'],['a'],['a'],['ima'],['a'],['i'],[''],,['u'],['krivotvorin']
plauzibilnost,['e'],['u'],['ama'],['u'],,['i'],['ima'],['i'],['om'],['a'],['e'],['še'],['hrč']
plavetnilo,['ove'],['u'],,['u'],['a'],['ke'],['kama'],['a'],['om'],[''],['e'],['u'],['bezbožnost']
plašLivost,['e'],['o'],['cima'],['u'],['i'],['e'],['ima'],['e'],['kom'],['o'],['i'],['e'],['ritual']
plemenitost,['e'],[''],['cima'],['i'],['a'],['a'],['ima'],['e'],['om'],['e'],['zi'],['e'],['kriptičnost']
plen,['e'],['u'],['ama'],['u'],,['a'],['ima'],['evi'],['kom'],['a'],['e'],['o'],['prikladnost']
pleroma,['e'],['u'],['ima'],['i'],['a'],['a'],,['i'],['om'],[''],['e'],['u'],['veroučiteL']
plesAn,['e'],"['c', 'a']",['kama'],['u'],['a'],['a'],['ima'],['ci'],['om'],[''],['i'],['o'],['dair']
plesnivost,['e'],['o'],['kama'],['u'],['a'],['ka'],['ama'],['i'],"['s', 'kom']",[''],['i'],['o'],['pustošeN']
plima,['tke'],['u'],['cima'],['i'],['a'],['a'],['ima'],['ci'],['om'],[''],['ji'],['e'],['galam']
plodnost,['ce'],[''],['ima'],['i'],['a'],['e'],,['e'],['i'],['a'],['ovi'],['če'],['čič']
plovnost,['ce'],['u'],['ima'],['i'],['i'],['a'],,,['om'],[''],['sti'],['go'],"['fot', 'k']"
pluralizAm,['e'],['e'],,['i'],,['e'],['ama'],['i'],['cem'],[''],['ci'],['u'],['bušotin']
pluralnost,,['Ak'],['ima'],['u'],['i'],['ca'],['ima'],['i'],['om'],['a'],['i'],['e'],['impulzivnost']
pluskvamperfekt,['e'],[''],['ama'],['i'],"['a', 'a']",['ka'],,['sti'],['om'],['a'],['i'],['o'],['dužni']
pneumatologija,['a'],['u'],['cima'],['ci'],['a'],['a'],['cima'],['a'],['em'],[''],['e'],['e'],['impotentnost']
poLodelstvo,['e'],['sAk'],['ima'],['i'],"['ak', 'a']",['a'],['tima'],['ci'],['šću'],[''],['i'],['o'],"['domaćinst', 'v']"
podmitLivost,['e'],['u'],['ama'],['u'],['daka'],['a'],['kama'],['i'],['em'],['e'],['a'],['o'],['trulost']
podmuklost,['e'],[''],['ama'],['i'],"['ov', 'a']",['a'],['ama'],,['om'],[''],['e'],['o'],['prevoj']
podrijetlo,['e'],['u'],['ama'],['u'],,['e'],['ama'],,['i'],['a'],['oci'],['e'],['sremuš']
poetika,['e'],['u'],['ima'],['ku'],"['hov', 'a']",['e'],['ima'],['i'],['om'],['a'],['i'],['o'],['funkcij']
pohlepa,['e'],['u'],['ovima'],['i'],['a'],['a'],['ama'],['e'],['om'],['a'],['i'],['o'],['kosturnic']
pohlepnost,,['A'],"['mi', 'a']",['u'],['a'],['e'],['ama'],['i'],['om'],['a'],['e'],['sti'],['nadzorni']
pohota,['e'],[''],['ama'],['u'],['a'],['a'],['ama'],['e'],['om'],[''],['e'],['o'],['sla']
poker,['e'],['a'],['ama'],['u'],"['a', 'a']",['e'],['ima'],,['šću'],[''],['i'],['o'],['er']
