,ACC.PL,ACC.SG,DAT.PL,DAT.SG,GEN.PL,GEN.SG,INS.PL,NOM.PL,INS.SG,NOM.SG,VOC.PL,VOC.SG,STEM
težina,"['p', 'a']",['sAc'],['tkama'],['ome'],"['et', 'a']",['a'],['ama'],['zi'],['ću'],"['h', 'a']","['N', 'i']",['a'],['univerzitet']
težište,['ga'],['Lu'],"['sci', 'ma']",['ma'],['di'],['la'],['Ludima'],['me'],['hom'],['va'],"['p', 'a']",['me'],['napre']
tigAr,['a'],"['N', 'a']",['tima'],['šci'],[''],['sli'],['etima'],['li'],['ri'],['žAk'],['dci'],"['p', 'e']",['snajper']
tigrica,['ti'],['st'],['rima'],"['p', 'u']",['eri'],['ca'],['em'],['ji'],['im'],"['s', 'k']","['a', 'ci']",['mo'],['neoliti']
tihost,['ce'],"['s', 'c', 'a']","['zi', 'ma']",['jelu'],['ju'],['ja'],['ovima'],['ga'],"['l', 'kom']",['dac'],['lovi'],['Ao'],['raspoznatLivost']
tikva,"['š', 'ce']",,['ima'],['lu'],"['čev', 'a']",['ge'],"['sci', 'ma']",['šci'],"['l', 'kom']","['j', 'a']",['zi'],['te'],['godišNic']
tikvan,[''],"['t', 'k', 'a']",['ći'],['lu'],['ama'],"['s', 'a']","['a', 'cima']","['j', 'a']","['p', 'cem']",['d'],"['a', 'ci']",['sti'],['bliskost']
tilda,"['ć', 'ce']",['tku'],['Lima'],['inu'],"['s', 'a']",['ma'],['slima'],['Li'],"['š', 'cem']",['v'],['adi'],['a'],['kopul']
tinejDer,['eve'],['c'],['čevima'],"['a', 'ku']","['gac', 'a']",['ta'],['čevima'],['evi'],['som'],['ho'],"['m', 'a']",['Lu'],['bLuzgavic']
tip,"['a', 'ke']",['bA'],"['a', 'ima']",['si'],"['et', 'a']",['di'],"['mi', 'a']",['i'],['som'],"['s', 'k']",['mi'],['ko'],['kroatizacij']
tipfeler,"['a', 'e']",['zAc'],"['zi', 'ma']","['š', 'cu']",['iju'],"['n', 'a']","['s', 'cima']",['oci'],"['jel', 'om']",['lAc'],['be'],['le'],"['efek', 't']"
tipka,['ge'],['r'],['dima'],['zi'],['sti'],['li'],"['ma', 'a']",['ške'],['jom'],"['j', 'a']",['ji'],['te'],['propovedaonic']
tipkač,['tke'],['ta'],['šima'],['i'],"['N', 'a']",['li'],['ma'],['zi'],['etom'],['Ak'],['mi'],['Ao'],"['zajut', 'r']"
tipkovnica,['zove'],['ta'],"['a', 'ima']",['šci'],['daka'],['ke'],['hama'],"['s', 'kovi']",['Lom'],['Ao'],['eri'],"['p', 'e']",['pad']
tipograf,['se'],"['s', 'a']",['im'],"['N', 'u']","['gac', 'a']",['ca'],['čevima'],"['t', 'a']",['tkom'],['e'],['e'],['ke'],"['henoteiz', 'm']"
tiranija,['be'],['dAk'],['ma'],['šci'],['ri'],['ina'],"['a', 'ima']","['p', 'ci']",['vom'],"['tk', 'a']",['jeli'],['jele'],['ponos']
tiranin,['love'],['h'],['cima'],"['a', 'u']","['ac', 'a']","['o', 'ka']",['adi'],"['p', 'ci']",['bom'],['bA'],"['p', 'a']",['me'],['segregacij']
tirkiz,"['š', 'ce']",['tAc'],"['jeli', 'ma']",['bi'],"['j', 'a']","['oc', 'a']","['p', 'cima']","['a', 'ci']",['jom'],['g'],['me'],['li'],['cvrč']
tisAk,['hove'],['stAk'],['vima'],['ma'],"['zak', 'a']",['ri'],['lovima'],['e'],"['s', 'cem']",['Ak'],"['s', 'kovi']",['ško'],['modernizacij']
tisa,['e'],['ko'],['Ludima'],"['l', 'ku']","['v', 'a']","['v', 'a']",['im'],"['et', 'a']",['inom'],['zAk'],"['a', 'i']",['me'],['instalacij']
tiskara,"['s', 'kove']","['l', 'a']",['Lima'],['su'],"['ev', 'a']",['he'],"['scim', 'a']",['he'],"['s', 'cem']",['in'],['ti'],"['lč', 'e']",['klimatologij']
tiskovina,['iće'],['vo'],['Lima'],[''],"['t', 'a']","['L', 'a']",['ocima'],['šci'],[''],['ho'],"['N', 'i']",['že'],['kupin']
tisutNik,"['v', 'a']",['a'],['adi'],"['a', 'u']",[''],['tke'],['hovima'],"['j', 'a']",['om'],['stAk'],['zovi'],['čoveče'],['šoder']
tisućLeće,['e'],"['p', 'c', 'a']",['cima'],['ci'],"['oc', 'a']",['me'],"['dci', 'ma']",['govi'],['kom'],"['L', 'a']",['ćo'],['Lo'],['lihvar']
tisuća,['ga'],['je'],['ovima'],['u'],"['lac', 'a']",['ve'],['om'],['je'],"['a', 'kom']",['l'],['eri'],['ke'],['galeb']
tisućnik,['u'],['vu'],"['a', 'ima']","['p', 'cu']","['čac', 'a']",['ka'],['tkama'],[''],['jem'],['dAc'],['a'],['šče'],['desert']
titl,['i'],['sAk'],"['ma', 'a']",[''],"['ba', 'a']","['š', 'ca']",['mima'],"['k', 'ci']",['ma'],['dAk'],"['v', 'a']",['čoveče'],['partij']
titoist,['u'],['tku'],['šima'],['si'],"['j', 'a']",['ha'],"['š', 'cima']","['a', 'i']","['a', 'om']",['l'],['ji'],"['kč', 'e']",['katakan']
titraj,['e'],['k'],,,"['t', 'a']",['a'],"['ići', 'ma']","['m', 'a']",['hom'],"['p', 'e']",['di'],['ine'],['kesten']
titula,['ad'],"['l', 'a']",['gama'],['ju'],['e'],"['jel', 'a']",['slima'],['e'],['mom'],['g'],"['p', 'ci']",['le'],['nemir']
tišina,['eri'],['a'],['mama'],"['ć', 'cu']","['lak', 'a']","['s', 'ka']",['stima'],['jeli'],,"['L', 'a']",['tke'],['ho'],['tobol']
tjedAn,['le'],['ina'],['gama'],"['š', 'cu']",['iju'],['ge'],"['N', 'ima']",['ši'],['som'],"['j', 'a']",['tke'],['le'],['bed']
tjesnačnik,"['p', 'a']",['ce'],['im'],"['s', 'ku']",['a'],"['s', 'a']",,['ovi'],"['jel', 'om']",['dac'],"['p', 'i']",['te'],['dvojin']
tkaNe,['ću'],['mu'],['Ludima'],['i'],"['a', 'a']",['ke'],['ocima'],"['m', 'a']",['đu'],['in'],['a'],['šče'],['picajzl']
tkalAc,"['s', 'ke']",['tAc'],"['zi', 'ma']","['š', 'cu']",['iju'],['ške'],"['ići', 'ma']",['ške'],['kom'],['dAc'],[''],['ine'],['imbecilnost']
tkanina,['love'],['k'],"['p', 'ima']",['ri'],['staka'],"['v', 'a']",['jama'],"['s', 'kovi']","['š', 'cem']","['L', 'a']",['u'],['Lu'],['zemLovid']
tkač,"['n', 'a']","['s', 'a']","['scim', 'a']",['tu'],['čadi'],"['p', 'a']","['zi', 'ma']",['i'],['com'],['stAk'],['ge'],['ho'],['bosiL']
tkivo,['a'],['ho'],,['u'],"['N', 'a']",['ca'],['jima'],['sti'],['mom'],"['p', 'e']",['e'],['vo'],['sumra']
tlak,['sti'],['ho'],"['s', 'kovima']","['t', 'ku']","['et', 'a']",[''],"['ma', 'a']","['a', 'ci']",['lom'],['c'],['dci'],['tko'],['komemoracij']
tlakomjer,['ti'],"['L', 'a']","['sci', 'ma']",['cetu'],['li'],"['a', 'ka']",['vima'],['sci'],['nom'],['in'],"['n', 'a']",['ku'],['zaštitni']
tlo,['eri'],"['oc', 'a']",['mima'],['cetu'],"['zak', 'a']",['ve'],['gama'],"['č', 'ci']","['a', 'om']",['va'],['e'],['le'],['ponedeL']
toLaga,['čad'],['je'],"['ma', 'a']",['šci'],"['tak', 'a']",['ke'],['jima'],['si'],['inom'],"['s', 'k']",['di'],"['lč', 'e']",['škrtost']
toalet,"['š', 'ce']","['s', 'a']","['N', 'ima']","['a', 'ku']",['di'],['sti'],"['ići', 'ma']",['si'],['cetom'],['vo'],['ve'],['di'],['oporb']
tobDija,"['š', 'ce']",['sAc'],['ma'],['cetu'],"['s', 'a']","['a', 'ka']","['scim', 'a']",['ge'],['ocem'],['bAc'],['ge'],['ško'],['strugotin']
tobolAc,"['a', 'e']","['p', 'e']",,['jelu'],"['oc', 'a']",['he'],"['z', 'ima']","['p', 'ci']",['cem'],[''],[''],['u'],['zaručni']
toga,['be'],"['k', 'c', 'a']","['jeli', 'ma']",['cu'],['a'],['di'],['lovima'],['jeli'],['ju'],['žAc'],['o'],['me'],"['montaniz', 'm']"
tokata,['ti'],"['s', 'k']","['ć', 'cima']",['mu'],"['jel', 'a']",['ha'],"['k', 'cima']",['ge'],['etom'],['dAc'],"['t', 'a']",['ine'],['palub']
toksin,['ga'],"['A', 'm']","['ma', 'a']",['mu'],"['dac', 'a']",['he'],['škama'],"['j', 'a']",['vom'],['ko'],['hovi'],['jo'],"['denuncijan', 't']"
tolerancija,"['n', 'a']",['t'],['ama'],"['p', 'cu']","['jel', 'a']","['n', 'a']",['kima'],"['t', 'a']",['ju'],['L'],['u'],['Lo'],['asimilacij']
tolerantnost,"['p', 'ce']","['a', 'a']",['tkama'],"['N', 'u']",['ci'],['oga'],['slima'],"['k', 'ci']",['eri'],['L'],['sli'],['sti'],['luckastost']
tomahavk,['ške'],['hu'],['ama'],['Lu'],"['jel', 'a']",['ta'],['ćom'],[''],['im'],['t'],['ići'],"['pč', 'e']",['trn']
tombola,"['d', 'ke']","['h', 'a']","['a', 'cima']","['š', 'cu']",['ju'],,['čađu'],['šci'],"['s', 'com']",['io'],['lovi'],['že'],['urez']
ton,"['s', 'ce']",['zAk'],['mima'],"['p', 'cu']","['et', 'a']",['ina'],['čevima'],"['n', 'a']","['p', 'om']","['p', 'e']",['čadi'],['še'],['huliteL']
tona,"['m', 'a']",['bAc'],['stima'],"['t', 'ku']",['sli'],['i'],['gama'],['jeli'],['đu'],['ce'],['ge'],['sti'],['jeftinoć']
tonzura,['le'],['go'],['tkama'],['oj'],"['zac', 'a']",['sti'],['em'],"['n', 'ovi']",['u'],['bAc'],"['n', 'a']",['ti'],['tog']
top,['love'],['go'],['etima'],['ti'],"['ić', 'a']","['š', 'ka']","['šci', 'ma']","['t', 'a']",['ju'],['dAk'],['jeli'],['šče'],['doho']
topić,"['p', 'e']",['tku'],['mima'],['mu'],"['lak', 'a']","['š', 'ca']",['šima'],"['č', 'ci']",['eri'],['tAk'],['ovi'],['di'],['licencij']
toplana,"['v', 'a']","['t', 'k', 'a']",['hovima'],"['l', 'ku']",['ava'],['di'],['jama'],['eri'],['eri'],"['A', 'm']",['zi'],"['pč', 'e']",['alat']
toplice,"['p', 'e']",['go'],"['k', 'cima']",['gu'],"['ba', 'a']",['ke'],['govima'],['čevi'],['škom'],['ćAc'],"['s', 'kovi']",['Lo'],['rob']
toplina,[''],['ne'],['lima'],['sti'],"['dac', 'a']",['ma'],['kama'],['zi'],['im'],['Ao'],['ga'],['oče'],['rezač']
toplomer,['he'],['ju'],['kama'],['oj'],[''],['ke'],['čevima'],['sti'],"['s', 'cem']",['bAc'],"['a', 'ci']",['Ao'],['siže']
toplota,"['n', 'a']","['s', 'k']",['čadi'],"['ć', 'cu']","['žak', 'a']","['p', 'a']",['im'],['Ludi'],[''],['io'],['ići'],"['pč', 'e']",['tekovin']
topola,"['p', 'e']",['o'],['jima'],"['p', 'u']","['zov', 'a']","['a', 'ka']",['lovima'],['ti'],"['zo', 'm']",['stAk'],"['a', 'ci']",['Lo'],['adrenalin']
topologija,"['p', 'e']",['go'],['sima'],['mi'],['ki'],['he'],['lovima'],['evi'],['ri'],['Ac'],['sci'],['ju'],['šrafšto']
toponim,[''],['ta'],['tkama'],['mu'],"['h', 'a']","['š', 'ka']","['z', 'ima']",['a'],['li'],['d'],"['k', 'ci']",[''],['gnezd']
topuz,"['š', 'ce']",['t'],"['s', 'kovima']",['u'],['Ludi'],"['o', 'ka']","['scim', 'a']",['ji'],['cem'],"['tk', 'a']",['adi'],['Ao'],['kasarn']
topčić,['oce'],['gu'],['sima'],"['t', 'ku']","['čac', 'a']",['ma'],['slima'],['sci'],['eri'],['t'],['je'],['sti'],['sipa']
tor,['ga'],['Ao'],,['di'],"['l', 'a']",['ri'],['sima'],['e'],['nom'],['čovek'],"['c', 'a']",['ke'],['tikvan']
torAN,"['k', 'ce']",['stAk'],"['š', 'cima']",['šci'],"['al', 'a']","['š', 'ca']",['vima'],['ške'],['hom'],['g'],['e'],"['a', 'u']",['poslodav']
torNić,"['ć', 'ce']",['ku'],['kama'],['tu'],"['ev', 'a']","['š', 'ca']","['š', 'cima']",['ri'],['om'],['tAc'],"['h', 'a']",['hu'],['mošt']
torba,"['s', 'kove']","['a', 'a']","['lci', 'ma']",['zi'],['Ludi'],"['jel', 'a']",['slima'],['sci'],['mom'],['je'],['govi'],['šče'],['kontinuitet']
torbar,"['s', 'ce']",['h'],"['mi', 'a']",['si'],"['ić', 'a']",['ka'],"['s', 'kovima']",['govi'],"['č', 'em']",['sAc'],"['N', 'i']",['ri'],['šamij']
toreador,['iće'],['o'],['mima'],['zu'],['iju'],['čoveka'],['tkama'],['li'],"['p', 'om']","['p', 'e']",['ke'],['sti'],['čvrstoć']
tornado,['ce'],['Ac'],"['s', 'kovima']","['N', 'u']","['v', 'a']",['ha'],['ma'],"['m', 'a']",['com'],['h'],"['a', 'i']",['me'],['istraživač']
torpedo,"['a', 'e']","['s', 'k']",['ima'],"['a', 'u']","['s', 'kov', 'a']",['ja'],['etima'],"['t', 'a']",['etom'],['zAc'],"['s', 'kovi']",['jele'],['izvorišt']
torta,['ši'],"['j', 'a']",['kima'],"['ć', 'cu']","['čac', 'a']",['ina'],"['ići', 'ma']",['a'],"['s', 'com']",['Ak'],"['j', 'a']","['N', 'u']",['pretvorivost']
tortura,['li'],"['h', 'a']",['vama'],['mu'],"['s', 'kov', 'a']",['ge'],['vama'],"['n', 'ovi']",['škom'],['dAk'],['ši'],['ško'],['titl']
torzija,['i'],['ju'],['jama'],['oj'],"['al', 'a']",['di'],"['s', 'kovima']",['dci'],"['s', 'kom']",['žAk'],['šci'],"['p', 'e']",['ropstv']
totalitarist,['iće'],['žAk'],['evima'],"['a', 'ku']",['li'],"['s', 'ca']",['lovima'],['si'],['đu'],['dAk'],['ovi'],['oče'],['divLakiN']
totalitarizAm,['eve'],['h'],['lovima'],['jelu'],['i'],"['š', 'ka']",['ima'],"['et', 'a']",['Lom'],['tac'],['ge'],"['lč', 'e']",['smrtni']
totem,"['et', 'a']","['L', 'a']","['a', 'cima']",['jelu'],['sti'],"['š', 'ka']",['ima'],"['c', 'a']",['tom'],"['s', 'k']",['he'],"['a', 'če']",['brNic']
totemist,"['v', 'a']",['d'],['škama'],['cu'],"['l', 'a']","['z', 'a']","['jeli', 'ma']",['je'],['tkom'],['Ac'],[''],['hu'],['završe']
tovar,"['p', 'a']","['p', 'e']",['škama'],['bi'],"['n', 'a']",['li'],"['N', 'ima']",[''],['Lu'],['Ac'],['ti'],['ce'],['takti']
tovariš,['Lude'],['z'],"['s', 'kovima']",['Li'],['ama'],['li'],['govima'],"['et', 'a']",['nom'],['zAc'],"['p', 'i']",['sli'],['sudeonic']
točAk,['je'],['ju'],['tima'],['eri'],"['lac', 'a']",['ha'],"['ma', 'a']","['p', 'i']","['č', 'em']",['dac'],['šci'],['mo'],"['raž', 'N']"
točka,['a'],"['k', 'a']",['lovima'],['sli'],['eri'],['i'],"['s', 'cima']",['e'],['com'],['tAc'],['lci'],['eri'],['čistač']
točkica,['le'],['ćAc'],['dima'],"['s', 'cu']","['et', 'a']",['ja'],['cima'],['me'],['som'],"['h', 'a']",['šci'],['sti'],['spisateLic']
točnost,['di'],['tku'],,"['p', 'cu']","['ev', 'a']","['p', 'a']","['a', 'ima']","['m', 'a']","['a', 'kom']","['A', 'm']","['et', 'a']",['di'],['pomoć']
trabant,"['s', 'ce']",['mu'],['slima'],['ku'],['čadi'],"['t', 'ka']","['a', 'cima']",[''],['ću'],['vo'],['ići'],['ho'],['panteon']
tradicija,"['v', 'a']",['bAc'],"['p', 'ima']","['ć', 'cu']","['zac', 'a']",['le'],['šima'],['zovi'],['ma'],['z'],['lovi'],"['s', 'ku']","['vesal', 'c']"
tradicionalist,['gove'],"['oc', 'a']",['jama'],['mu'],['ki'],['ja'],"['ma', 'a']",['dci'],['lom'],['ka'],['li'],[''],['rov']
trafika,['ću'],"['l', 'a']",['ovima'],"['s', 'cu']","['ić', 'a']",['ge'],"['p', 'cima']",['jeli'],"['p', 'em']",['gAc'],"['h', 'a']",['u'],"['seksualiz', 'm']"
trag,"['p', 'e']",,['Lama'],"['k', 'cu']","['s', 'kov', 'a']","['š', 'ca']",['mima'],"['k', 'ci']","['l', 'kom']",['s'],['ti'],['e'],['inkvizicij']
tragalAc,"['p', 'ce']",['u'],['Lima'],['oj'],"['oc', 'a']","['š', 'ca']",['lovima'],[''],['cetom'],['stAk'],,['go'],['nepriličnost']
tragač,"['p', 'a']",['sAk'],['ovima'],"['a', 'u']","['kov', 'a']","['k', 'ca']","['k', 'cima']",['šci'],['com'],['A'],"['a', 'ci']",['je'],"['monetariz', 'm']"
tragedija,"['d', 'ke']",['i'],['vima'],['etu'],"['lak', 'a']",['eta'],['cima'],['ići'],['šLu'],['ga'],['ri'],['ku'],['zaklon']
tragikomedija,"['s', 'kove']",['sAo'],"['lci', 'ma']",,"['bac', 'a']",['me'],['hovima'],['sli'],['com'],['Ac'],"['a', 'ci']",['tko'],['dalekovod']
tragičar,['ove'],['lAk'],['im'],,['ju'],['je'],"['a', 'cima']",['šci'],"['jel', 'om']",['ce'],"['ć', 'ci']",['le'],['vrataric']
traheja,['je'],['Ak'],['jama'],['su'],"['ić', 'a']",['ina'],['slima'],['čevi'],['cem'],['Ac'],['e'],['ke'],['ekvator']
trajekt,['ad'],['žAc'],,['ome'],"['tac', 'a']","['p', 'ca']",['hovima'],['tke'],['li'],['Ak'],['ga'],['ine'],['plesač']
traka,"['N', 'e']",['sAo'],"['ć', 'cima']",[''],['ki'],['ha'],"['scim', 'a']",['sli'],['om'],['ma'],['ki'],['oče'],['šimpanz']
traktat,['me'],['sAo'],['lovima'],['ju'],"['k', 'a']","['v', 'a']",['škama'],"['j', 'a']",['em'],['ka'],"['a', 'i']",['še'],['kifl']
traktor,['e'],['vu'],['nima'],['zi'],"['sac', 'a']",['li'],"['scim', 'a']","['et', 'a']",['hom'],['dac'],"['s', 'kovi']",['šče'],['rat']
tramontana,['ću'],['io'],['zovima'],['oj'],"['s', 'kov', 'a']",['eta'],"['N', 'ima']",['e'],"['zo', 'm']",['gAc'],['ri'],"['a', 'če']",['lingvisti']
trampa,['ge'],['Ao'],['mama'],"['p', 'u']","['lov', 'a']",['ti'],['jama'],['je'],['kom'],['ma'],['govi'],['hu'],['ima']
tramvaj,['sli'],"['a', 'a']","['a', 'ima']",['sli'],['ju'],['ina'],"['z', 'ima']","['p', 'i']",['hom'],['zAk'],"['v', 'a']",,['ocen']
transakcija,['sti'],['Ac'],['kovima'],[''],['u'],['ti'],['lovima'],"['c', 'a']",['mom'],['va'],"['et', 'a']",,['krzn']
transduktor,[''],['sAo'],"['lci', 'ma']","['p', 'cu']",['ava'],['ja'],['Lima'],['ići'],['gom'],['sAk'],['Li'],['hu'],"['larpurlartiz', 'm']"
transfer,"['l', 'ke']","['š', 'c', 'a']","['jeli', 'ma']",['čoveku'],['e'],['ve'],['lima'],['sli'],['com'],['h'],"['t', 'a']",['sti'],['la']
transformacija,['zove'],['ko'],['etima'],['šci'],[''],['eri'],['vama'],['lovi'],['lom'],['k'],['lci'],['a'],"['paradig', 'm']"
transformator,['ti'],['ce'],['sima'],['di'],"['ić', 'a']",['ja'],['zovima'],['lovi'],"['N', 'em']","['j', 'a']","['p', 'a']",['sli'],['hren']
transfuzija,['ge'],['o'],"['sci', 'ma']",['vu'],"['jel', 'a']",['he'],"['jeli', 'ma']",['sti'],"['p', 'cem']",['e'],"['h', 'a']",['jo'],"['olimpiz', 'm']"
transgresija,['ve'],"['š', 'c', 'a']","['s', 'cima']",['sli'],"['jel', 'a']","['s', 'a']","['s', 'cima']",['govi'],['tkom'],['va'],['si'],['li'],"['dostojanst', 'v']"
transkripcija,"['š', 'ce']","['A', 'm']",['sima'],['hu'],['ki'],,['em'],['ške'],['i'],['je'],['di'],['Ao'],['bradv']
translacija,['eve'],,['im'],"['š', 'ku']","['t', 'a']",['he'],['em'],['ke'],['ri'],['čovek'],['evi'],['oče'],['impozantnost']
transliteracija,"['n', 'a']",['Ak'],['čadi'],"['k', 'cu']","['ov', 'a']",['e'],"['ići', 'ma']",['kovi'],['vom'],"['A', 'm']",['ga'],['ti'],['bankrot']
transmisija,['ge'],"['a', 'a']",['zovima'],['ku'],"['bac', 'a']",['eri'],['Ludima'],"['k', 'ci']",['Lom'],['va'],['Li'],['li'],['zavoj']
transplantacija,['zove'],"['N', 'a']",['ovima'],['nu'],"['ić', 'a']","['s', 'a']",['im'],"['et', 'a']",['tkom'],"['A', 'm']","['p', 'i']",['šče'],['kreativno']
transport,['ke'],['stAk'],['Lima'],"['š', 'cu']",['će'],['me'],"['mi', 'a']","['a', 'ci']",['bom'],['L'],"['c', 'a']",['ti'],['samouverenost']
transporter,"['h', 'a']",['sAk'],"['jeli', 'ma']","['a', 'u']",['i'],"['k', 'ca']",['ima'],['ge'],['vom'],['sAc'],['dci'],['mo'],"['tor', 'N']"
transverzala,['ad'],['zAk'],['ima'],['ju'],"['žac', 'a']","['k', 'ca']",['om'],"['v', 'a']",['gom'],['tac'],['dci'],['ce'],['umivaonic']
transvestit,"['l', 'ke']",['vu'],['mama'],['mu'],['ama'],['ve'],['ćom'],['e'],,"['L', 'a']",['zovi'],['ku'],['sukriv']
tranzicija,"['s', 'ce']",['sAc'],['evima'],['ma'],['a'],"['a', 'ka']","['šci', 'ma']",['ad'],['inom'],['tAc'],['šci'],"['a', 'če']",['pejoracij']
tranzistor,"['p', 'ce']",['žAk'],['jima'],['tu'],['sti'],"['k', 'ca']",['slima'],['ci'],['eri'],['lAk'],['lci'],['li'],['peteL']
tranzit,['eri'],"['p', 'c', 'a']","['a', 'cima']",['cetu'],['ama'],"['p', 'a']",['ocima'],['ga'],['tom'],['dAc'],['čadi'],"['p', 'e']",['status']
tranša,['u'],['ta'],['lovima'],"['ć', 'cu']","['sac', 'a']",['eta'],['ađu'],['a'],['jem'],"['j', 'a']",['ti'],"['a', 'u']",['celuloz']
trapavAc,['tke'],['dAc'],['dima'],['li'],"['čev', 'a']","['š', 'ca']","['s', 'kovima']",['ši'],['vom'],['gAc'],['govi'],['go'],['popularnost']
traper,"['s', 'kove']","['v', 'a']",['dima'],"['š', 'ku']","['et', 'a']","['a', 'ka']",['sima'],[''],['nom'],['dAc'],['ši'],[''],['ledin']
trapez,"['N', 'e']",['zAc'],['ma'],['zu'],"['čev', 'a']",['ta'],"['scim', 'a']",[''],['etom'],['ga'],"['h', 'a']",['že'],['županij']
trapezist,['zove'],['tAc'],['ovima'],['zu'],"['ov', 'a']","['š', 'ka']","['ići', 'ma']",['ići'],"['k', 'cem']",[''],['dci'],['u'],['rekreacij']
trasa,['ove'],"['g', 'a']","['dci', 'ma']",['oj'],['Ludi'],['la'],['tkama'],['li'],['šću'],['Ao'],"['a', 'i']",['ti'],['videokaset']
tratina,['Lude'],['c'],"['scim', 'a']",['vu'],"['ba', 'a']","['a', 'ka']",['ovima'],['oci'],['jem'],[''],['eri'],['gu'],['kvot']
tratinčica,"['ć', 'ce']",['A'],,"['š', 'cu']","['čac', 'a']",['ta'],"['z', 'ima']",['le'],['tom'],['ćAc'],"['c', 'a']",['že'],['lončić']
trauma,['sli'],['e'],"['ma', 'a']","['s', 'ku']","['ba', 'a']","['a', 'ka']",['evima'],['ti'],['im'],['t'],['le'],['ce'],['antitel']
traumatolog,['he'],"['t', 'k', 'a']",['hovima'],['su'],"['ev', 'a']","['p', 'ca']",['hama'],['ad'],['em'],['zAk'],['ke'],"['kč', 'e']",['inzulin']
travAN,['me'],['l'],['cima'],['sti'],"['sac', 'a']",['je'],"['scim', 'a']",['ji'],['eri'],"['s', 'k']",['lovi'],['eri'],['koncentrat']
travNak,['čeve'],['d'],"['dci', 'ma']",['zu'],['staka'],['oga'],['ađu'],['čevi'],['šću'],['Ak'],"['t', 'a']",['eri'],['kuriozitet']
trava,"['et', 'a']",['tAk'],['gama'],['mi'],"['lov', 'a']",['ha'],"['ć', 'cima']",['eri'],"['a', 'om']",['sAo'],['si'],['vo'],['preva']
travar,['e'],"['N', 'a']","['dci', 'ma']","['š', 'cu']",['u'],['ina'],['šima'],"['p', 'i']","['s', 'cem']",['g'],"['p', 'ci']","['s', 'ku']",['lavic']
travestija,['hove'],['lAk'],"['a', 'cima']",['mu'],"['L', 'a']",['le'],['ćom'],"['a', 'i']","['p', 'em']",['sAk'],"['a', 'ci']",['ti'],['karoserij']
travka,"['a', 'e']",['gu'],['vama'],"['N', 'u']","['t', 'a']","['t', 'ka']","['ć', 'cima']",['he'],"['zo', 'm']",['sAk'],['čadi'],,['besmrtnost']
travurina,['li'],['g'],['hovima'],['eri'],,"['o', 'ka']",['ađu'],['sti'],['kom'],['lAc'],"['k', 'ci']",['hu'],['tenis']
trač,"['l', 'ke']",['er'],['tkama'],['i'],"['t', 'a']",[''],['erima'],['eri'],['tom'],['l'],['ove'],['mo'],['ravnotež']
tračer,['ću'],"['g', 'a']",['tima'],['šci'],"['bac', 'a']",['ina'],"['scim', 'a']",['oci'],['inom'],['d'],"['p', 'a']",['vo'],['fenomen']
tračnica,['u'],"['l', 'a']",['im'],['li'],['čadi'],"['z', 'a']",['ađu'],"['t', 'a']",['om'],['sAk'],"['h', 'a']",['Lu'],['certifikat']
tražilAc,['tke'],['ho'],['vama'],['di'],['čadi'],"['š', 'ka']",['mama'],['eri'],['jom'],['st'],['zi'],['tko'],['akupunktur']
tražilo,['hove'],['ce'],['adi'],['vu'],['sli'],"['k', 'ca']",['evima'],"['a', 'i']",['vom'],['lAk'],['Li'],['di'],['dobrodošlic']
trbuh,['ke'],"['s', 'c', 'a']",['mima'],['li'],['staka'],"['p', 'a']","['a', 'ima']",['tke'],"['p', 'cem']",['in'],['eri'],['o'],['retori']
trbuhozborAc,"['v', 'a']",['mu'],"['jeli', 'ma']",['di'],['gu'],"['š', 'ka']",['tima'],['he'],['etom'],['vo'],['ove'],"['p', 'e']","['testamen', 't']"
treNe,['zove'],['ce'],['lima'],['jelu'],"['zac', 'a']",['le'],"['s', 'kovima']",['e'],['tom'],"['j', 'a']","['ć', 'ci']",['u'],['praznin']
trem,['di'],['dAc'],['im'],['jelu'],"['zak', 'a']",['eri'],['kovima'],"['j', 'a']",['mo'],['Ac'],"['a', 'ci']",['ko'],['kronostratigrafij']
trema,['u'],['mu'],"['ići', 'ma']",['zu'],['čadi'],['ina'],['ama'],['ši'],['bom'],['ga'],['ške'],['ri'],['kreketuš']
trend,"['p', 'a']",['r'],['cima'],"['š', 'cu']","['t', 'a']","['č', 'ca']",['ćom'],['ci'],['škom'],"['h', 'a']",['hovi'],"['pč', 'e']",['ug']
trener,['eve'],"['oc', 'a']",['ima'],['jelu'],"['gac', 'a']",,"['p', 'cima']","['et', 'a']",['cetom'],['ka'],['dci'],['ine'],['koščic']
trening,"['p', 'ce']","['s', 'c', 'a']","['jeli', 'ma']","['š', 'cu']","['a', 'a']",['sli'],['mama'],['ške'],['im'],['o'],"['p', 'ci']","['t', 'ku']","['vesal', 'c']"
trenirka,['je'],"['L', 'a']","['a', 'ima']",['gu'],"['c', 'a']","['p', 'a']",['kovima'],['šci'],"['p', 'om']",['zAk'],['e'],,['citologij']
trenutAk,"['d', 'ke']",['e'],"['a', 'ima']",[''],"['k', 'a']","['p', 'a']",['Lama'],"['et', 'a']","['p', 'om']",['gAc'],['sli'],"['N', 'u']",['entomologij']
trepavica,['ke'],,['vama'],['oj'],['čadi'],"['s', 'a']",['kovima'],['je'],"['jel', 'om']","['h', 'a']",['si'],['šče'],['lešin']
