,1.imp.prs.pl,1.ind.prs.pl,1.ind.prs.sg,1.prs.pl.sbjv,1.sg.prs.cond,1.sg.prs.sbjv,2.ind.pl.pst,2.ind.sg.pst,2.pl.pst.sbjv,2.prs.cond.pl,2.sg.prs.cond,2.sg.pst.sbjv,3.ind.fut.pl,3.ind.fut.sg,3.pl.pst.sbjv,3.prs.pl.sbjv,3.sg.pst.sbjv,imp.prs.2.sg,ind.1.pl.ipfv,ind.1.pst.sg,ind.1.sg.ipfv,ind.3.pl.ipfv,ind.3.pl.pst,ind.3.prs.pl,ind.3.prs.sg,ind.3.sg.ipfv,ind.3.sg.pst,ind.fut.1.pl,ind.fut.1.sg,ind.fut.pl.2,ind.fut.sg.2,ind.pl.2.ipfv,ind.prs.2.sg,ind.sg.2.ipfv,inf,m.ptcp.pl.pst,m.ptcp.sg.pst,pl.1.prs.cond,pl.1.pst.sbjv,pl.3.prs.cond,pl.imp.prs.2,pl.ind.1.pst,pl.ind.prs.2,pl.prs.2.sbjv,ptcp.pl.pst.f,ptcp.prs,ptcp.sg.pst.f,sg.1.pst.sbjv,sg.3.prs.cond,sg.3.prs.sbjv,sg.prs.2.sbjv,stem
rondir,"['uØ', 'uØl', 'jɔ̃']",['sɔm'],['ɛ'],"['uv', 'jɔ̃']","['waE', 'waEʁE']",['t'],['it'],"['O', 'ʁi']",['ɥasje'],['Etʁije'],['oʁE'],['as'],"['ivʁ', 'ɔ̃']",['jiʁa'],['akis'],['sis'],['aki'],['wa'],['avjɔ̃'],['aly'],"['uv', 'E']","['e', 'E', 'E']",['nan'],['ɛɲ'],"['v', 'a']",['ənE'],"['d', 'i']",['ʁɔ̃'],['aʁE'],['Etʁe'],['vʁa'],"['je', 'v']",['jɛ̃'],"['waE', 'jE']",['kʁ'],"['e', 'E', 'e']",['ɛ̃'],['oaʁjɔ̃'],"['s', 'jɔ̃']",['ʁE'],"['uv', 'e']",['ɥam'],"['ø', 'e']","['swa', 'je']",['k'],"['wa', 'jɑ̃']","['Et', 'e']","['ø', 'as']",['nan'],['ɔ'],['œv'],"['ɛʁg', 't']"
ronfler,"['yv', 'ɔ̃']","['E', 'jɔ̃']",['u'],"['v', 'jɔ̃']","['ɔ', 'əʁE']",['ɛt'],"['Ø', 'at']","['k', 'i']",['jisje'],"['ud', 'ʁije']","['Ø', 'əʁE']",['ɥas'],"['əi', 'əiʁ', 'ɔ̃']",['iʁa'],"['t', 'is']",['v'],['ti'],['je'],"['u', 'jɔ̃']","['k', 'i']",['sE'],"['u', 'E']",['lyʁ'],['j'],['ɛ̃'],"['E', 'jE']",['i'],"['dʁ', 'ɔ̃']","['Ø', 'əʁE']",['ɛ̃dʁe'],['aʁa'],"['v', 'je']",['je'],['ozE'],"['e', 'e']",['vi'],['t'],['Oʁjɔ̃'],"['O', 'ʁisjɔ̃']",['jɛ̃dʁE'],"['k', 'e']",['nan'],"['Øv', 'e']","['E', 'e']","['ə', 'n']",['wasɑ̃'],"['Et', 'e']",['ʁis'],"['u', 'ʁE']",['p'],['ɛn'],"['mən', 't']"
ronger,"['t', 'ɔ̃']","['uv', 'ɔ̃']",['œ'],"['k', 'jɔ̃']",['ØvʁE'],['wav'],['alyt'],"['ø', 'a']","['O', 'ʁisje']","['e', 'E', 'əʁje']",['kʁE'],['zis'],"['od', 'ʁ', 'ɔ̃']",['əʁa'],['ulys'],['ɛn'],['uly'],['ø'],"['o', 'jɔ̃']",['zi'],['wE'],"['waE', 'jE']","['zʁ', 'zʁiʁ']",['œv'],['ɑ̃'],['ozE'],"['t', 'i']","['jwa', 'jwaEʁ', 'ɔ̃']","['œ', 'əʁE']","['E', 'əʁ', 'e']",['viʁa'],"['u', 'je']",['œ'],"['ə', 'n', 'E']",['viʁ'],"['O', 'ʁ']",['z'],['Etiʁjɔ̃'],"['Ekys', 'jɔ̃']",['uvʁE'],"['al', 'e']",['tim'],"['tz', 'tz', 'e']",['ozje'],['t'],"['ø', 'ɑ̃']","['wa', 'je']","['o', 'as']",['tʁE'],['zz'],['p'],"['dEmyz', 'l']"
ronronner,"['al', 'ɔ̃']","['v', 'ɔ̃']",['jɛʁ'],"['wa', 'jɔ̃']","['iʁ', 'E']",['jɛʁ'],"['Eɲ', 'it']","['v', 'i']","['zisj', 'e']","['Eʁ', 'je']",['yəʁE'],"['ə', 'as']","['ɛ̃d', 'ʁ', 'ɔ̃']",['əvʁa'],"['v', 'is']",['œ'],['E'],['ɥis'],"['e', 'jɔ̃']",['uE'],"['ul', 'E']","['p', 'E']",['ɥEʁ'],['ɔ̃'],[''],['EjE'],"['O', 'a']","['Odʁ', 'ɔ̃']",['udʁE'],"['waʁ', 'e']",['uvʁa'],"['ɔlv', 'je']","['ɔ', 'ʁ']","['Ø', 'E']",['iʁ'],['e'],"['e', 'E', 'e']","['ɛ', 'əʁjɔ̃']",['ʁisjɔ̃'],['yəʁE'],"['ø', 'e']",['jam'],['je'],['e'],"['e', 'e']","['ø', 'ɑ̃']",['Eky'],"['e', 'as']",['uvʁE'],['je'],['j'],['aspiʁ']
ronéotyper,"['l', 'ɔ̃']","['Ez', 'ɔ̃']","['v', 'E']","['iv', 'jɔ̃']","['Øv', 'ʁE']",['aɲ'],"['tz', 'tzizit']","['Eɲ', 'i']",['asje'],"['wj', 'wjEa', 'Eaʁje']",['oaʁE'],['is'],"['Oʁ', 'ɔ̃']","['iʁ', 'a']",['tis'],"['E', 'ɛ']",[''],"['v', 'a']",['uvjɔ̃'],['ji'],"['z', 'E']",['nan'],['miʁ'],"['ɛ', 'j']","['ɔ', 'ʁ']",['EɲE'],['zizi'],"['jiʁ', 'ɔ̃']",['miʁE'],['uvʁe'],"['iʁ', 'a']","['Eʁ', 'je']","['ɔ', 'ʁ']",['ʁE'],"['j', 'e']","['j', 'e']",['d'],['Øvʁijɔ̃'],['zisjɔ̃'],['jiʁE'],"['Ø', 'e']",['Ekym'],"['z', 'e']","['ɥisj', 'e']",['nan'],['mɑ̃'],['vi'],['zis'],"['ɔ', 'əʁE']",['aɲ'],['wav'],"['mas', 'ʁ']"
roquer,"['ə', 'n', 'ɔ̃']","['was', 'ɔ̃']",['jɛ̃'],"['p', 'jɔ̃']",['udʁE'],['v'],"['ʁi', 't']","['O', 'a']",['alysje'],"['ɑ̃dʁi', 'je']","['udʁ', 'E']",['uas'],"['O', 'ʁiʁ', 'ɔ̃']",['dʁa'],"['e', 'as']","['sw', 'a']","['p', 'i']",['jɛʁ'],['izjɔ̃'],"['O', 'ʁi']","['əv', 'E']","['ə', 'E']",['yʁ'],['u'],['ɑ̃'],"['t', 'E']",['aly'],"['y', 'ʁ', 'ɔ̃']","['ɛ', 'əʁE']","['O', 'ʁiʁ', 'e']",['uvʁa'],"['Et', 'je']",[''],"['t', 'E']","['E', 'e']",['ʁ'],['u'],['udʁijɔ̃'],"['o', 'asjɔ̃']",['EʁE'],['Eɲe'],"['Ø', 'im']","['o', 'e']","['p', 'je']",['y'],['tɑ̃'],"['O', 'ʁt']","['t', 'is']",['jiʁE'],['jɛʁ'],['ɛs'],['pan']
roser,"['Øv', 'ɔ̃']",['ɥɔ̃'],"['ɔ', 'ʁ']","['waE', 'jɔ̃']","['əi', 'əiʁE']",['was'],"['zt', 'ztit']",['wa'],"['u', 'ysje']","['i', 'ʁje']","['ud', 'ʁE']",['s'],"['tiʁ', 'ɔ̃']",['aʁa'],"['O', 'as']",['z'],"['E', 'a']","['øœ', 'øœ', 'j']","['p', 'jɔ̃']",['mi'],['izE'],"['E', 'v']",['wEʁ'],['jɛʁ'],['y'],"['Ø', 'E']",['ji'],"['dʁ', 'ɔ̃']",['dʁE'],['pʁe'],"['Oʁ', 'a']","['k', 'je']",[''],['ozE'],['iʁ'],['k'],['ɛ'],"['kʁi', 'jɔ̃']","['ə', 'asjɔ̃']","['əi', 'əiʁE']","['Eʁ', 'e']","['ø', 'am']","['O', 'e']","['E', 'je']",['d'],['Esɑ̃'],"['O', 'ʁt']","['o', 'as']",['waʁE'],['as'],"['a', 'j']",['blɑ̃ʃi']
rosir,"['ə', 'n', 'ɔ̃']","['l', 'ɔ̃']","['v', 'E']","['wa', 'jɔ̃']","['i', 'ʁE']","['wE', 'aj', 'aj']","['t', 'it']","['Eɲ', 'i']",['Olysje'],"['œ', 'əʁje']","['E', 'əʁE']",['Olys'],"['uv', 'ʁɔ̃']",['tʁa'],"['v', 'is']",['d'],['vi'],['i'],"['ə', 'n', 'jɔ̃']",['nan'],"['e', 'E']",['ɔlvE'],['jEʁ'],['s'],"['ɔ', 'ʁ']","['e', 'E']",['Eky'],"['Eʁ', 'ʁɔ̃']","['ɛ', 'əʁE']","['ud', 'ʁe']",['səʁa'],['Ezje'],['a'],"['wa', 'jE']","['Ø', 'e']","['al', 'e']","['j', 'e']","['Øvʁij', 'ɔ̃']","['O', 'asjɔ̃']",['uvʁE'],"['E', 'e']","['Ø', 'am']","['wa', 'je']","['Ø', 'e']",['ti'],['əzɑ̃'],['i'],"['aɲ', 'is']","['udʁ', 'E']",['jɛn'],['ʁ'],['mɛjl']
rosser,"['Et', 'ɔ̃']","['s', 'ɔ̃']",[''],"['z', 'jɔ̃']",['pʁE'],"['sw', 'a']","['Eɲ', 'it']","['O', 'a']","['Eɲ', 'isje']","['uvʁij', 'e']",['ʁiʁE'],['alys'],"['Oʁ', 'ɔ̃']","['Odʁ', 'a']",['Etis'],['sis'],"['al', 'a']","['wa', 'jE']","['Eʁ', 'jɔ̃']",['ly'],"['wa', 'jE']","['Eʁ', 'E']","['zʁ', 'zʁiʁ']",['œv'],['ɑ̃'],"['ul', 'E']","['O', 'a']","['waE', 'waEʁ', 'ɔ̃']","['əv', 'ʁE']","['iʁ', 'e']","['e', 'E', 'əʁa']","['y', 'je']",['ø'],"['Et', 'E']",['ʁ'],"['E', 'e']","['e', 'e']",['jɛ̃dʁijɔ̃'],"['p', 'isjɔ̃']","['iʁ', 'E']","['s', 'e']",['jam'],['ue'],['sje'],['Oly'],"['ə', 'nɑ̃']","['wa', 'je']",['zis'],"['iʁ', 'E']",['je'],['wav'],"['aba', 'y']"
roter,"['E', 'jɔ̃']","['t', 'ɔ̃']",['y'],"['ul', 'jɔ̃']",['uvʁE'],['E'],['Olyt'],"['i', 'v']","['o', 'asje']","['dʁi', 'je']",['jiʁE'],"['Ø', 'is']","['jwa', 'jwaEʁ', 'ɔ̃']","['O', 'ʁiʁa']","['o', 'as']",['jɛn'],"['i', 'v']",['wa'],['sjɔ̃'],"['Eɲ', 'i']","['e', 'E', 'E']","['ul', 'E']","['v', 'iʁ']",['d'],['ɑ̃'],"['ø', 'E']",['ʁi'],"['pʁ', 'ɔ̃']",['tiʁE'],"['waE', 'waEʁ', 'e']",['udʁa'],['zje'],"['ɔ', 'ʁ']","['al', 'E']",['miʁ'],['mi'],['aly'],"['ɑ̃dʁi', 'jɔ̃']",['sjɔ̃'],['miʁE'],"['ən', 'e']",['Ekym'],"['j', 'e']","['ij', 'ije', 'je']",['ʁt'],['uɑ̃'],['e'],['is'],['miʁE'],['y'],['jɛʁ'],['akud']
roublarder,['ɥisjɔ̃'],"['iz', 'ɔ̃']","['v', 'E']",['nan'],['EʁʁE'],['s'],"['ʁi', 't']",['ji'],['nan'],"['ɑ̃dʁi', 'je']","['waE', 'waEʁE']",['alys'],"['Ø', 'əʁ', 'ɔ̃']","['jɛ̃d', 'ʁa']",['jis'],"['ɛ', 'j']",['Eti'],['jɛʁ'],"['m', 'jɔ̃']","['Eɲ', 'i']","['Eɲ', 'E']","['iv', 'E']",['ziziʁ'],['iz'],"['ɔ', 'ʁ']","['Es', 'E']","['O', 'ʁi']","['Eʁ', 'ʁɔ̃']",['EtʁE'],"['watʁ', 'e']",['Etʁa'],"['was', 'je']","['ɔ', 'ʁ']","['w', 'E']",['viʁ'],['mi'],['je'],"['tʁi', 'jɔ̃']",['visjɔ̃'],['ɑ̃dʁE'],"['ɥisj', 'e']",['alam'],"['wEa', 'Ea', 'je']",['nan'],"['al', 'e']",['wasɑ̃'],['je'],"['e', 'E', 'as']","['əi', 'əiʁE']","['ɛ', 'j']",['al'],['myltiplEks']
roucouler,"['Es', 'ɔ̃']","['u', 'ɔ̃']",['ɑ̃'],"['ø', 'jɔ̃']",['tiʁE'],"['a', 'j']",['nan'],['ti'],['zisje'],"['uvʁij', 'e']",['EʁʁE'],['akis'],"['səʁ', 'ɔ̃']","['jɛ̃d', 'ʁa']","['v', 'is']",['i'],['aki'],['ɛ'],"['waE', 'jɔ̃']",['mi'],"['av', 'E']","['was', 'E']",['miʁ'],['y'],"['wa', 'jE']","['e', 'E', 'E']","['ə', 'a']","['uvʁ', 'ɔ̃']",['jɛ̃dʁE'],"['O', 'ʁiʁ', 'e']","['əi', 'əiʁa']","['Et', 'je']",['s'],"['E', 'jE']",['uvwaʁ'],['p'],"['Ø', 'i']",['səʁjɔ̃'],['asjɔ̃'],"['E', 'əʁE']","['ø', 'e']",['am'],"['was', 'e']","['swa', 'je']",['ly'],['ɥɑ̃'],"['E', 'e']","['k', 'is']","['ʁ', 'E']",['aj'],"['œ', 'j']","['dEsEl', 'ʁ']"
rouer,"['Et', 'ɔ̃']",['wɔ̃'],"['wa', 'jE']","['waE', 'jɔ̃']","['Eʁ', 'ʁE']",['aɲ'],"['ø', 'at']",['ti'],"['O', 'asje']",['jiʁje'],['pʁE'],['is'],"['əvʁ', 'ɔ̃']","['waE', 'waEʁa']",['ulys'],['œ'],['mi'],['ø'],"['z', 'j', 'ɔ̃']",['y'],"['d', 'E']",['ɔlvE'],"['v', 'iʁ']",['was'],[''],['EjE'],"['Eɲ', 'i']","['yəʁ', 'ɔ̃']",['watʁE'],"['oʁ', 'e']",['tʁa'],"['k', 'je']",['nan'],['lE'],"['j', 'e']",['e'],"['ø', 'e']","['ɛ̃dʁi', 'jɔ̃']",['asjɔ̃'],['oaʁE'],"['yv', 'e']","['zm', 'zmim']","['E', 'e']","['ə', 'n', 'je']",['p'],['ɑ̃'],"['al', 'e']",['jis'],"['ud', 'ʁE']",['j'],"['sw', 'a']","['fil', 'ʃ']"
rougeoyer,"['iv', 'ɔ̃']","['Eʁ', 'ɔ̃']",[''],['sjɔ̃'],"['Odʁ', 'E']",['ɛs'],['ulyt'],['Oly'],"['E', 'asje']",['oʁje'],['oʁE'],"['e', 'E', 'as']","['ɑ̃dʁ', 'ɔ̃']","['ud', 'ʁa']","['j', 'as']",['E'],['ɥa'],"['v', 'a']","['ɔlv', 'jɔ̃']","['ø', 'E']","['E', 'jE']","['E', 'v']","['Ø', 'iʁ']",['ɛz'],['i'],['izE'],"['ə', 'a']","['udʁ', 'ɔ̃']",['oʁE'],['kʁe'],['pʁa'],"['ə', 'n', 'je']","['v', 'a']",['wE'],['je'],['ji'],['Oly'],['yəʁjɔ̃'],"['O', 'ʁisjɔ̃']",['dʁE'],"['yv', 'e']",['ɥam'],"['was', 'e']","['al', 'je']",['iz'],['dɑ̃'],['uly'],"['k', 'is']",['səʁE'],['ʁ'],['iv'],['ɑ̃ʁəʒistʁ']
rougir,"['O', 'ʁ', 'ɔ̃']","['yv', 'ɔ̃']",['i'],"['wa', 'jɔ̃']","['Ø', 'əʁE']",['k'],['jat'],"['ø', 'a']","['d', 'isje']","['ʁ', 'je']",['oaʁE'],"['v', 'is']","['jɛ̃dʁ', 'ɔ̃']","['waE', 'waEʁa']",['Eɲis'],[''],['Eky'],['ʁ'],"['E', 'jɔ̃']",[''],['ɔlvE'],"['u', 'E']","['aɲ', 'iʁ']",['av'],['ɑ̃'],['uE'],"['Eɲ', 'i']","['uvʁ', 'ɔ̃']",['viʁE'],['pʁe'],"['od', 'ʁa']","['ʁi', 'je']",['o'],['uE'],['ʁiʁ'],"['w', 'e']","['o', 'e']","['vʁi', 'jɔ̃']","['k', 'isjɔ̃']","['œ', 'əʁE']","['wa', 'je']",['ɛ̃m'],['je'],"['ə', 'je']","['ə', 'n']","['e', 'E', 'ɑ̃']",['d'],['Ekys'],"['Eʁ', 'ʁE']",['y'],['iz'],['lybʁif']
rouiller,"['Eɲ', 'ɔ̃']","['o', 'ɔ̃']",['ɑ̃'],"['ɔlv', 'jɔ̃']",['ɑ̃dʁE'],['wav'],['fyt'],"['aɲ', 'i']","['Ø', 'isje']","['O', 'ʁiʁje']","['ɛ̃d', 'ʁE']","['Ø', 'as']","['watʁ', 'ɔ̃']",['Etʁa'],['Etis'],['wav'],"['o', 'a']",['ɥis'],"['v', 'jɔ̃']","['ə', 'E']",['avE'],['wE'],['iʁ'],['d'],['ʁ'],['tE'],"['ə', 'a']","['jwa', 'jwaEʁ', 'ɔ̃']",['watʁE'],"['wj', 'wjEa', 'Eaʁ', 'e']","['i', 'ʁa']","['z', 'je']",['œ'],"['O', 'sE']","['O', 'ʁiʁ']","['o', 'e']","['O', 'ʁ']",['ivʁijɔ̃'],"['E', 'asjɔ̃']",['ɑ̃dʁE'],"['ø', 'e']","['t', 'im']","['wEa', 'Ea', 'je']","['v', 'je']","['e', 'e']",['əzɑ̃'],"['e', 'e']",['ɥas'],"['œ', 'əʁE']",['sis'],['aʃ'],['ʁətʁɑ̃ʃ']
rouir,"['əz', 'ɔ̃']","['d', 'ɔ̃']",['ɑ̃'],"['ʁi', 'jɔ̃']","['Øv', 'ʁE']",['jɛʁ'],"['O', 'ʁi', 't']","['e', 'E', 'a']","['p', 'isje']","['y', 'ʁje']","['e', 'E', 'əʁE']",['fys'],"['uvʁ', 'ɔ̃']",['tiʁa'],"['is', 'v']",[''],['ji'],"['ɔ', 'ʁ']","['ən', 'jɔ̃']",['jE'],['uE'],"['z', 'E']","['ə', 'Eʁ']",['ɛ'],"['ɔ', 'ʁ']","['p', 'E']","['Ø', 'i']",['ʁɔ̃'],"['Eʁ', 'E']","['oʁ', 'e']",['watʁa'],"['e', 'E', 'e']",['ʁ'],"['j', 'E']",['dʁ'],['aly'],['mi'],"['ud', 'ʁijɔ̃']","['ys', 'jɔ̃']","['Eʁ', 'ʁE']","['aʃ', 'e']","['wa', 'jam']",['ue'],['ozje'],['ly'],['ivɑ̃'],['ly'],"['aɲ', 'is']",['waʁE'],['d'],['s'],['gʁat']
rouler,"['E', 'jɔ̃']","['e', 'ɔ̃']",['o'],"['iv', 'jɔ̃']","['Eʁ', 'E']",['u'],"['v', 'it']",['ji'],['asje'],"['ɛ̃dʁi', 'je']",['vʁE'],"['o', 'as']","['dʁ', 'ɔ̃']",['əʁa'],"['aɲ', 'is']",['aʃ'],['uly'],"['øœ', 'øœ', 'j']","['əv', 'jɔ̃']",['E'],"['Øv', 'E']","['j', 'E']","['t', 'iʁ']",['av'],['ɑ̃'],['jE'],"['al', 'a']","['ivʁ', 'ɔ̃']","['Øv', 'ʁE']","['Eʁ', 'ʁe']",['uvʁa'],"['al', 'je']","['wa', 'jE']","['v', 'E']","['u', 'iʁ']","['ə', 'e']","['O', 'e']","['E', 'əʁjɔ̃']","['k', 'isjɔ̃']",['iʁE'],"['Eʁ', 'e']","['wa', 'jam']","['ən', 'e']","['y', 'je']",['i'],"['O', 'ʁɑ̃']","['Ø', 'i']","['o', 'as']","['ɔ', 'əʁE']",['z'],['v'],['aʁpɑ̃t']
roupiller,"['m', 'ɔ̃']","['oz', 'ɔ̃']","['E', 'ɛ']","['wEa', 'Ea', 'jɔ̃']",['ɛ̃dʁE'],['v'],['akit'],['ua'],"['u', 'ysje']","['Eʁ', 'je']","['œ', 'əʁE']",['ɥas'],"['jwa', 'jwaEʁ', 'ɔ̃']","['əi', 'əiʁa']","['k', 'is']",['i'],['Eti'],['jɛʁ'],"['O', 'sjɔ̃']",['aki'],"['wEa', 'Ea', 'jE']","['u', 'E']",['tiʁ'],['ɛs'],['jɛ̃'],"['u', 'E']",['ua'],"['jwa', 'jwaEʁ', 'ɔ̃']","['ɛ̃d', 'ʁE']","['jɛ̃dʁ', 'e']","['ɛ̃d', 'ʁa']",['aɲe'],"['ou', 'oulv']",['tE'],['ʁiʁ'],['i'],"['ə', 'n']","['ʁj', 'ɔ̃']","['ə', 'asjɔ̃']",['vʁE'],['te'],['zim'],"['yv', 'e']","['t', 'je']","['O', 'ʁt']",['lɑ̃'],['e'],['s'],['əʁE'],['wa'],['s'],['ɑ̃tuzjasm']
rouscailler,"['iz', 'ɔ̃']","['iv', 'ɔ̃']",['ɑ̃'],"['e', 'jɔ̃']",['miʁE'],['ɛt'],"['ø', 'at']",[''],['misje'],"['Ø', 'əʁje']",['watʁE'],['tis'],"['y', 'ʁ', 'ɔ̃']","['y', 'ʁa']",['alas'],"['œ', 'j']",['fy'],['u'],"['jɔ̃', 'v']","['aɲ', 'i']","['Eʁ', 'E']",['wE'],['jiʁ'],['wav'],['o'],"['uv', 'E']","['al', 'a']","['Øvʁ', 'ɔ̃']",['ʁiʁE'],"['Øv', 'ʁe']","['uv', 'ʁa']",['Eɲe'],['ɛ'],"['o', 'E']",['Etiʁ'],"['E', 'e']","['o', 'e']","['E', 'əʁjɔ̃']",['asjɔ̃'],"['uv', 'ʁE']","['ø', 'e']","['ø', 'am']","['was', 'e']","['ə', 'n', 'je']","['wa', 'je']","['ɑ̃', 'v']",['mi'],"['d', 'is']",['ɛ̃dʁE'],['œ'],['oz'],['ɑ̃piʁ']
rouspéter,"['al', 'ɔ̃']","['z', 'ɔ̃']",['œ'],"['ɔlv', 'jɔ̃']","['Odʁ', 'E']",['al'],"['wa', 'jat']",['ɛ̃'],['visje'],"['ɛ', 'əʁje']",['nan'],['mis'],"['watʁ', 'ɔ̃']",['Odʁa'],"['Eɲ', 'is']",['m'],['fy'],['ɛ̃'],['zjɔ̃'],"['wa', 'jE']","['e', 'E']","['t', 'E']","['Eɲ', 'iʁ']",['z'],"['wa', 'jE']","['E', 'jE']",['aki'],"['od', 'ʁ', 'ɔ̃']","['waE', 'waEʁE']","['ʁiʁ', 'e']","['y', 'ʁa']","['Øvj', 'e']",['a'],"['O', 'sE']",['uvwaʁ'],"['Ø', 'i']",['k'],['viʁjɔ̃'],"['Ekys', 'jɔ̃']",['əʁE'],['ze'],['Etim'],"['e', 'e']","['Ø', 'e']",['y'],['uvɑ̃'],['uly'],"['u', 'ys']","['uv', 'ʁE']",['m'],[''],['gʁE']
roussir,"['iz', 'ɔ̃']","['s', 'ɔ̃']",[''],"['p', 'jɔ̃']",['uvʁE'],['ɔlv'],['zit'],['Oly'],['sje'],"['y', 'ʁje']",['ivʁE'],['ys'],"['y', 'ʁ', 'ɔ̃']","['waE', 'waEʁa']",['alas'],['E'],['uly'],['E'],"['t', 'jɔ̃']",['ti'],"['m', 'E']","['Ø', 'E']","['O', 'ʁiʁ']",['d'],['y'],"['O', 'E']",['ɥa'],['nan'],['jiʁE'],"['u', 'ʁe']","['iʁ', 'a']","['m', 'je']","['ɔ', 'ʁ']",['ɥE'],['viʁ'],['nan'],[''],"['wa', 'ʁjɔ̃']","['jas', 'jɔ̃']","['waʁ', 'E']","['yv', 'e']","['e', 'E', 'am']",['Eɲe'],"['ij', 'ije', 'je']",['vi'],"['e', 'E', 'ɑ̃']",['y'],['alas'],"['O', 'ʁiʁE']",['d'],['y'],['piknik']
roustir,"['yv', 'ɔ̃']","['Ø', 'ɔ̃']",['jɛ̃'],"['ɔlv', 'jɔ̃']",['tʁE'],['ɔ'],"['k', 'it']",['fy'],"['d', 'isje']",['uvʁije'],['ivʁE'],"['p', 'is']","['ɛ', 'əʁ', 'ɔ̃']","['wj', 'wjEa', 'Eaʁa']","['O', 'ʁis']",['al'],['Oly'],['jɛ̃'],"['o', 'jɔ̃']",['uE'],"['m', 'E']","['al', 'E']",['lyʁ'],['ɔ̃'],['ɛ'],"['E', 'v']",['ly'],['nan'],['waʁE'],"['od', 'ʁ', 'e']","['Øv', 'ʁa']",['aɲe'],['ɛ̃'],"['E', 'v']","['ø', 'e']","['ɥ', 'e']","['Ø', 'e']","['waE', 'waEʁjɔ̃']",['visjɔ̃'],"['əi', 'əiʁE']","['əv', 'e']","['im', 'v']","['z', 'e']","['al', 'je']","['ø', 'e']",['Eɲɑ̃'],['p'],['Etis'],"['əv', 'ʁE']",['aɲ'],"['E', 'ɛ']",['ʁEviz']
router,"['waE', 'jɔ̃']","['wEa', 'Ea', 'jɔ̃']",['nan'],"['ə', 'n', 'jɔ̃']",['iʁE'],['ɛs'],['ulyt'],"['al', 'a']","['Eɲ', 'isje']","['jwa', 'jwaEʁje']","['u', 'ʁE']","['o', 'as']","['ʁiʁ', 'ɔ̃']","['Ø', 'əʁa']","['e', 'as']",['ɥis'],"['ə', 'a']",['ʁ'],"['ə', 'n', 'jɔ̃']",['E'],"['w', 'E']","['waE', 'jE']","['k', 'iʁ']",['ɛz'],"['v', 'a']",['EɲE'],['zizi'],"['waE', 'waEʁ', 'ɔ̃']",['kʁE'],"['uv', 'ʁe']",['yəʁa'],"['e', 'E', 'e']",['ɛ'],"['O', 'ʁE']","['ɥ', 'e']","['Ø', 'i']","['ə', 'e']",['Oʁjɔ̃'],"['Eɲ', 'isjɔ̃']",['ʁiʁE'],"['uv', 'e']","['zm', 'zmim']",['e'],['sisje'],['oz'],['ənɑ̃'],['ly'],"['E', 'as']",['oaʁE'],['jɛn'],['y'],['vidɑ̃ʒ']
rouvrir,"['z', 'ɔ̃']","['t', 'ɔ̃']",['œ'],['ɥisjɔ̃'],['uvʁE'],['i'],['uat'],"['Ø', 'i']","['zisj', 'e']","['ud', 'ʁije']","['Odʁ', 'E']","['o', 'as']","['jɛ̃d', 'ʁɔ̃']","['ɛ̃d', 'ʁa']","['p', 'is']",['wa'],"['wa', 'ja']",['E'],"['p', 'jɔ̃']",['ʁi'],"['z', 'E']",['izE'],"['fy', 'ʁ']",['s'],['ɛ'],"['O', 'E']",['uly'],"['ɑ̃dʁ', 'ɔ̃']",['aʁE'],"['Ø', 'əʁ', 'e']",['Etiʁa'],"['Ø', 'e']",[''],"['o', 'E']","['j', 'e']","['ə', 'n']",['ti'],['oaʁjɔ̃'],['tisjɔ̃'],['ɑ̃dʁE'],"['Et', 'e']",['ɛ̃m'],"['was', 'e']","['ij', 'ije', 'je']","['O', 'e']",['aɲɑ̃'],['iz'],['s'],['ØvʁE'],"['waE', 'j']",['al'],['fyg']
rudoyer,['ɔ̃'],"['p', 'ɔ̃']","['v', 'E']","['aɲ', 'ɔ̃']",['ɑ̃dʁE'],"['wE', 'aj', 'aj']",['Ekyt'],"['e', 'a']",['alysje'],"['ud', 'ʁije']",['tʁE'],['ɥas'],"['Øv', 'ʁɔ̃']","['uv', 'ʁa']","['j', 'as']","['wE', 'aj', 'aj']","['u', 'y']","['v', 'a']","['Ø', 'ɔ̃']",['vi'],['zE'],"['uv', 'E']",['viʁ'],['jɛn'],['ʁ'],['sE'],['ji'],"['iʁ', 'ɔ̃']",['EʁE'],"['jwa', 'jwaEʁ', 'e']","['œ', 'əʁa']","['ø', 'je']",['ɔ'],"['ə', 'n', 'E']",['jiʁ'],['o'],['i'],"['wj', 'wjEa', 'Eaʁjɔ̃']","['Eɲ', 'isjɔ̃']",['oaʁE'],"['p', 'e']",['akim'],"['E', 'e']",['je'],['ly'],['wɑ̃'],['ji'],['was'],['EʁE'],['iv'],['d'],['mənɥiz']
