,1.imp.prs.pl,1.ind.prs.pl,1.ind.prs.sg,1.prs.pl.sbjv,1.sg.prs.cond,1.sg.prs.sbjv,2.ind.pl.pst,2.ind.sg.pst,2.pl.pst.sbjv,2.prs.cond.pl,2.sg.prs.cond,2.sg.pst.sbjv,3.ind.fut.pl,3.ind.fut.sg,3.pl.pst.sbjv,3.prs.pl.sbjv,3.sg.pst.sbjv,imp.prs.2.sg,ind.1.pl.ipfv,ind.1.pst.sg,ind.1.sg.ipfv,ind.3.pl.ipfv,ind.3.pl.pst,ind.3.prs.pl,ind.3.prs.sg,ind.3.sg.ipfv,ind.3.sg.pst,ind.fut.1.pl,ind.fut.1.sg,ind.fut.pl.2,ind.fut.sg.2,ind.pl.2.ipfv,ind.prs.2.sg,ind.sg.2.ipfv,inf,m.ptcp.pl.pst,m.ptcp.sg.pst,pl.1.prs.cond,pl.1.pst.sbjv,pl.3.prs.cond,pl.imp.prs.2,pl.ind.1.pst,pl.ind.prs.2,pl.prs.2.sbjv,ptcp.pl.pst.f,ptcp.prs,ptcp.sg.pst.f,sg.1.pst.sbjv,sg.3.prs.cond,sg.3.prs.sbjv,sg.prs.2.sbjv,stem
ragaillardir,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],"['u', 'ʁE']",['ɔ'],"['O', 'at']","['E', 'a']",['asje'],"['ɔ', 'əʁje']","['ɔ', 'əʁE']",['jas'],"['ɛ', 'əʁ', 'ɔ̃']","['ɛ', 'əʁa']","['E', 'as']",[''],['a'],['i'],"['O', 'jɔ̃']","['O', 'E']",['E'],['jE'],['Eʁ'],['ɔ'],[''],['jE'],['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']",['əʁa'],['je'],['ɔ'],['E'],['je'],['e'],['e'],['əʁjɔ̃'],"['jas', 'jɔ̃']",['əʁE'],"['E', 'e']","['O', 'am']","['ɥ', 'e']",['je'],['e'],"['ə', 'ɑ̃']","['O', 'e']",['as'],['əʁE'],[''],['œv'],['lœ̃ʃ']
rager,['ɔ̃'],"['Et', 'ɔ̃']",[''],"['E', 'jɔ̃']",['əʁE'],['ɔ'],['at'],['a'],['asje'],"['ɔ', 'əʁje']",['əʁE'],['as'],"['œ', 'əʁ', 'ɔ̃']","['ɔ', 'əʁa']",['as'],[''],['a'],[''],['jɔ̃'],['E'],['E'],['E'],"['O', 'Eʁ']",[''],[''],['E'],['a'],"['ɔ', 'əʁ', 'ɔ̃']","['ɔ', 'əʁE']","['əʁ', 'e']","['ɛ', 'əʁa']",['sje'],[''],['E'],['ʁ'],['e'],"['ɥ', 'e']",['əʁjɔ̃'],['zisjɔ̃'],['əʁE'],"['e', 'e']","['O', 'am']","['O', 'e']",['je'],['e'],['ɑ̃'],['e'],"['O', 'as']","['E', 'əʁE']",['z'],['ɛ'],['sybɔʁn']
ragoter,"['O', 'ɔ̃']","['aɲ', 'ɔ̃']",[''],['jɔ̃'],['əʁE'],[''],"['ə', 'at']",['a'],['asje'],['əʁje'],['əʁE'],"['ə', 'as']","['əʁ', 'ɔ̃']",['əʁa'],['as'],[''],['a'],[''],['jɔ̃'],['E'],['sE'],"['o', 'E']",['Eʁ'],[''],['wa'],['E'],"['O', 'a']","['ɔ', 'əʁ', 'ɔ̃']",['ʁE'],"['ɛ', 'əʁ', 'e']",['əʁa'],"['O', 'je']",[''],['E'],['je'],"['E', 'e']",['e'],['əʁjɔ̃'],"['O', 'asjɔ̃']",['əʁE'],['e'],['am'],['e'],['je'],['e'],"['O', 'ɑ̃']",['je'],"['E', 'as']",['əʁE'],['ɛ'],[''],['tyʁlypin']
raidir,['ɔ̃'],['ɔ̃'],['ɛ'],"['d', 'jɔ̃']",['əʁE'],[''],['at'],['a'],['asje'],"['ɔ', 'əʁje']","['ɔ', 'əʁE']",['as'],"['əʁ', 'ɔ̃']","['E', 'əʁa']","['O', 'as']",['ɔ'],['ja'],['œ'],['sjɔ̃'],"['O', 'E']",['E'],['sE'],['Eʁ'],[''],['ɔ'],"['O', 'E']",['a'],"['əʁ', 'ɔ̃']","['iʁ', 'E']","['ʁ', 'e']",['əʁa'],['sje'],[''],['E'],['e'],['e'],['e'],"['ɔ', 'əʁjɔ̃']",['asjɔ̃'],"['ɔ', 'əʁE']",['e'],['am'],['e'],"['O', 'je']",['e'],['ɑ̃'],['e'],['s'],"['ɔ', 'əʁE']",[''],[''],"['fʁiksj', 'n']"
railler,['ɥɔ̃'],['ɔ̃'],[''],['jɔ̃'],"['ɛ', 'əʁE']",[''],"['d', 'it']",['zizi'],['ʁisje'],['əʁje'],"['ɔ', 'əʁE']",['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],[''],['a'],[''],['jɔ̃'],['E'],"['O', 'E']",['E'],['Eʁ'],[''],[''],"['E', 'E']",['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']","['ɔ', 'əʁa']","['O', 'je']",['i'],['E'],"['ə', 'e']",['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],"['E', 'e']",['am'],['e'],['zje'],['e'],"['ə', 'ɑ̃']",['e'],['as'],['əʁE'],['s'],[''],['dEbyt']
rainer,"['z', 'ɔ̃']",['ɔ̃'],['y'],['jɔ̃'],['əʁE'],[''],['at'],"['E', 'a']","['Eɲ', 'isje']",['əʁje'],"['ʁ', 'E']",['as'],"['ɔ', 'əʁ', 'ɔ̃']",['tʁa'],['as'],[''],['zi'],['ɔ'],['jɔ̃'],['E'],"['Et', 'E']","['v', 'E']",['Eʁ'],['ɔ'],[''],['E'],['a'],"['ɛ', 'əʁ', 'ɔ̃']",['ʁE'],"['əʁ', 'e']",['tiʁa'],['je'],[''],['jE'],['e'],['e'],['e'],"['ɔ', 'əʁjɔ̃']",['sjɔ̃'],['ʁE'],['e'],['jam'],"['Es', 'e']",['je'],['je'],['ɑ̃'],"['O', 'e']","['E', 'as']",['əʁE'],['t'],[''],['mitʁaj']
rainurer,"['O', 'ɔ̃']","['O', 'ɔ̃']",[''],['zjɔ̃'],['əʁE'],[''],"['O', 'at']",['a'],['asje'],['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],['ɔ'],"['O', 'a']",[''],['jɔ̃'],"['E', 'E']",['jE'],['E'],['Eʁ'],['ɔ'],['ɛ'],['E'],"['E', 'a']","['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],['je'],['i'],"['E', 'E']","['O', 'e']",['e'],['e'],['ʁjɔ̃'],['asjɔ̃'],['ʁE'],"['d', 'e']",['m'],['Eɲe'],['je'],[''],['ɑ̃'],['e'],['as'],"['E', 'əʁE']",[''],[''],"['pEʁ', 'ʁ']"
raisonner,['ɔ̃'],"['O', 'ɔ̃']",[''],['jɔ̃'],['əʁE'],['ɔ'],"['E', 'at']",['i'],['sje'],['əʁje'],['əʁE'],['as'],"['ʁ', 'ɔ̃']",['əʁa'],['as'],['ɔ'],['a'],['ɔ'],['jɔ̃'],[''],"['O', 'E']",['E'],['Eʁ'],[''],[''],['E'],['vi'],"['tiʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']",['əʁa'],"['y', 'je']",[''],['E'],"['O', 'e']","['O', 'e']",['e'],['əʁjɔ̃'],['asjɔ̃'],"['u', 'ʁE']","['s', 'e']",['am'],"['E', 'e']","['E', 'je']","['O', 'e']",['ɑ̃'],['e'],"['O', 'as']",['əʁE'],['s'],['ɔ'],['ɑ̃sOlEj']
rajeunir,"['ə', 'ɔ̃']",['ɔ̃'],[''],['jɔ̃'],"['ɔ', 'əʁE']",['ɔ'],"['O', 'at']",['a'],['asje'],['əʁje'],"['ʁ', 'E']","['O', 'as']","['əʁ', 'ɔ̃']",['əʁa'],['s'],['ɛ'],[''],[''],['jɔ̃'],['E'],['E'],['E'],['tiʁ'],[''],[''],"['Es', 'E']","['E', 'a']","['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']","['ɔ', 'əʁa']","['d', 'je']",[''],"['E', 'E']",['e'],['e'],['e'],"['ɛ', 'əʁjɔ̃']","['is', 'jɔ̃']",['nan'],['e'],"['Eɲ', 'im']","['E', 'e']",['je'],['e'],['ɑ̃'],['e'],['as'],['əʁE'],[''],[''],"['ʁaʃ', 't']"
rajouter,['ɔ̃'],['ɔ̃'],[''],['zjɔ̃'],['əʁE'],[''],['at'],['a'],['sje'],"['ʁ', 'je']",['əʁE'],['as'],"['ɔ', 'əʁ', 'ɔ̃']",['əʁa'],['as'],['s'],['a'],['ɛ'],['jɔ̃'],['E'],['E'],['E'],['Eʁ'],[''],[''],"['ɥ', 'E']",['ja'],"['əʁ', 'ɔ̃']","['ɛ', 'əʁE']","['əʁ', 'e']",['ɑ̃dʁa'],"['i', 'je']",[''],['E'],['e'],['e'],['e'],['əʁjɔ̃'],['sjɔ̃'],['əʁE'],['e'],"['O', 'am']","['ə', 'e']","['E', 'je']",['e'],"['O', 'ɑ̃']","['O', 'e']",['as'],['əʁE'],['i'],['s'],['dEzɛ̃tOksik']
rajuster,['ɔ̃'],"['s', 'ɔ̃']",[''],['jɔ̃'],['əʁE'],[''],"['d', 'it']",['ʁi'],['asje'],['watʁije'],['əʁE'],"['ə', 'as']","['ʁ', 'ɔ̃']",['əʁa'],['as'],[''],[''],[''],"['wa', 'jɔ̃']",['E'],['E'],['E'],['jEʁ'],[''],['nan'],['E'],['nan'],"['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],"['O', 'je']",[''],['E'],['e'],['e'],['e'],['əʁjɔ̃'],"['O', 'asjɔ̃']","['ɛ', 'əʁE']",['e'],['am'],"['O', 'e']",['je'],['e'],"['O', 'ɑ̃']","['Ø', 'e']",['as'],"['ɔ', 'əʁE']",[''],['s'],['kɔʁd']
ralentir,['ɔ̃'],"['ə', 'ɔ̃']",[''],"['ʁi', 'jɔ̃']","['ɔ', 'əʁE']",[''],['at'],"['O', 'a']",['asje'],['əʁje'],['əʁE'],['is'],"['ɔ', 'əʁ', 'ɔ̃']",['əʁa'],"['O', 'as']",['s'],['a'],['ɛ'],['jɔ̃'],['E'],['E'],['əzE'],"['aki', 'ʁ']",[''],[''],['E'],['a'],"['ɔ', 'əʁ', 'ɔ̃']","['ɛ', 'əʁE']","['əʁ', 'e']",['əʁa'],['je'],[''],['E'],"['E', 'e']","['O', 'e']",[''],['əʁjɔ̃'],['asjɔ̃'],"['œ', 'əʁE']",['e'],['am'],['e'],['e'],['e'],['ɑ̃'],['e'],['as'],['ʁE'],['ɔ'],['s'],['kɔ̃kɔʁd']
rallier,['ɔ̃'],['ɔ̃'],[''],['sjɔ̃'],['əʁE'],['ɔ'],['at'],['a'],"['E', 'asje']","['ɛ̃dʁi', 'je']",['əʁE'],['as'],"['ɔ', 'əʁ', 'ɔ̃']","['E', 'əʁa']",['as'],['ɛ'],[''],['ɔ'],"['O', 'jɔ̃']",['E'],['E'],['E'],['Eʁ'],[''],[''],['E'],['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['ɛ', 'əʁ', 'e']",['əʁa'],['je'],[''],['E'],['e'],['je'],['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],"['O', 'e']",['ym'],"['E', 'e']","['O', 'je']",['e'],['ɔlvɑ̃'],"['O', 'e']",['as'],"['ɔ', 'əʁE']",[''],['u'],['EksOfis']
rallonger,['ɔ̃'],['ɔ̃'],['ɛ'],"['O', 'jɔ̃']",['əʁE'],['ɔ'],['at'],['a'],['asje'],['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],[''],[''],[''],['jɔ̃'],['E'],['sE'],['sE'],['Eʁ'],[''],[''],['E'],"['E', 'a']","['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],['je'],[''],['E'],['tʁ'],['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],['ʁE'],"['s', 'e']","['O', 'am']","['O', 'e']",['je'],['e'],['ɑ̃'],['e'],['as'],['əʁE'],['ɔ'],['ɛ'],['asyʒEti']
rallumer,"['ən', 'ɔ̃']",['ɔ̃'],['œ'],['jɔ̃'],['əʁE'],[''],['at'],['a'],['asje'],['əʁje'],['əʁE'],['as'],"['ɔ', 'əʁ', 'ɔ̃']",['Etʁa'],"['o', 'as']",[''],['a'],[''],['sjɔ̃'],['E'],"['O', 'E']",['E'],['Eʁ'],[''],[''],"['O', 'E']","['O', 'a']","['əʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']","['ɛ', 'əʁa']",['je'],['i'],['E'],['e'],"['E', 'e']",['e'],['əʁjɔ̃'],"['E', 'asjɔ̃']",['əʁE'],['e'],['m'],"['O', 'e']",['je'],['ɛ̃t'],['Esɑ̃'],['e'],['as'],['iʁE'],[''],[''],['vʁɔ̃bi']
ralléger,['ɔ̃'],['ɔ̃'],[''],['sjɔ̃'],['əʁE'],['ɛ'],['nan'],['ja'],['sje'],['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],[''],['a'],['ɛ'],"['i', 'jɔ̃']","['v', 'i']",['E'],['E'],['nan'],['ɔ'],[''],"['w', 'E']","['O', 'a']","['ɔ', 'əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['ʁa'],"['E', 'je']",[''],"['O', 'E']",['e'],"['O', 'e']","['E', 'e']",['əʁjɔ̃'],['sjɔ̃'],['əʁE'],"['w', 'e']",['am'],['e'],"['t', 'je']",['e'],['ɑ̃'],['e'],"['O', 'as']",['ʁE'],['z'],['ɔ'],['kOEgzist']
ramager,"['O', 'ɔ̃']",['ɔ̃'],['ɔ'],['ɔ̃'],['əʁE'],['ɛ'],['at'],['a'],"['Eɲ', 'isje']",['əʁje'],['əʁE'],['as'],"['ʁ', 'ɔ̃']",['əʁa'],"['ə', 'as']",[''],['a'],['ɔ'],['jɔ̃'],[''],['E'],['nan'],"['O', 'Eʁ']",[''],[''],['E'],['a'],"['əʁ', 'ɔ̃']","['ɛ', 'əʁE']","['əʁ', 'e']","['ɛ', 'əʁa']",['je'],['ɔ'],['jE'],['ʁ'],['e'],['ɛ'],['əʁjɔ̃'],['asjɔ̃'],"['ɛ', 'əʁE']",['e'],['am'],['e'],['je'],['e'],['ɑ̃'],['e'],['as'],['əʁE'],[''],[''],['azaʁd']
ramarrer,['ɔ̃'],['ɔ̃'],['i'],['jɔ̃'],"['ɔ', 'əʁE']",['ɛ'],['at'],['a'],['asje'],['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']","['iʁ', 'a']",['s'],[''],['a'],[''],['jɔ̃'],"['O', 'E']","['O', 'E']","['E', 'E']",['Eʁ'],['ɛ'],[''],['jE'],['nan'],"['ɔ', 'əʁ', 'ɔ̃']",['əʁE'],"['ɛ̃d', 'ʁ', 'e']","['iʁ', 'a']","['E', 'e']",['i'],"['ə', 'E']",['e'],['ɛ'],['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],['e'],['vim'],"['s', 'e']",['je'],['e'],['jɑ̃'],['e'],"['O', 'as']","['ɛ', 'əʁE']",['ɛ'],['ɛ'],['kɑ̃tif']
ramasser,"['Ø', 'ɔ̃']",['ɔ̃'],[''],['jɔ̃'],['əʁE'],[''],"['O', 'at']","['E', 'a']","['O', 'asje']",['ʁje'],['əʁE'],['as'],"['ʁ', 'ɔ̃']",['əʁa'],"['O', 'as']",[''],['a'],[''],"['i', 'jɔ̃']",['E'],"['Es', 'E']","['d', 'E']","['i', 'ʁ']",['ɛ'],[''],"['t', 'E']",['a'],"['iʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],"['ə', 'je']",['i'],"['Ø', 'E']",['e'],['e'],['je'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],['je'],['am'],['e'],"['O', 'je']",['iz'],"['O', 'ɑ̃']",['e'],['as'],"['ɛ', 'əʁE']",[''],[''],['Estɔ̃p']
rambiner,"['s', 'ɔ̃']",['ɔ̃'],['jɛ̃'],['sjɔ̃'],['əʁE'],[''],['t'],['a'],['asje'],"['ɛ', 'əʁje']",['əʁE'],['as'],"['əʁ', 'ɔ̃']","['œ', 'əʁa']",['as'],[''],"['O', 'a']",[''],['jɔ̃'],['E'],['jE'],"['O', 'E']","['O', 'Eʁ']",['ɛs'],[''],"['Es', 'E']","['O', 'a']","['əʁ', 'ɔ̃']",['ʁE'],"['əʁ', 'e']",['waʁa'],"['O', 'je']",[''],['E'],"['O', 'e']",['e'],"['O', 'e']",['əʁjɔ̃'],"['O', 'asjɔ̃']",['əʁE'],['e'],['am'],['e'],['je'],[''],['ɑ̃'],['e'],"['O', 'as']",['əʁE'],['ɔ'],['ɔ'],['platʁ']
ramener,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],['dʁE'],[''],"['ə', 'at']",['ly'],['asje'],"['ɔ', 'əʁje']",['əʁE'],['vis'],"['əʁ', 'ɔ̃']","['iʁ', 'a']","['E', 'as']",[''],['a'],['ɔ'],['jɔ̃'],['jE'],['E'],"['O', 'E']",['Eʁ'],[''],['E'],"['waE', 'jE']",[''],"['ʁ', 'ɔ̃']",['EtʁE'],"['əʁ', 'e']",['ʁa'],['je'],[''],['sE'],['e'],['e'],"['Ø', 'e']",['ʁjɔ̃'],['asjɔ̃'],"['ɔ', 'əʁE']",['e'],['am'],['e'],['je'],['e'],['ɑ̃'],['e'],['as'],"['ɛ', 'əʁE']",[''],[''],['vy']
ramer,['ɔ̃'],"['o', 'ɔ̃']",[''],['jɔ̃'],"['ɔ', 'əʁE']",[''],['t'],['a'],['asje'],['əʁje'],['ʁE'],['nan'],"['əʁ', 'ɔ̃']",['əʁa'],"['Eɲ', 'is']",[''],"['t', 'i']",['ɛ'],['jɔ̃'],['jE'],['E'],['E'],['jEʁ'],[''],[''],"['O', 'E']",['a'],"['ʁ', 'ɔ̃']","['ɛ', 'əʁE']","['ʁ', 'e']","['ɛ', 'əʁa']",['je'],['ɔ'],"['O', 'E']",['e'],['e'],['e'],"['ɛ', 'əʁjɔ̃']",['asjɔ̃'],['əʁE'],"['ə', 'e']",['am'],"['j', 'e']",['je'],[''],['ɑ̃'],['e'],['as'],"['ɛ', 'əʁE']",[''],[''],['dEpʁ']
rameuter,['ɔ̃'],['ɔ̃'],['ɔ'],"['E', 'jɔ̃']",['əʁE'],[''],['at'],"['v', 'i']",['sje'],['ʁje'],['əʁE'],['s'],"['ɔ', 'əʁ', 'ɔ̃']","['ɛ', 'əʁa']","['E', 'as']",['ɔ'],['a'],[''],['jɔ̃'],['E'],['E'],"['d', 'E']",['Eʁ'],[''],[''],['E'],['a'],"['dʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['ʁa'],['je'],[''],['sE'],"['O', 'e']",[''],['e'],['əʁjɔ̃'],"['O', 'asjɔ̃']",['əʁE'],['e'],['am'],"['O', 'e']",['je'],"['O', 'e']",['ɑ̃'],['e'],['as'],['əʁE'],['ɛ'],[''],"['Efʁ', 'j']"
ramifier,['ɔ̃'],"['O', 'ɔ̃']",[''],['jɔ̃'],['ʁE'],[''],"['E', 'at']",['a'],['asje'],['uvʁije'],"['ɛ', 'əʁE']","['E', 'as']","['əʁ', 'ɔ̃']",['əʁa'],['as'],['s'],"['Ø', 'a']",['ɛ'],"['ə', 'jɔ̃']",['E'],['sE'],['E'],['ʁ'],['ɔ'],[''],['E'],['a'],"['ɔ', 'əʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']",['əʁa'],"['E', 'je']",[''],"['E', 'E']",['ʁ'],['e'],[''],['əʁjɔ̃'],['jasjɔ̃'],"['u', 'ʁE']","['o', 'e']",['am'],"['w', 'e']",['je'],['e'],"['O', 'ɑ̃']",['e'],"['O', 'as']",['əʁE'],[''],[''],['tɑ̃t']
ramollir,['ɔ̃'],['ɔ̃'],[''],"['O', 'jɔ̃']",['əʁE'],[''],['at'],['a'],"['O', 'asje']",['əʁje'],"['ɔ', 'əʁE']",['zis'],"['əʁ', 'ɔ̃']","['ɛ', 'əʁa']","['O', 'as']",[''],['a'],[''],['jɔ̃'],['E'],"['O', 'E']",['E'],['Eʁ'],['ɔ'],[''],"['E', 'E']",['a'],"['y', 'ʁ', 'ɔ̃']",['əʁE'],"['ɛ', 'əʁ', 'e']",['əʁa'],['e'],[''],"['O', 'E']",['e'],['e'],['e'],['ʁjɔ̃'],['asjɔ̃'],['əʁE'],"['s', 'e']",['am'],"['w', 'e']",['nan'],['je'],['ɥɑ̃'],['e'],['as'],['əʁE'],[''],[''],['ɑ̃dɔʁ']
ramoner,['ɔ̃'],['ɔ̃'],['i'],['jɔ̃'],['ʁE'],[''],['at'],['ɥa'],['asje'],['əʁje'],['əʁE'],['as'],"['i', 'ʁ', 'ɔ̃']",['ʁa'],"['O', 'as']","['ɔ', 'ʁ']","['E', 'a']",[''],['jɔ̃'],['E'],['E'],"['E', 'E']",['Eʁ'],[''],[''],"['w', 'E']",['vi'],"['əʁ', 'ɔ̃']","['ɔ', 'əʁE']","['əʁ', 'e']",['əʁa'],"['O', 'je']",[''],"['O', 'E']",['e'],[''],['je'],['əʁjɔ̃'],['asjɔ̃'],['ʁE'],['e'],['am'],['e'],['je'],"['O', 'e']","['O', 'ɑ̃']","['O', 'e']","['ə', 'as']",['əʁE'],[''],[''],"['f', 'ʃ']"
ramper,"['O', 'ɔ̃']",['ɔ̃'],[''],['jɔ̃'],['əʁE'],[''],['jat'],['a'],['nan'],"['ɛ', 'əʁje']",['ʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['ys'],['ɛ'],['a'],['ɔ'],['jɔ̃'],['ɛ̃'],['sE'],['jE'],['ʁ'],[''],['ɔ'],['E'],['a'],"['ɔ', 'əʁ', 'ɔ̃']",['ʁE'],"['əʁ', 'e']","['iʁ', 'a']",['je'],[''],['E'],['iʁ'],['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],['e'],['am'],['e'],['je'],"['O', 'e']","['O', 'ɑ̃']",['e'],['as'],['əʁE'],[''],[''],['gʁad']
ramser,['jɔ̃'],['jɔ̃'],[''],['jɔ̃'],"['ɔ', 'əʁE']",['s'],"['d', 'it']",['a'],['zisje'],['əʁje'],"['ɔ', 'əʁE']",['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],[''],"['o', 'a']",['u'],['jɔ̃'],['E'],['E'],['sE'],['Eʁ'],['wav'],[''],['sE'],['vi'],"['ɛ', 'əʁ', 'ɔ̃']",['EtʁE'],"['əʁ', 'e']","['ɛ', 'əʁa']","['O', 'je']",[''],['E'],"['O', 'e']",['je'],['e'],['iʁjɔ̃'],['asjɔ̃'],"['ɛ', 'əʁE']",['me'],['am'],['e'],['sje'],['y'],['jɑ̃'],"['O', 'e']",['as'],"['ɔ', 'əʁE']",[''],['ɔ'],['aspiʁ']
rancarder,['ɔ̃'],['ɔ̃'],['ɔ'],['jɔ̃'],['əʁE'],['ɛ'],['at'],['a'],"['O', 'asje']",['əʁje'],['əʁE'],['jas'],"['əʁ', 'ɔ̃']",['ʁa'],['s'],['ɔ'],['a'],[''],['jɔ̃'],['E'],['E'],"['ə', 'E']",['Eʁ'],['ɔ'],[''],['E'],['a'],"['ʁ', 'ɔ̃']","['ɛ', 'əʁE']","['əʁ', 'e']",['əʁa'],['je'],[''],['sE'],['e'],"['ə', 'e']","['E', 'e']",['əʁjɔ̃'],"['is', 'jɔ̃']",['əʁE'],['e'],['am'],['e'],['je'],"['E', 'e']",['ɑ̃'],['e'],"['O', 'as']",['əʁE'],['ɔ'],[''],"['tElɛsk', 'p']"
rancir,"['E', 'ɔ̃']",['ɔ̃'],[''],['ɔ̃'],['əʁE'],['i'],"['O', 'at']",['a'],['asje'],['əʁje'],['əʁE'],['as'],"['tʁ', 'ɔ̃']",['səʁa'],['as'],[''],['a'],['i'],['jɔ̃'],['E'],['E'],['E'],"['E', 'Eʁ']",['s'],[''],['E'],"['O', 'a']","['əʁ', 'ɔ̃']",['ɑ̃dʁE'],"['ɔ', 'əʁ', 'e']",['Etʁa'],['je'],['y'],['E'],['tiʁ'],"['O', 'e']",[''],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],['je'],['am'],"['ə', 'e']",['je'],"['wa', 'je']",['ɑ̃'],['e'],"['O', 'as']","['ɔ', 'əʁE']",['ɛ'],[''],"['mwaj', 'n']"
randonner,['ɔ̃'],['ɔ̃'],[''],"['O', 'jɔ̃']","['əi', 'əiʁE']",[''],['at'],['a'],"['Eɲ', 'isje']",['əʁje'],"['ɛ', 'əʁE']",['as'],"['dʁ', 'ɔ̃']",['əʁa'],['as'],['s'],['a'],['ɛ'],"['ə', 'n', 'jɔ̃']",['E'],['E'],['E'],['Eʁ'],[''],[''],['E'],['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['ʁ', 'e']","['ɛ', 'əʁa']",['je'],['ɛ'],['jE'],['e'],['e'],['e'],"['ɔ', 'əʁjɔ̃']",['asjɔ̃'],['əʁE'],['e'],['am'],"['ə', 'n', 'e']","['o', 'je']",['e'],['sɑ̃'],['je'],"['d', 'is']",['OʁE'],['ɔ'],[''],['Ekʁwi']
ranger,"['ə', 'ɔ̃']",['ɔ̃'],[''],['sjɔ̃'],['ʁE'],[''],['at'],['a'],['sje'],['əʁje'],['əʁE'],['as'],"['ɛ', 'əʁ', 'ɔ̃']",['əʁa'],['as'],[''],['a'],[''],['jɔ̃'],['E'],['E'],['E'],['ziʁ'],[''],['ɔ'],['E'],['a'],"['ɛ', 'əʁ', 'ɔ̃']",['əʁE'],"['ɛ', 'əʁ', 'e']",['əʁa'],['aɲe'],['E'],['sE'],"['O', 'e']",['e'],['e'],['əʁjɔ̃'],"['O', 'asjɔ̃']",['əʁE'],['e'],['m'],['aɲe'],"['E', 'je']",['e'],['ɑ̃'],"['O', 'e']",['as'],['əʁE'],[''],['p'],['ʁupij']
ranimer,"['al', 'ɔ̃']",['ɔ̃'],['ɛ'],['jɔ̃'],['əʁE'],['s'],['at'],['zi'],['asje'],['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],"['E', 'as']",['ɛ'],['a'],[''],['nan'],"['O', 'E']",['E'],['E'],['Eʁ'],[''],[''],['E'],['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['ʁ', 'e']",['əʁa'],['je'],[''],['sE'],['e'],['e'],['e'],['əʁjɔ̃'],['sjɔ̃'],['əʁE'],"['O', 'e']",['am'],['e'],['nan'],"['O', 'e']",['ɑ̃'],['e'],['as'],['əʁE'],[''],['i'],['balbys']
rançonner,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],['əʁE'],['ɛ'],['t'],['a'],"['O', 'asje']",['əʁje'],"['ɛ', 'əʁE']",['as'],"['ɔ', 'əʁ', 'ɔ̃']","['ɔ', 'əʁa']",['as'],[''],['a'],[''],['jɔ̃'],['E'],['E'],['jE'],['Eʁ'],['s'],[''],['E'],['a'],"['ɔ', 'əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']","['iʁ', 'a']",['Ezje'],[''],"['O', 'E']",['e'],"['Ø', 'e']","['ɥ', 'e']","['e', 'E', 'əʁjɔ̃']","['E', 'asjɔ̃']","['y', 'ʁE']","['s', 'e']",['am'],['e'],['je'],[''],['sɑ̃'],['je'],['ɥas'],['əʁE'],[''],[''],['ʁəkɔ̃bin']
