,ACC.PL,ACC.SG,DAT.PL,DAT.SG,GEN.PL,GEN.SG,INS.PL,NOM.PL,INS.SG,NOM.SG,VOC.PL,VOC.SG,STEM
špahtla,"['t', 'a']","['t', 'k', 'a']","['š', 'cima']",['jelu'],['će'],"['š', 'ca']",['škama'],['si'],"['k', 'cem']",['A'],['ške'],"['p', 'e']",['retor']
špajscimer,['iće'],"['L', 'a']",['ma'],"['N', 'u']","['zak', 'a']",['sli'],['čevima'],['jeli'],['ma'],['i'],['mi'],['vo'],['zlonamernost']
špajz,['di'],['čoveka'],"['p', 'ima']",['sti'],"['l', 'a']","['š', 'ca']",['im'],"['s', 'kovi']",['cetom'],['d'],['ve'],['čoveče'],['bakšiš']
špajza,"['p', 'e']",['Ac'],['lovima'],['mi'],"['ak', 'a']",['ina'],['dima'],['tke'],['vom'],['io'],"['s', 'kovi']",['hu'],['gunđal']
špalir,['oce'],['u'],['lima'],['li'],"['dac', 'a']",['e'],['tima'],['ke'],['šću'],['A'],['ve'],['vo'],['grupNa']
špan,['i'],['šku'],['lovima'],"['š', 'cu']","['žak', 'a']",['ti'],"['scim', 'a']",['a'],"['s', 'kom']",['A'],['i'],['ho'],"['diskordijaniz', 'm']"
španga,"['n', 'a']",['l'],"['mi', 'a']",,['ama'],"['n', 'a']",['lima'],['evi'],['tkom'],"['h', 'a']",['di'],"['lč', 'e']",['tambur']
španijel,['gove'],['mu'],['lovima'],['ti'],['ju'],"['s', 'ca']","['šci', 'ma']",['ići'],"['p', 'om']",['čovek'],"['p', 'ci']",[''],['izgnanstv']
španung,['he'],['ju'],['ima'],[''],"['čev', 'a']",['li'],['kama'],"['a', 'i']","['le', 'm']",['zAc'],"['v', 'a']",['i'],['praš']
šparmajstor,['je'],['sAc'],"['š', 'cima']",['li'],['sli'],"['š', 'ka']","['s', 'cima']","['c', 'a']","['č', 'em']",['ko'],"['p', 'i']","['a', 'u']",['starosedi']
šparoga,['čad'],['st'],['čadi'],['šci'],['sli'],['ga'],['čevima'],['le'],['ću'],['sAc'],['ge'],['če'],['tulipan']
špeceraj,['le'],['o'],['stima'],[''],"['sac', 'a']",['ri'],['vama'],"['v', 'a']",['ću'],['žAc'],['sli'],['ku'],['kostur']
špedicija,['ške'],"['l', 'a']",['stima'],['ci'],"['tac', 'a']",['ga'],"['ma', 'a']","['č', 'ci']",['vom'],['gAc'],"['t', 'a']",['ine'],['perverzij']
špek,"['N', 'e']","['v', 'a']",['tima'],['oj'],"['gac', 'a']",['be'],"['p', 'ima']",['lovi'],['com'],"['A', 'm']","['k', 'ci']","['a', 'če']",['biser']
špekulacija,['ve'],['Ao'],['hama'],"['s', 'cu']","['čev', 'a']","['L', 'a']",['im'],"['t', 'a']","['jel', 'om']",['je'],['čadi'],['ri'],['moć']
špekulant,['eri'],['ina'],['gama'],['ti'],"['s', 'kov', 'a']","['z', 'a']",['em'],['le'],['Lom'],['d'],['me'],"['lč', 'e']",['sestričn']
špelunka,['le'],['tAk'],['lima'],['i'],"['l', 'a']","['a', 'ka']","['lci', 'ma']",['Li'],"['l', 'kom']",['zAc'],['a'],['ke'],['ručurd']
špengler,['ga'],"['N', 'a']",['škama'],"['l', 'ku']","['v', 'a']",['ške'],"['ć', 'cima']","['p', 'i']",['gom'],['Ak'],"['ć', 'ci']",['oče'],['goriv']
šperploča,['love'],['h'],['hama'],['bi'],"['l', 'a']",['ve'],['ađu'],"['č', 'ci']",['om'],['dac'],['sci'],['Ao'],"['defek', 't']"
špiLa,['le'],['vo'],['mima'],['oj'],"['jel', 'a']",['ge'],['stima'],['ve'],"['N', 'em']",,['ši'],['že'],['varalic']
špicange,['oce'],['io'],['jama'],"['N', 'u']","['N', 'a']",['ma'],['čađu'],['ge'],['cem'],['L'],['ki'],"['kč', 'e']",['špeceraj']
špiccange,"['c', 'a']",['z'],"['ići', 'ma']",['zi'],"['s', 'a']",['di'],['ama'],['Li'],"['zo', 'm']","['L', 'a']","['v', 'a']",['di'],['kršćank']
špicl,"['n', 'a']",['l'],['nima'],['jelu'],['eri'],['he'],"['scim', 'a']",['ške'],['nom'],['tAc'],['lovi'],['me'],['mur']
špigl,['a'],['mo'],"['s', 'kovima']",['sti'],['ri'],"['o', 'ka']","['š', 'cima']",['ri'],['om'],['in'],['me'],['ho'],['klošar']
špijun,"['t', 'a']","['z', 'a']",['škama'],"['s', 'ku']",['će'],"['z', 'a']",['Lima'],['i'],['om'],['ka'],['adi'],[''],['orguL']
špijunka,['čad'],['ćAc'],['čadi'],['eri'],['ju'],['me'],['evima'],"['m', 'a']",['šću'],"['L', 'a']",['ci'],['je'],['pločic']
špil,['ću'],['o'],['ima'],"['a', 'u']","['lak', 'a']",['ja'],['Lama'],['ga'],['jem'],['vo'],['lci'],[''],['razlik']
špina,"['t', 'a']",['ce'],['dima'],['gu'],"['kov', 'a']",['me'],['mima'],['a'],"['p', 'cem']","['A', 'm']",['sli'],['bo'],['azbest']
špirit,['čeve'],['ho'],"['s', 'cima']","['t', 'ku']","['k', 'a']","['p', 'a']","['s', 'kovima']",['Li'],['tom'],,[''],['ti'],['žarišt']
špliter,"['t', 'a']",['tAk'],['stima'],['di'],['ki'],['ta'],['im'],"['n', 'ovi']",['šću'],['l'],"['p', 'a']",['o'],"['mišolov', 'k']"
šport,"['a', 'e']",['ho'],['škama'],['etu'],"['sak', 'a']",['he'],['jima'],['govi'],['i'],['g'],['i'],['ti'],['laut']
šprahfeler,"['c', 'a']",['tku'],"['ma', 'a']",['ma'],"['ev', 'a']","['k', 'ca']",['jima'],['sti'],"['p', 'cem']",['ma'],['ti'],['oče'],['gluvoć']
špric,"['a', 'ke']","['L', 'a']",['bama'],['sti'],"['k', 'a']",[''],['tima'],"['t', 'a']",['eri'],"['h', 'a']",['hovi'],['oče'],['kopij']
šprica,['ške'],['t'],['tkama'],"['N', 'u']","['ak', 'a']",['ma'],['ocima'],"['p', 'i']","['p', 'cem']",[''],['ki'],['Ao'],['indicij']
špula,['hove'],['tAk'],"['mi', 'a']","['a', 'u']",['a'],['ca'],['čađu'],"['k', 'ci']",['gom'],['zAc'],,"['a', 'če']",['proizvođač']
špur,['a'],['er'],['hama'],['mi'],"['s', 'kov', 'a']","['a', 'ka']",['govima'],['ovi'],['kom'],['c'],"['p', 'a']",['je'],['nadničar']
šrafciger,['a'],['ćAc'],['bama'],"['p', 'cu']","['oc', 'a']",['he'],"['ć', 'cima']","['et', 'a']",['jem'],['zAc'],['ove'],[''],['spi']
šrafštok,['ve'],['io'],['adi'],['zi'],['ava'],['ta'],"['lci', 'ma']",['govi'],['šću'],"['j', 'a']",['Li'],['vo'],['pravoslavL']
šrapnel,['jele'],['sAk'],['vama'],['cu'],"['čac', 'a']",['di'],['stima'],['sli'],['ju'],"['tk', 'a']",['li'],['ško'],['islamizacij']
štab,"['v', 'a']",['ku'],"['a', 'ima']",['vi'],['ri'],"['č', 'ca']",['sima'],"['p', 'a']",['čovekom'],['Ao'],['ke'],"['t', 'ku']",['urednic']
štacija,"['a', 'e']","['N', 'a']","['ma', 'a']",['zu'],"['t', 'a']",['ma'],['kovima'],"['a', 'ci']","['s', 'com']",['go'],['tke'],['Lo'],['stogodišNic']
štafaža,['oce'],['Ac'],['kima'],['inu'],['ci'],"['L', 'a']",['stima'],['čevi'],['nom'],"['tk', 'a']","['p', 'i']",['jele'],['završe']
štafelaj,"['c', 'a']",['vu'],['mima'],,['adi'],"['s', 'ka']",['šima'],"['s', 'kovi']",['li'],['ko'],['govi'],['ho'],['maloprodaj']
štafeta,['sli'],['g'],['škama'],"['a', 'u']",['Ludi'],"['k', 'ca']",['mima'],['zovi'],['im'],['i'],"['c', 'a']",['e'],['pazdu']
štagAL,['li'],"['s', 'c', 'a']",['škama'],"['š', 'ku']",['ki'],"['v', 'a']",['čađu'],"['k', 'ci']",['om'],"['p', 'e']","['a', 'ci']",['hu'],['model']
štaka,"['et', 'a']",['hu'],['mama'],['lu'],"['et', 'a']",['eta'],"['š', 'cima']","['č', 'ci']",['cetom'],['st'],,['go'],['testenin']
štakor,"['s', 'ke']","['s', 'k']",['i'],['sti'],"['čac', 'a']","['s', 'ka']",['hama'],"['v', 'a']","['s', 'kom']",['Ak'],['kovi'],['ri'],"['tet', 'k']"
štala,"['s', 'ke']",['mo'],['tkama'],['zi'],"['čev', 'a']",['a'],['jima'],['ci'],['vom'],['vo'],['šci'],['ine'],['tumor']
štampa,['sti'],['bAc'],['kama'],['tu'],"['ba', 'a']",['sti'],['cima'],['zovi'],['cem'],['A'],"['p', 'i']",['sti'],['čiz']
štamparija,['le'],['z'],['nima'],['hu'],"['ac', 'a']",['ma'],['Lama'],['sli'],['mom'],['g'],['si'],"['s', 'ku']",['čvar']
štanca,['ću'],['i'],['hama'],['mu'],"['kov', 'a']","['s', 'a']",['dima'],['di'],"['s', 'cem']",['h'],['adi'],['go'],"['horizon', 't']"
štand,['se'],['z'],"['scim', 'a']","['ć', 'cu']","['bac', 'a']",['sli'],['ma'],"['n', 'a']",['ju'],['sAk'],['le'],['Lo'],['letelic']
štap,['i'],['bA'],['škama'],['ocu'],['ki'],['ti'],['čevima'],"['k', 'ci']",['Lu'],['k'],['ga'],"['kč', 'e']",['obron']
štapić,['ti'],['Ao'],['tima'],['ome'],"['h', 'a']","['s', 'a']","['z', 'ima']",['i'],['om'],['c'],['oci'],['jo'],['zapovedni']
štathalterija,['di'],['sAc'],['ima'],['si'],"['dac', 'a']","['jel', 'a']","['N', 'ima']",['li'],['bom'],['c'],['he'],['Lu'],['oktet']
štedNa,"['p', 'a']","['oc', 'a']",['ma'],"['p', 'cu']","['oc', 'a']","['oc', 'a']",['nima'],['si'],['li'],"['A', 'm']","['p', 'a']",['vo'],['skrušenost']
štedNak,['jele'],['a'],['gama'],['cetu'],['gu'],"['jel', 'a']","['šci', 'ma']",['me'],"['p', 'cem']",['a'],['ga'],['oče'],['đihad']
štedionica,"['l', 'ke']","['A', 'm']",['lovima'],"['a', 'ku']","['čac', 'a']","['č', 'ca']",['zovima'],['je'],['Lom'],['o'],['eri'],['ku'],['slastičar']
šteka,['e'],['ćAc'],['hovima'],"['p', 'u']","['zov', 'a']",['he'],"['k', 'cima']","['t', 'a']",['škom'],['io'],['ci'],['ku'],['šjor']
štekdoza,['čad'],['tAk'],['kama'],"['s', 'ku']","['lov', 'a']","['L', 'a']",['ćom'],"['t', 'a']","['ć', 'cem']",[''],"['v', 'a']",['ko'],['računaL']
šteker,['eve'],['mo'],"['lci', 'ma']",['mu'],['gu'],['ina'],['nima'],['Li'],"['le', 'm']",['v'],['le'],['go'],['nomad']
štela,['iće'],['u'],['jama'],"['l', 'ku']",['sli'],['ta'],"['šci', 'ma']","['p', 'ci']",['jom'],['žAk'],"['t', 'a']",['oče'],['pokret']
štender,"['n', 'a']","['h', 'a']",['slima'],['bi'],"['j', 'a']","['t', 'ka']",['adi'],['Ludi'],['li'],['mo'],['jeli'],['še'],['monogamij']
šteta,['sli'],['A'],"['scim', 'a']",['di'],"['zov', 'a']",['ha'],['govima'],['govi'],['čovekom'],['čovek'],['sci'],['hu'],['štap']
štetočina,['čeve'],['ina'],['evima'],['li'],"['kov', 'a']","['jel', 'a']",['vima'],['le'],['cem'],['zAc'],"['t', 'a']",['ho'],['kravaric']
štibra,"['ć', 'ce']",['ju'],['nima'],['ma'],"['tac', 'a']",['ti'],['ima'],['e'],['jem'],['dAc'],"['p', 'ci']",['hu'],['vis']
štiglec,"['s', 'kove']",['ku'],"['p', 'cima']",['inu'],['daka'],['he'],"['dci', 'ma']",['sli'],['som'],['ga'],['dci'],"['t', 'ku']",['astenosfer']
štiglic,['e'],['Lu'],['čadi'],"['p', 'cu']",['ju'],['tke'],['govima'],['eri'],['kom'],['sAc'],['be'],['i'],['samic']
štiglić,['ške'],['e'],['govima'],[''],['eri'],['he'],"['p', 'ima']","['h', 'a']","['p', 'cem']",['A'],['o'],['lu'],['hiLadar']
štih,"['p', 'a']",['u'],"['lci', 'ma']",[''],['čadi'],['ka'],['lovima'],['sci'],['šću'],,['ge'],"['lč', 'e']",['mlinar']
štikla,"['š', 'ce']",['vo'],"['p', 'cima']",['li'],"['tak', 'a']",['oga'],['gama'],['lovi'],"['s', 'kom']","['A', 'm']",['a'],"['t', 'ku']",['zelot']
štiklec,"['p', 'a']","['s', 'k']",['vima'],['oj'],['u'],"['p', 'ca']","['k', 'cima']","['s', 'kovi']",['ju'],"['tk', 'a']",['je'],['še'],['jebač']
štimung,"['N', 'e']",['ćAc'],['jama'],"['š', 'cu']",['di'],['oga'],"['p', 'ima']","['p', 'i']","['jel', 'om']",['a'],['oci'],"['p', 'e']",['krug']
štirAk,['ke'],['sAc'],"['s', 'kovima']",['bi'],"['gac', 'a']","['v', 'a']",['šima'],"['t', 'a']",['hom'],['s'],['ćo'],['ine'],['izviNeN']
štit,['love'],['sAc'],"['a', 'cima']",,"['zac', 'a']","['t', 'ka']",['sima'],['ge'],['vom'],['lAc'],['ke'],['ho'],['neplivač']
štitNača,['se'],['Lu'],['ocima'],['mu'],['gu'],['be'],"['sci', 'ma']","['j', 'a']","['jel', 'om']",['ce'],"['k', 'ci']",['ine'],['sahran']
štitonoša,['Lude'],['bu'],"['scim', 'a']",['di'],"['lak', 'a']","['n', 'a']","['a', 'ima']","['a', 'i']",['inom'],['s'],['ve'],"['ćč', 'e']",['zabav']
štićenica,['ši'],['sAk'],['stima'],['vi'],"['N', 'a']",[''],['slima'],['ge'],"['s', 'kom']",['Ak'],['sci'],['me'],['lele']
štićenik,['e'],['šku'],"['lci', 'ma']",['tu'],"['ov', 'a']",['be'],['kovima'],['eri'],"['zo', 'm']",['zAc'],['ki'],['tko'],['križ']
štof,"['s', 'ke']","['s', 'k']",['ama'],"['p', 'cu']","['gac', 'a']","['a', 'ka']","['ma', 'a']","['p', 'i']",['etom'],['stAk'],['Ludi'],['bo'],['plomb']
štok,['ga'],['žAk'],"['p', 'cima']",['čoveku'],"['n', 'a']","['p', 'a']",['vama'],['ga'],"['ć', 'cem']",['stAk'],['ga'],,['sintaks']
štokavAc,['Lude'],"['k', 'a']",['bama'],['i'],[''],['ške'],['ama'],['he'],['čovekom'],['lAc'],"['c', 'a']",['že'],['državic']
štoperica,['u'],['go'],['stima'],['ome'],"['s', 'kov', 'a']",,['govima'],"['n', 'a']",['tom'],['stAk'],['be'],['lu'],['baršun']
štoplciger,"['s', 'ce']",['zAk'],['zovima'],,"['lac', 'a']","['t', 'ka']",['tkama'],['eri'],"['jel', 'om']",['t'],"['v', 'a']","['s', 'ku']",['paradoks']
štos,['eve'],['hu'],"['a', 'cima']",['si'],['ri'],['ve'],"['p', 'cima']","['n', 'ovi']",['etom'],['e'],['le'],['me'],['agnostičar']
štosdemfer,"['s', 'ke']",['stAk'],"['p', 'ima']","['N', 'u']","['kov', 'a']",['la'],['mama'],['tke'],['kom'],['sAo'],['mi'],['hu'],"['detiNst', 'v']"
štovalAc,['di'],['bA'],"['šci', 'ma']",['zu'],,"['o', 'ka']",['jima'],['be'],"['a', 'kom']",['ćAc'],['dci'],['sti'],['crep']
štrajher,['ga'],"['k', 'a']","['s', 'kovima']",['Li'],"['zac', 'a']",['be'],"['s', 'cima']",['sci'],['etom'],['žAc'],['ge'],['ho'],['pušioničar']
štrajk,['zove'],['go'],['jama'],['zi'],[''],"['k', 'ca']","['dci', 'ma']","['m', 'a']",['jem'],['Ac'],['evi'],['ju'],['pristojb']
štrajkač,[''],['A'],"['s', 'cima']",['čoveku'],"['lov', 'a']",[''],"['N', 'ima']",['he'],"['zo', 'm']",['zAc'],['lci'],"['ćč', 'e']",['križoboL']
štrajkaš,['se'],"['g', 'a']","['šci', 'ma']",['eri'],['u'],"['t', 'ka']",['mima'],"['č', 'ci']",['ma'],['l'],['tke'],['ine'],['pašan']
štrajkbreher,['ši'],['st'],"['mi', 'a']",['Li'],['adi'],"['k', 'ca']","['s', 'cima']",['ad'],['eri'],['lAk'],['mi'],['ku'],['suđ']
štrand,['li'],['bAc'],['stima'],['jelu'],"['t', 'a']",['ha'],"['p', 'ima']",['kovi'],['nom'],['A'],['e'],['Lo'],['zrakoplov']
štrapac,['ad'],['šku'],"['s', 'cima']",['inu'],"['et', 'a']",['di'],"['p', 'cima']",['ške'],"['zo', 'm']","['tk', 'a']",['ke'],['lu'],['oštric']
štreber,,['zAc'],['zovima'],['sti'],"['zac', 'a']","['s', 'ca']",['bama'],"['č', 'ci']",['tkom'],['mo'],"['et', 'a']",['mo'],['milijard']
štriherica,['love'],['ku'],"['k', 'cima']",[''],['e'],['ge'],['kama'],['jeli'],['ću'],['tac'],['ki'],['li'],['krstopuć']
štrik,"['a', 'ke']",['io'],"['šci', 'ma']",['eri'],"['hov', 'a']",['e'],"['sci', 'ma']",['čevi'],['i'],['dAc'],"['n', 'a']",['če'],['kuloar']
štrk,['sti'],"['c', 'a']","['s', 'cima']",['Lu'],['sli'],['tke'],['em'],"['n', 'a']","['l', 'kom']",['lAc'],['ići'],,['sadašNic']
štrkAL,['ove'],['ćAc'],['tima'],['mi'],['staka'],,['Lima'],['sti'],['ju'],['žAc'],['sci'],['je'],['dovrše']
štuka,"['s', 'ke']",['sAc'],"['jeli', 'ma']",['Lu'],"['ac', 'a']","['š', 'ka']",['Lima'],['ve'],['ocem'],['ga'],['sti'],['šče'],['monolo']
štula,['ške'],['Lu'],"['mi', 'a']",['i'],"['žak', 'a']",['le'],"['a', 'ima']","['v', 'a']",['om'],['ko'],['šci'],['je'],['proletarijat']
šubara,['ga'],"['L', 'a']",['tima'],"['š', 'cu']",['gu'],"['s', 'a']",['rima'],['oci'],['hom'],['A'],"['et', 'a']",['eri'],['kolhoz']
šugaman,"['a', 'ke']",['a'],['tima'],['čoveku'],"['s', 'a']","['š', 'ca']",['ma'],['hovi'],[''],['vo'],['Li'],['že'],['tuLan']
šum,['e'],['A'],['im'],['sli'],"['kov', 'a']","['n', 'a']",['hama'],['sli'],"['š', 'cem']",['va'],"['et', 'a']",['ho'],['zbir']
šuma,['sli'],"['k', 'a']",['čevima'],['čoveku'],"['s', 'kov', 'a']",['ti'],"['jeli', 'ma']","['a', 'ci']","['s', 'cem']",['dAk'],['ri'],['ke'],['raskrsnic']
šumarAk,[''],['ju'],"['zi', 'ma']","['a', 'ku']","['s', 'kov', 'a']",['he'],['im'],['ća'],['Lom'],['va'],"['h', 'a']",['sti'],['tužb']
šunka,['love'],['Lu'],['bama'],,"['zac', 'a']",['he'],['rima'],['zi'],['ću'],['mo'],['oci'],['šče'],['entuzijast']
šupAk,['tke'],['ne'],['evima'],['Li'],"['čac', 'a']","['s', 'ka']",['ćom'],['be'],['Lom'],['dAk'],"['v', 'a']",['ku'],['mazohiz']
šupLina,['he'],"['k', 'a']",['rima'],['jelu'],"['j', 'a']",,['ovima'],['e'],['em'],['tac'],['evi'],"['t', 'ku']",['časopis']
šupLoglavAc,"['N', 'e']","['p', 'e']",['ovima'],['cu'],['ama'],"['o', 'ka']",['im'],,[''],['žAc'],"['a', 'ci']",['oče'],['agrikultur']
šupa,"['s', 'kove']",['ko'],"['s', 'kovima']",['sli'],"['čac', 'a']",['čoveka'],['im'],"['c', 'a']",['li'],['ho'],['di'],"['s', 'ku']",['hokejaš']
šupčina,['sli'],['dAk'],['ama'],['u'],"['c', 'a']",['ti'],['dima'],['ve'],['inom'],['L'],['be'],['ke'],['odbojni']
šupčić,"['s', 'kove']",['i'],['mima'],['sti'],"['a', 'a']",['čoveka'],['ma'],"['p', 'a']",['om'],['o'],"['t', 'a']",['u'],['lož']
šuster,"['a', 'ke']",['ku'],['ovima'],['si'],['eri'],"['a', 'ka']","['a', 'cima']",['ji'],"['s', 'cem']","['L', 'a']",['ji'],,['mona']
šuštar,['se'],['o'],['šima'],['lu'],"['s', 'kov', 'a']","['L', 'a']","['k', 'cima']",['čad'],['đu'],"['A', 'm']",['be'],['ško'],['količni']
švaLa,['e'],['ju'],"['s', 'kovima']",['zu'],"['N', 'a']",['eri'],['lima'],['a'],['som'],['sAc'],[''],['sli'],['đilkoš']
švabo,['eve'],['zAc'],['škama'],['lu'],"['tac', 'a']",['ca'],['em'],"['n', 'ovi']",['li'],"['s', 'k']","['v', 'a']",['hu'],['povetar']
šveLa,"['N', 'e']",['e'],['dima'],['u'],"['kov', 'a']","['š', 'ka']",['rima'],['zovi'],['cetom'],['čovek'],,['ku'],['špiL']
švraka,,"['s', 'c', 'a']",['mima'],"['s', 'cu']",['iju'],['li'],['škama'],['ad'],"['s', 'cem']",['h'],"['v', 'a']","['lč', 'e']",['poteškoć']
švrakopis,"['n', 'a']",['sAk'],['evima'],"['p', 'u']",['sli'],['ja'],['sima'],['si'],['lom'],['mo'],"['m', 'a']",['ri'],['pušačic']
žaLeNe,['sli'],['je'],"['s', 'cima']",['gu'],"['hov', 'a']",['tke'],['dima'],['eri'],['bom'],['bAc'],"['N', 'i']",['gu'],['manija']
žabAc,['ću'],"['s', 'k']",['šima'],,['e'],"['a', 'ka']",['čađu'],['li'],['mo'],['tAk'],['ke'],['te'],['podsvest']
žaba,,[''],['Lima'],"['p', 'u']",['iju'],['tke'],['jama'],['si'],"['N', 'em']",['mo'],['me'],['ce'],['lovokradic']
žabar,['ke'],['ho'],"['p', 'ima']",['bi'],"['ov', 'a']",['la'],['evima'],['Li'],[''],['gAc'],['ji'],"['a', 'u']","['logarit', 'm']"
žabetina,['sli'],['ko'],['šima'],['li'],"['N', 'a']","['oc', 'a']","['p', 'ima']","['p', 'i']",['tkom'],['tAk'],['eri'],"['t', 'ku']",['veker']
žabica,['ove'],['st'],"['ć', 'cima']",['Lu'],['e'],['je'],['zovima'],['ci'],['nom'],['L'],['čadi'],['ko'],['puce']
žaga,"['d', 'ke']","['š', 'c', 'a']",['lovima'],['bi'],"['t', 'a']",['ve'],['im'],['li'],['cetom'],['ćAc'],['ge'],['mo'],['mandolin']
žagor,['ga'],"['g', 'a']","['mi', 'a']",['ri'],['e'],['be'],['om'],['čevi'],['em'],['vo'],['ri'],['ku'],['svrak']
žalAc,['Lude'],['ho'],"['s', 'cima']",['cu'],"['gov', 'a']","['s', 'ka']","['p', 'ima']",['ji'],['vom'],['ćAc'],['ji'],['lu'],['ploh']
žalba,"['ć', 'ce']",['žAc'],['Lama'],"['a', 'ku']","['a', 'a']",['a'],"['z', 'ima']",['hovi'],"['s', 'com']",['l'],['e'],['oče'],['poklon']
žalfija,"['p', 'e']","['v', 'a']",['hovima'],['oj'],['a'],['sli'],"['šci', 'ma']",['si'],['cetom'],['ga'],"['N', 'i']","['lč', 'e']",['sindikat']
žalilAc,"['n', 'a']","['a', 'a']","['s', 'cima']","['l', 'ku']",['gu'],['ma'],['lima'],['evi'],"['jel', 'om']",['je'],['lovi'],['o'],['obaveštaj']
žalo,['ve'],['ina'],"['zi', 'ma']","['š', 'ku']",['e'],['sti'],"['s', 'cima']","['a', 'i']",,[''],['ga'],['še'],['tkanin']
žalost,['love'],['zAk'],"['dci', 'ma']",['ocu'],['staka'],['me'],['čevima'],['sli'],,['ga'],['he'],['jo'],['striptizer']
žamor,['čad'],"['š', 'c', 'a']",['mima'],"['p', 'cu']",['iju'],['ge'],['mima'],['ji'],"['č', 'em']",['z'],['lci'],['ti'],['analfabet']
žandarmerija,['ce'],['ina'],['sima'],['oj'],"['a', 'ak', 'a']",['e'],['ma'],"['p', 'a']","['zo', 'm']",['ćAc'],['ve'],"['lč', 'e']",['čaš']
žanr,"['n', 'a']",['l'],['govima'],['bi'],"['žac', 'a']",['oga'],['zovima'],['sci'],['lom'],['ma'],['me'],,['zdel']
žaoka,['be'],['bA'],['hama'],['ri'],['ava'],['di'],['tima'],['ve'],['mo'],"['p', 'e']",['lci'],['go'],['travNa']
žar,[''],['ta'],['kovima'],['li'],"['h', 'a']",[''],"['a', 'ima']",['sli'],"['N', 'em']",['ka'],['me'],['ke'],['akcij']
žardinijera,"['l', 'ke']",['l'],['čevima'],"['a', 'ku']","['ak', 'a']",['ti'],['ađu'],['ge'],['eri'],['zAk'],"['p', 'a']",['lu'],['trtic']
žargon,['he'],['st'],['i'],['u'],['će'],['ca'],['tima'],"['č', 'ci']",['cem'],['l'],"['a', 'i']",['ne'],['prepad']
žarište,['je'],['zAk'],['gama'],['mi'],"['n', 'a']",['ma'],"['ć', 'cima']",['i'],['ću'],['ma'],['govi'],['že'],['rasprodaj']
žaruLa,['love'],['bA'],['tima'],"['s', 'ku']","['t', 'a']",['tke'],"['scim', 'a']","['a', 'ci']",['nom'],['bAc'],['lci'],['Lu'],['stalno']
žbica,"['s', 'ce']",['ku'],['Lama'],['nu'],"['h', 'a']",['eri'],"['š', 'cima']","['p', 'i']","['jel', 'om']",['z'],['dci'],['u'],['ekvator']
žbir,['je'],"['š', 'c', 'a']",['sima'],['ju'],"['oc', 'a']",['ške'],['em'],"['v', 'a']",['čovekom'],['žAk'],['ši'],"['N', 'u']","['poslanst', 'v']"
žbun,['li'],"['oc', 'a']",['Lima'],['ti'],"['s', 'kov', 'a']",['ina'],['ma'],['sli'],['u'],['lAk'],['zovi'],['jo'],['sebičNa']
žderač,['love'],"['g', 'a']","['mi', 'a']",['ku'],"['ić', 'a']",['e'],"['sci', 'ma']",['dci'],"['p', 'om']",['v'],['lci'],['u'],['tantijem']
žderoNa,[''],['gu'],['jama'],['lu'],"['zak', 'a']",['li'],['im'],['ad'],['ću'],['i'],['i'],['ke'],['step']
ždral,['čad'],['u'],['Lama'],['sti'],"['jel', 'a']","['s', 'a']",['vama'],['čevi'],"['p', 'em']",['lAc'],"['p', 'a']",['li'],['panteiz']
ždreb,['love'],['ho'],['adi'],['etu'],"['l', 'a']","['š', 'ca']","['zi', 'ma']",['ovi'],"['jel', 'om']",['k'],"['s', 'kovi']","['t', 'ku']",['magl']
ždrebAc,"['p', 'e']","['k', 'c', 'a']",['kima'],"['N', 'u']",['sti'],['eri'],"['mi', 'a']","['et', 'a']",['jom'],['žAk'],['oci'],['eri'],['gejš']
ždrebica,['li'],['o'],"['mi', 'a']",['zi'],"['N', 'a']",['ti'],['kima'],['ci'],['ma'],"['p', 'e']","['p', 'ci']",['že'],['priopćeN']
ždrelo,['i'],['er'],['ocima'],['u'],['daka'],['le'],"['s', 'kovima']",['ga'],['jom'],['Ac'],['sti'],['ke'],['legitimacij']
žeLa,['tke'],['a'],['ma'],['šci'],"['čev', 'a']",['me'],,['be'],['som'],['ko'],['le'],['go'],['štraj']
žega,"['k', 'ce']",['ho'],['kama'],['cu'],['ri'],['oga'],['nima'],['i'],"['k', 'cem']",['n'],['ši'],['a'],['nagrad']
železnica,['zove'],"['l', 'a']",['jama'],[''],"['sac', 'a']","['s', 'ca']",['škama'],['ji'],['som'],['dAc'],['dci'],['vo'],"['asocijacioniz', 'm']"
železo,['iće'],"['L', 'a']","['mi', 'a']",['nu'],"['k', 'a']","['a', 'ka']",['vima'],['ri'],"['š', 'cem']",['dac'],"['j', 'a']",['Lu'],['zadrugar']
želudAc,['ad'],"['c', 'a']","['a', 'ima']",['sli'],"['ak', 'a']",['je'],"['jeli', 'ma']","['n', 'ovi']",['bom'],['tAc'],['hovi'],"['s', 'ku']",['uro']
želva,"['š', 'ce']",['e'],['kovima'],"['k', 'cu']","['čac', 'a']",['ha'],['Lama'],"['t', 'a']",['ću'],['t'],['me'],['jele'],['ešarp']
žemLa,['di'],['gu'],['ocima'],"['s', 'ku']","['tac', 'a']",['he'],['Lama'],"['p', 'ci']",['gom'],['dAk'],"['a', 'i']",['ju'],['štap']
žena,['sti'],['bA'],['cima'],[''],"['jel', 'a']","['p', 'a']",['ovima'],['ji'],"['p', 'om']","['L', 'a']",['ke'],['ce'],['mona']
