,ACC.PL,ACC.SG,DAT.PL,DAT.SG,GEN.PL,GEN.SG,INS.PL,NOM.PL,INS.SG,NOM.SG,VOC.PL,VOC.SG,STEM
statika,['e'],['a'],['cima'],['u'],['a'],['a'],['ama'],"['n', 'a']",['om'],['a'],['i'],['e'],['kšatrij']
statist,['ke'],['u'],['cima'],['ku'],"['ak', 'a']",['a'],,,['om'],['a'],['ci'],['e'],['arsuz']
statistika,,['u'],['ama'],['u'],['a'],['e'],['ima'],['e'],['i'],[''],,['e'],['štanc']
statističar,['e'],['ina'],['cima'],['u'],['a'],['e'],['ima'],['e'],['om'],['t'],['e'],['ko'],['fenomen']
statističarka,['ce'],['u'],['ama'],['i'],['a'],['a'],['ma'],['e'],['om'],['a'],['e'],['o'],['sistem']
status,['ke'],[''],['stima'],['u'],,['a'],['kama'],['ci'],"['s', 'cem']",[''],,['o'],['činovnic']
statut,['ke'],['u'],['ima'],['u'],['a'],['e'],['ima'],['i'],['om'],[''],['e'],['o'],['neimaštin']
stav,['tke'],"['c', 'a']",['ama'],['i'],['a'],['a'],['ima'],['e'],['om'],['a'],['e'],['če'],['karanten']
stavAk,['ove'],[''],['ima'],['i'],['a'],['e'],['cima'],,['om'],['tAc'],['ke'],['če'],['pre']
stavka,['e'],['u'],,['u'],"['ac', 'a']",['e'],,,['cem'],['a'],['i'],['u'],"['jednaD', 'b']"
staza,['e'],['u'],['ama'],['i'],"['a', 'a']",['e'],['ima'],['a'],['om'],[''],['ci'],['u'],['taksi']
steN,['i'],['a'],['ima'],['ku'],"['ov', 'a']",['a'],['ama'],,['om'],['a'],['e'],['i'],['kovčežin']
steg,['e'],['e'],['ima'],['u'],,['ja'],['ima'],['e'],['om'],['a'],['i'],['i'],['izdaN']
stegno,['e'],[''],['ima'],['u'],['a'],['i'],['ama'],['a'],['om'],['c'],['e'],['e'],['teatralnost']
stena,['e'],['e'],['ima'],['u'],['a'],['a'],['ama'],['e'],['om'],[''],,['e'],['čvar']
stenica,['ove'],['u'],['evima'],['i'],,['a'],"['jeli', 'ma']",['i'],['em'],[''],['ci'],['o'],['viLuškar']
stepa,['a'],"['A', 'm']",['cima'],['i'],['a'],['a'],['ama'],['a'],['kom'],['o'],['i'],['o'],"['uputst', 'v']"
stepen,['e'],['u'],['ima'],['u'],['a'],['ka'],['stima'],['e'],['mo'],['k'],['ci'],['u'],['popravLačic']
stepenica,['e'],"['k', 'a']",['ima'],['i'],['a'],['a'],,['e'],['om'],,['i'],['če'],['onomasti']
stetoskop,['e'],['a'],['ima'],['u'],['a'],['a'],['ima'],,['om'],['g'],,['o'],['limf']
stečaj,['a'],['h'],['cima'],['i'],,['a'],['ama'],['e'],['om'],[''],['e'],['e'],['ruševin']
stečevina,['ke'],[''],,['u'],['a'],['e'],['cima'],['ci'],['om'],['a'],,['o'],['liri']
stidLivost,['e'],['o'],['lima'],['u'],['a'],"['š', 'ca']",['cima'],['ci'],['om'],[''],,['o'],['pneumatologij']
stih,['e'],['k'],['ima'],['i'],"['ov', 'a']",['ke'],['cima'],['e'],['em'],[''],['ci'],['o'],['zlatar']
stil,['e'],['u'],['ima'],['i'],,['e'],['ima'],['i'],['om'],['a'],['zi'],['o'],['bibliote']
stipendija,,['g'],['ima'],['i'],"['ev', 'a']",['ka'],['ima'],['e'],['om'],['a'],['e'],['o'],['pev']
stiropor,,['g'],"['zi', 'ma']",['u'],"['ac', 'a']",['a'],['ovima'],['i'],['om'],['e'],['ci'],['o'],['krompir']
stiska,['ce'],['u'],['ima'],['u'],['a'],['ka'],['cima'],,['kom'],['o'],['i'],['o'],['dvoličnic']
stog,['e'],[''],,['i'],"['ov', 'a']",['e'],['ima'],['ovi'],['om'],[''],['e'],['i'],['jazv']
stogodišNica,['e'],['u'],['ima'],['u'],['a'],['a'],,['i'],['mom'],['k'],,['ko'],['ekskomunikacij']
stoka,['e'],['A'],['ima'],['i'],['a'],['e'],['ama'],['i'],['kom'],['e'],['i'],['o'],['amulet']
stol,['e'],['ku'],['ama'],['i'],['a'],['e'],['ima'],['a'],['cem'],[''],['i'],['če'],['glasonoš']
stolAc,['i'],['u'],['ama'],['u'],,['e'],['ama'],['e'],['om'],[''],['i'],['u'],['lov']
stolNak,['ove'],['u'],['ama'],['i'],['a'],['a'],['ima'],,['om'],['o'],['e'],['o'],['čel']
stolar,['e'],['a'],['ama'],['u'],['a'],['e'],['ama'],['ci'],['om'],[''],['i'],['o'],['anketar']
stoleće,['e'],['u'],['ima'],['i'],['a'],['a'],['ama'],,['om'],['a'],['e'],['e'],['osnivačic']
stolica,['a'],['tku'],['ama'],['ku'],,['e'],['ima'],['i'],['om'],['in'],['i'],['o'],['akvizicij']
stolić,['e'],[''],,['i'],,['i'],['ama'],['zi'],['om'],[''],['e'],['o'],['lu']
stolčić,['ke'],[''],['ama'],['u'],['ga'],['ka'],['ima'],['i'],['om'],['a'],['i'],['i'],"['nadrealiz', 'm']"
stomak,['e'],[''],['ima'],['u'],['a'],['a'],,['i'],['om'],['ga'],['i'],['če'],['urođenic']
stonoga,['ke'],['u'],['cima'],['u'],['a'],['e'],['ama'],,['mo'],[''],['e'],['o'],['psovač']
stopa,['e'],['u'],,['u'],['a'],['a'],,,['i'],['a'],['i'],['u'],['lišaj']
stopalo,['e'],['a'],['cima'],['u'],['a'],['i'],['ima'],['e'],['om'],[''],['i'],['o'],['član']
stotinka,['ove'],[''],['ama'],['u'],"['ev', 'a']",['e'],['ima'],['e'],['om'],['a'],['a'],['e'],['svetin']
stovarište,['e'],[''],['ama'],['u'],,['e'],['ama'],['e'],['om'],[''],,['u'],"['idiotst', 'v']"
stočar,['e'],['u'],['ama'],['i'],['a'],['a'],['ima'],['i'],['om'],['ka'],,['o'],['cirkus']
stočarstvo,['e'],['u'],['ama'],['u'],,['e'],['ima'],['e'],['cem'],['k'],['i'],['e'],['solsticij']
stočić,['e'],['a'],['ovima'],['i'],['a'],['a'],['ima'],['i'],['tkom'],[''],,['o'],['inžeNer']
stožer,['ove'],[''],,['u'],['a'],['a'],['cima'],['e'],['om'],['o'],['sci'],['e'],['slador']
stradalAc,['e'],['u'],['ima'],['u'],"['a', 'a']",['a'],['ocima'],['e'],['om'],['a'],['i'],['ko'],['menstruacij']
strah,['ke'],[''],['ima'],['u'],"['k', 'a']",['e'],['ama'],['zi'],['om'],['a'],['i'],['o'],['šmink']
strahota,['e'],"['k', 'a']",['ima'],['i'],"['a', 'a']",['a'],,,['om'],[''],,['e'],['čamotiN']
stranAc,['e'],['u'],['ima'],,['a'],['ha'],['ima'],,['om'],['a'],['e'],['o'],['slamčic']
strana,['e'],['a'],['evima'],['u'],['a'],['e'],['ima'],['e'],['om'],['e'],['i'],['o'],['skulptur']
stranica,['e'],[''],['ima'],['u'],"['ov', 'a']",['e'],['ima'],['e'],['i'],['o'],['ovi'],['o'],['gajb']
stranka,['e'],['st'],['ima'],['i'],,['a'],['ima'],['i'],['om'],['k'],['e'],['o'],['celost']
strankiNa,['e'],"['g', 'a']",['ama'],['i'],['a'],['e'],['ima'],['i'],['om'],['a'],['e'],['ko'],['zahval']
strast,['e'],['u'],['ama'],['u'],,['sti'],['ima'],['e'],['i'],[''],['ovi'],['i'],['mutacij']
strategija,['ge'],[''],['ima'],['u'],"['ov', 'a']",['a'],['ima'],['ke'],['kom'],[''],['i'],['o'],['malograđan']
stratopauza,['e'],['u'],['kovima'],['u'],['a'],"['p', 'ca']",['ima'],['e'],['om'],['Ac'],,['e'],['veselic']
strava,['e'],['u'],['stima'],"['s', 'ku']",['a'],['e'],['ima'],,['om'],[''],['e'],['o'],['šefL']
strašLivost,['oce'],"['c', 'a']",,['i'],['a'],['e'],['ima'],['e'],['om'],['ka'],['e'],['e'],['rumenil']
strašilo,['e'],['a'],['ama'],['u'],['a'],['ka'],,['e'],['kom'],[''],['e'],['o'],['minđuš']
stražNica,['e'],['u'],['ama'],['i'],"['ac', 'a']",['e'],,['ci'],['kom'],['Ac'],,['e'],['ro']
stražNonepčanik,['e'],['e'],,['u'],['a'],['a'],['ima'],['i'],['om'],['a'],['i'],['u'],['beda']
straža,['e'],['u'],['ima'],['i'],['a'],['ca'],['ima'],['e'],['om'],['g'],['e'],['u'],['plakaN']
stražar,['e'],[''],,['i'],"['k', 'a']",['i'],['ima'],['e'],['om'],['a'],['e'],['o'],['razila']
streha,['e'],['u'],['ovima'],['u'],"['k', 'a']","['s', 'ka']",['ima'],['a'],['em'],['a'],['e'],['o'],['odgovorno']
strelAc,['e'],['k'],['ima'],['u'],['a'],['ga'],['ima'],,['om'],['a'],['i'],"['pč', 'e']",['vernic']
strela,['e'],[''],['ima'],['u'],['a'],['a'],['ima'],['i'],['kom'],[''],['a'],['o'],['giLotin']
strelica,['e'],['u'],['ama'],['u'],['a'],['i'],['ama'],['ovi'],['om'],['ka'],['i'],['o'],['apscis']
stremen,,['A'],,['u'],,['e'],['ima'],,['om'],[''],['i'],['če'],['potporučni']
strepNa,['eve'],[''],['ama'],['i'],,['a'],['cima'],['e'],['om'],['sAk'],['ovi'],['o'],['trun']
stres,['e'],['e'],['ama'],['i'],,['e'],['škama'],['i'],['om'],['o'],['a'],['o'],['nekroz']
stric,['e'],['u'],"['p', 'cima']",['gu'],['a'],['a'],['ima'],['e'],['om'],[''],['e'],['u'],['nagrad']
strina,['ce'],[''],['ama'],['u'],['a'],['a'],,['e'],['om'],['k'],['i'],['o'],['škol']
strip,['e'],['u'],['cima'],['u'],['a'],['e'],['ama'],['e'],['kom'],['a'],['a'],['jele'],['prosperitet']
striper,['e'],['u'],['cima'],['u'],"['kov', 'a']",['eta'],['ima'],['a'],['om'],['a'],['i'],['o'],['saksij']
striptiz,['e'],['u'],['ama'],['u'],['a'],['e'],['ima'],,['om'],['A'],['i'],['e'],['homogenost']
striptizer,['e'],['u'],['ima'],['i'],"['a', 'a']",['e'],['ima'],['zi'],['om'],[''],['i'],['e'],['budilni']
striptizeta,['e'],['A'],['ima'],['i'],['a'],['e'],,['si'],['om'],['a'],['i'],['o'],['sviNar']
stričAk,['e'],['u'],['stima'],['u'],['a'],['i'],['ama'],['Li'],['kom'],['a'],['e'],['e'],['fusnot']
strmen,['e'],['a'],['ama'],['i'],['a'],['e'],['ama'],['e'],['om'],[''],['e'],['e'],['cestarin']
strogost,['a'],['a'],['cima'],['u'],['i'],['a'],['ama'],['ke'],['kom'],['a'],['e'],['e'],['variol']
strop,['e'],[''],['ama'],['u'],['a'],['a'],,['i'],['om'],['a'],,['e'],['metiL']
strpLivost,['e'],['u'],['ima'],['i'],['a'],['a'],"['mi', 'a']",['e'],['hom'],[''],['i'],['če'],"['moraliz', 'm']"
strugar,['e'],[''],"['mi', 'a']",['i'],,['i'],['cima'],['i'],['om'],[''],['e'],['sti'],['krvoprolić']
strugač,,['u'],['ima'],['i'],['a'],['i'],,,['om'],['e'],['ovi'],['o'],['opasno']
strugotina,['e'],['a'],,['cu'],['a'],['i'],['ima'],['ke'],['om'],['o'],,['o'],['izolacij']
struja,['a'],['u'],['vama'],['i'],['a'],['e'],['ama'],['ci'],['om'],[''],['i'],['e'],['zrnatost']
strujnik,['a'],['a'],['ima'],['i'],"['ov', 'a']",['ve'],['ima'],['i'],"['s', 'kom']",['A'],['e'],['u'],['ispit']
struk,['e'],['ku'],['ama'],['i'],['a'],['i'],['nima'],['e'],['om'],['Ak'],['i'],['e'],['kondenzator']
struka,,['a'],['ama'],['u'],['sti'],['a'],['kama'],['e'],['cem'],['e'],['a'],['če'],['prekidač']
struktura,['e'],['u'],['ama'],['i'],['a'],['e'],['cima'],,['em'],['a'],['e'],['če'],['razvidnost']
struna,['e'],['u'],['ima'],['u'],['a'],['a'],,,['em'],['a'],['evi'],['o'],['stolNa']
stručNak,['he'],"['L', 'a']",['ima'],['i'],['a'],['a'],,['i'],,['k'],['ci'],['o'],['zupčani']
strvina,['ce'],['A'],['stima'],['i'],['a'],['e'],['ima'],['ci'],['om'],['e'],['e'],['o'],['pastork']
strvinar,['e'],['u'],['stima'],['i'],['a'],['ka'],['ađu'],,['šću'],['a'],['i'],['e'],['kršćank']
stršLen,['ke'],[''],['kama'],['hu'],"['c', 'a']",['e'],['ima'],['i'],['om'],['k'],['i'],['e'],"['naj', 'm']"
stub,['ke'],[''],['ama'],['i'],['a'],['a'],['ima'],,['om'],['a'],"['n', 'a']",['če'],['slonic']
stud,[''],['A'],['ima'],['u'],['i'],['e'],['ima'],['e'],['om'],['a'],['e'],['sti'],['hipi']
studenAc,['e'],"['c', 'a']",['ama'],['u'],['a'],['e'],['ama'],['e'],['om'],[''],['i'],['oče'],['veroučiteL']
student,['e'],[''],['ama'],['sti'],"['a', 'a']",['e'],['ima'],['kovi'],['om'],['a'],['a'],['o'],['prostranstv']
studij,['e'],['A'],['ama'],['u'],['a'],['ka'],['gama'],['i'],['i'],[''],"['p', 'ci']",['o'],['šaban']
studija,['e'],[''],['ama'],['u'],['a'],['ka'],['ima'],['ci'],['ocem'],['a'],['e'],['u'],['slavić']
studio,['ke'],['u'],['ama'],['i'],['a'],['a'],,['ge'],['om'],[''],['i'],,['rez']
stup,['e'],['u'],['ama'],['u'],,['e'],['ima'],['i'],['om'],[''],['ci'],['e'],['patolo']
stupAN,['ke'],['e'],['ama'],['u'],"['lac', 'a']",['e'],['cima'],['e'],['om'],['a'],['e'],['u'],"['bub', 'N']"
stupAc,['a'],['u'],['ovima'],['i'],['a'],['e'],['ama'],['a'],['kom'],['a'],['i'],['e'],['svemoćnost']
stupa,['e'],['a'],['cima'],['i'],"['sak', 'a']",['e'],"['zi', 'ma']",['e'],['om'],['a'],['e'],['u'],['prese']
stupić,['e'],['u'],['cima'],"['s', 'ku']","['a', 'a']",['e'],['ama'],['e'],['om'],['a'],['e'],['e'],['bušel']
stvar,['e'],[''],['ima'],['cu'],,['a'],['ima'],,['em'],['e'],['i'],['e'],['kopulacij']
stvaraNe,['e'],[''],['ima'],['ku'],['a'],['a'],['ama'],['i'],['em'],[''],,['u'],['križaL']
stvarnost,['e'],['u'],['ovima'],['u'],['a'],['e'],['ama'],,['om'],['a'],['i'],['o'],['šećeran']
stvor,['ce'],['u'],['ima'],['cu'],['a'],['a'],['ima'],['i'],['om'],['a'],['e'],['i'],['žele']
stvoreNe,['tke'],['u'],['ama'],['i'],['a'],['a'],['ima'],['ci'],['om'],['e'],['e'],['če'],['lajtnant']
stvoriteL,['e'],['u'],,['i'],['a'],['a'],['kama'],['ci'],['om'],['ga'],['e'],['če'],['vetrobran']
suDuk,['e'],['A'],['cima'],['ku'],['a'],['ma'],['cima'],['i'],['mo'],['a'],['e'],['e'],['decigram']
suDuka,['e'],['a'],['ama'],['i'],['a'],['a'],['cima'],['sti'],['om'],[''],['ci'],['e'],['radoznalo']
subota,['e'],['u'],['ima'],['i'],['a'],['e'],['ima'],['e'],['cem'],['lAc'],,['i'],['koščatost']
sudAc,['e'],[''],['ama'],['u'],"['zov', 'a']",['a'],['ama'],,['om'],['st'],,['o'],['škrip']
sudar,['ove'],['o'],['ama'],['u'],['a'],['eta'],"['s', 'cima']",['a'],['om'],['a'],['ovi'],['če'],['tis']
sudba,['ove'],[''],['ama'],['i'],['a'],['a'],['ima'],['i'],['om'],[''],['i'],['e'],['mamurlu']
sudbina,['e'],['u'],['ima'],['u'],['a'],['a'],['ima'],['e'],['gom'],['k'],['e'],['e'],['apostrof']
sudeonica,['e'],['u'],['ima'],['i'],['a'],['a'],['ama'],['ci'],['om'],['a'],['ci'],,['kobilic']
sudeonik,['e'],[''],['cima'],['u'],['a'],['a'],['ama'],['e'],['i'],[''],['ke'],['e'],['tajnic']
sudija,['e'],['u'],['ama'],['i'],['a'],['e'],,['i'],['em'],[''],['e'],['o'],['eksproprijacij']
sudionica,['ke'],[''],['ima'],['hu'],"['ac', 'a']",['e'],,['oci'],['om'],[''],['i'],['o'],['sipN']
sudionik,['ke'],[''],['ama'],['i'],['a'],['e'],['ima'],['ci'],['om'],['Ac'],['ji'],['o'],['budilic']
sudnica,['e'],[''],['ima'],['u'],['sti'],['e'],['ima'],['e'],['om'],[''],['i'],['e'],['žurnalist']
sufiks,['e'],"['c', 'a']",['ima'],['i'],['ga'],['e'],['cima'],['ci'],['kom'],['Ak'],['ke'],['o'],['pobuNenic']
sufizAm,['e'],['u'],,['i'],['a'],['a'],['ima'],['e'],['om'],[''],['i'],['če'],['izmet']
sugestija,['e'],"['k', 'a']",['ama'],['u'],['a'],['a'],,['e'],['em'],[''],['e'],['o'],['apologet']
suglasnik,['e'],['u'],['ama'],['u'],,['ka'],['ama'],['e'],['om'],['a'],['i'],['o'],"['t', 'l']"
sugrađanin,['ke'],[''],['ovima'],['i'],['gu'],['a'],['ama'],['i'],['i'],[''],['ovi'],['o'],['grb']
sugrađanka,['e'],"['k', 'a']",['ima'],['i'],"['čev', 'a']",['e'],['jima'],['ci'],['em'],[''],['ci'],['e'],['superlativ']
suicid,['ke'],['a'],['ama'],['si'],"['lac', 'a']",['e'],['ama'],['e'],['om'],[''],['a'],['o'],['novajlij']
suigrač,['ke'],[''],['ima'],['u'],['a'],['i'],['ima'],['ci'],['om'],['a'],['i'],['o'],['razbibri']
sujeta,['e'],[''],['ima'],['i'],['i'],['ka'],['ima'],,['om'],['a'],['ci'],['še'],['rukav']
sujetnost,['e'],['u'],['ama'],['u'],['a'],['e'],['ima'],"['n', 'a']",['om'],[''],,['e'],"['razbojništ', 'v']"
sujevjerje,['ke'],['u'],['ima'],['i'],,['a'],['ima'],['e'],['om'],['k'],['e'],['e'],['bezazlenost']
sukNa,['e'],['u'],"['sci', 'ma']",['i'],['a'],['a'],['ima'],,['om'],[''],,['o'],['putovaN']
suknar,['ke'],['u'],['ovima'],['i'],['a'],['a'],['ama'],['ovi'],['cem'],['a'],['i'],['u'],['bać']
sukno,,['gu'],['ama'],['i'],"['a', 'a']",['e'],['ima'],['e'],['om'],['a'],['e'],['o'],['skandal']
sukob,['e'],['Ac'],['stima'],['u'],['a'],['ma'],['ama'],,['mom'],[''],['e'],['o'],"['klat', 'n']"
sukrivAc,['e'],['u'],['ama'],['i'],,['e'],['ama'],['oci'],['om'],[''],['oci'],['i'],['meduz']
sultan,['ke'],['o'],['ama'],['sti'],['i'],['e'],['ovima'],['e'],['om'],['a'],['ci'],['e'],['argon']
sultanat,['e'],['A'],['ama'],['i'],"['a', 'a']",['a'],['ama'],['e'],['om'],['a'],['i'],['o'],['mobilizacij']
sultanija,,['a'],,['u'],['a'],['a'],['ama'],['i'],['om'],[''],,['e'],['doj']
sultanstvo,['ke'],[''],['adi'],['u'],,['a'],['ima'],['e'],['om'],['ka'],['e'],['e'],['turpij']
sulundar,['e'],[''],['cima'],['ci'],"['ac', 'a']","['t', 'ka']",['ama'],,['om'],['st'],['e'],['e'],['razvi']
sumNa,['a'],[''],['ama'],['i'],,['e'],['kama'],['ovi'],['tom'],[''],['e'],['e'],['alternativ']
sumNivAc,['e'],['u'],['ima'],['u'],"['a', 'a']",['e'],['ima'],,['em'],['a'],['e'],['i'],"['prvenst', 'v']"
sumNivost,['i'],"['l', 'a']",['sima'],['u'],['a'],['a'],,['ci'],['kom'],[''],,['e'],['utrob']
suma,['e'],[''],['vama'],['u'],['a'],['e'],,['e'],['kom'],[''],['ke'],['e'],"['kug', 'l']"
sumaglica,['e'],['o'],['ima'],['i'],"['k', 'a']",['a'],['cima'],['i'],['mo'],['a'],['e'],['o'],['manipulacij']
sumrak,['e'],['u'],['ama'],['ci'],['a'],['a'],['ima'],,['om'],['e'],['e'],['o'],['sekcij']
sunce,['a'],['o'],['ima'],['etu'],"['a', 'a']",['e'],['cima'],['e'],['om'],['ka'],['i'],['u'],['pedofil']
suncobran,['e'],['u'],['ima'],['u'],['a'],['a'],,,['i'],['k'],['ovi'],['u'],['stran']
suncokret,['e'],['a'],['ama'],['u'],['a'],['e'],['ama'],['e'],['om'],['a'],['ci'],['če'],['disocijacij']
suncostaj,['ce'],['u'],['ima'],['i'],['a'],['e'],['ama'],,"['ć', 'cem']",['a'],['i'],['e'],['desetogodišNa']
sunet,['e'],[''],['ima'],['i'],['a'],['a'],['ima'],,['om'],['st'],['e'],['i'],['rudišt']
sunčanica,['e'],[''],['ima'],['ku'],['a'],['ka'],['kama'],['i'],['em'],['k'],['e'],['e'],['tužiteLstv']
sunčanik,['e'],['u'],['ama'],"['š', 'cu']",['a'],['a'],['ama'],['a'],['om'],[''],['a'],['i'],"['algeb', 'r']"
sunđer,['e'],['e'],['ama'],['i'],"['k', 'a']",['a'],['ama'],['e'],['om'],['a'],['i'],['e'],['povred']
sup,['e'],['d'],['ima'],['ku'],['a'],['ka'],['ama'],['a'],['om'],['a'],['e'],['o'],['žabetin']
supa,,[''],['ima'],['i'],,['a'],['ima'],['e'],['om'],['a'],['ge'],['o'],['gazel']
suparnik,['ke'],['k'],['ama'],['i'],['a'],['ca'],['ama'],['e'],['kom'],[''],['e'],['e'],['štrajher']
superlativ,['e'],['u'],['ama'],['i'],['a'],['a'],['ama'],['e'],['om'],['a'],['e'],['u'],['tekstopis']
supervizija,['e'],['a'],['ama'],['vi'],['a'],['e'],['cima'],['e'],['om'],['o'],['e'],['e'],['neusiLenost']
supervizor,['e'],['k'],['ima'],['i'],['a'],['ka'],,['ci'],['om'],,['e'],['o'],"['nov', 'c']"
suprotnost,['e'],[''],['ama'],['i'],['a'],['ka'],['ima'],"['n', 'a']",['i'],[''],['e'],['e'],['porab']
suprug,,[''],['ima'],['u'],['a'],['a'],['ama'],['ovi'],['om'],[''],['ci'],['e'],['srdito']
supruga,['eve'],['u'],['kama'],['i'],['a'],['e'],['ama'],['e'],['om'],['a'],['e'],['u'],['kofer']
supstanca,['e'],['u'],['ama'],['u'],['a'],['a'],['ima'],['e'],['om'],['a'],['ci'],['če'],['lubenic']
supstancija,['e'],[''],['cima'],['u'],"['k', 'a']",['a'],['ama'],,['kom'],['a'],['a'],['o'],['stajališt']
supstitucija,['e'],['e'],['ima'],['u'],['a'],['e'],['ama'],['i'],['om'],[''],['i'],['e'],['porast']
supstitut,['a'],['u'],['ima'],['ku'],['a'],['e'],['cima'],['e'],['om'],['a'],['e'],['e'],['bezopasnost']
supstrat,['e'],['u'],,['i'],"['a', 'a']",['e'],['ima'],['me'],['om'],['a'],['i'],['u'],['pustolovin']
suradNa,['e'],[''],['ima'],['u'],,['e'],['ama'],['e'],['i'],['a'],['a'],['o'],['les']
suradnik,['e'],['u'],,['ci'],['a'],['e'],,['i'],['om'],,['ovi'],['o'],['koktel']
surjekcija,['e'],[''],['ima'],['u'],['ki'],['e'],['ima'],['i'],['om'],['a'],['i'],['e'],['drznic']
surla,['i'],['o'],,['i'],['a'],['a'],['ima'],,['om'],[''],['e'],['e'],['prćij']
surogat,['a'],[''],['ama'],['u'],['a'],['a'],['ima'],['e'],['em'],[''],['ci'],['če'],['tr']
surovost,['e'],['u'],['cima'],['i'],"['ov', 'a']",['e'],['cima'],['a'],['mo'],[''],['e'],['e'],['potkov']
suruDija,['e'],['ku'],['ima'],['u'],['a'],['i'],['cima'],['sti'],['i'],['a'],['i'],['o'],['peri']
sused,"['h', 'a']",['u'],"['zi', 'ma']",['i'],,['i'],['ima'],['ci'],['om'],['e'],['e'],['ko'],['sijel']
suseda,['e'],['A'],['ama'],['u'],['a'],"['oc', 'a']",,['li'],['om'],['a'],['e'],['go'],['ataše']
susedstvo,['i'],['u'],['cima'],['u'],"['tak', 'a']",['a'],['im'],,['om'],[''],['ovi'],['e'],['soka']
susnežica,['ke'],['u'],['cima'],['ocu'],['a'],['e'],['ama'],['a'],['om'],['a'],['e'],['če'],['ćelav']
suspenzija,['e'],['k'],['gama'],['u'],['a'],['ja'],['ovima'],['e'],['om'],['a'],['a'],['e'],['levičar']
susret,,['u'],['ama'],['i'],['ga'],['a'],['hovima'],['e'],['om'],['a'],['e'],['e'],['samoposlu']
susretLivost,,['u'],,['ku'],,['e'],['kama'],,['om'],['a'],['lovi'],['o'],['šan']
sustanar,['e'],['u'],['cima'],['i'],['a'],['a'],,['i'],['i'],['a'],,['u'],['suvišno']
sustanarka,['e'],['u'],,['ku'],['a'],['i'],['ima'],['i'],['om'],['h'],,['če'],['pavijan']
sustav,['e'],['o'],['ima'],['u'],['a'],['e'],['ima'],['kovi'],['om'],['a'],['i'],['če'],['prijav']
suteska,['ce'],[''],['ima'],['u'],['a'],['a'],['ama'],['e'],['om'],['a'],['ci'],['o'],['daždevNa']
sutkiNa,['e'],['e'],['ima'],['u'],['a'],['e'],['ima'],['i'],['kom'],['a'],['e'],['i'],['utičnic']
sutlija,['e'],['a'],,['i'],['a'],['e'],"['zi', 'ma']",['i'],"['s', 'kom']",['a'],['i'],['če'],['neuralgij']
sutlijaš,['ke'],['u'],['ama'],['i'],['a'],['i'],,['a'],['om'],['a'],['e'],['e'],['kriptozoologij']
suton,['e'],['u'],['cima'],['i'],['a'],['e'],['ama'],['e'],['om'],['k'],['i'],['če'],['gustin']
sutrašNica,['e'],['u'],['kama'],['i'],['a'],['a'],['ama'],['i'],['em'],[''],,['ko'],['pivničar']
suvenir,['eve'],[''],['cima'],['cu'],['a'],['a'],['ima'],['e'],['om'],['a'],['e'],['e'],['but']
suvišAk,['a'],['A'],['ima'],['u'],['a'],['e'],,['i'],['om'],['h'],['e'],['e'],['monsun']
suvišnost,,['u'],,['u'],['a'],['e'],"['zi', 'ma']",['i'],['om'],['a'],['e'],['ko'],['morfem']
suvlasnica,['e'],['u'],['cima'],['ku'],['a'],['a'],['ovima'],['i'],['em'],['d'],['i'],['i'],['regicid']
suvlasnik,['ke'],['a'],['ama'],['u'],['a'],['i'],['ama'],['i'],['om'],[''],['e'],['i'],['bankin']
suvozač,['e'],['e'],['lovima'],['i'],"['ac', 'a']",['e'],['ama'],['e'],['kom'],['bAc'],['i'],['di'],['torzij']
suvremenik,['e'],['c'],['ima'],['i'],,['a'],['jima'],['i'],['em'],['a'],['ci'],['o'],['krojiteL']
suza,['e'],['u'],['ima'],['u'],['i'],,['ovima'],['e'],['om'],['o'],['i'],['če'],['gnezd']
suzica,['e'],['u'],['ima'],['u'],['a'],['i'],['ima'],['i'],['om'],['A'],['i'],['o'],"['pijanst', 'v']"
sućut,['ke'],['A'],['ovima'],['u'],,['e'],,['i'],['om'],[''],['ci'],['e'],['sutrašNic']
suđeNe,['e'],[''],['ama'],['u'],['a'],['e'],['ima'],['a'],['kom'],[''],['ti'],['o'],['penzioner']
suša,['e'],['ku'],,['i'],"['k', 'a']",['ka'],,['e'],['em'],['k'],['e'],['e'],['posetite']
sušica,['e'],['u'],['ama'],['ju'],['a'],['a'],['ima'],['a'],['em'],[''],['e'],['če'],['hlorofil']
suština,['ke'],['u'],['cima'],['i'],['a'],['a'],['ima'],['i'],['cem'],['ka'],['ci'],['go'],['razbijač']
sužAN,,['u'],['ima'],['u'],['a'],['a'],,['ovi'],['em'],['a'],['ovi'],['e'],['cepiv']
svadLivAc,['a'],[''],['ima'],['zi'],['a'],['a'],['ima'],['e'],['om'],[''],['e'],['u'],"['ruč', 'k']"
svadba,['e'],[''],['ima'],['u'],"['a', 'a']",['e'],,,['ju'],['k'],['i'],['ko'],['institut']
svagdašNica,['e'],['u'],['kama'],['i'],"['a', 'a']",['i'],['ama'],['ge'],['em'],['A'],['i'],['e'],['krokodilčić']
svakidašNica,['e'],[''],['cima'],['u'],,['e'],['ima'],['ci'],['i'],['Ac'],['i'],['e'],['sobaric']
svakodnevica,['e'],['u'],['ama'],['u'],"['ac', 'a']",['i'],['ama'],['a'],['om'],['k'],['e'],['o'],['aukcij']
svanuće,['e'],[''],['cima'],['i'],['a'],,['ima'],,['om'],,['ci'],['o'],['biLežnic']
