,1.imp.prs.pl,1.ind.prs.pl,1.ind.prs.sg,1.prs.pl.sbjv,1.sg.prs.cond,1.sg.prs.sbjv,2.ind.pl.pst,2.ind.sg.pst,2.pl.pst.sbjv,2.prs.cond.pl,2.sg.prs.cond,2.sg.pst.sbjv,3.ind.fut.pl,3.ind.fut.sg,3.pl.pst.sbjv,3.prs.pl.sbjv,3.sg.pst.sbjv,imp.prs.2.sg,ind.1.pl.ipfv,ind.1.pst.sg,ind.1.sg.ipfv,ind.3.pl.ipfv,ind.3.pl.pst,ind.3.prs.pl,ind.3.prs.sg,ind.3.sg.ipfv,ind.3.sg.pst,ind.fut.1.pl,ind.fut.1.sg,ind.fut.pl.2,ind.fut.sg.2,ind.pl.2.ipfv,ind.prs.2.sg,ind.sg.2.ipfv,inf,m.ptcp.pl.pst,m.ptcp.sg.pst,pl.1.prs.cond,pl.1.pst.sbjv,pl.3.prs.cond,pl.imp.prs.2,pl.ind.1.pst,pl.ind.prs.2,pl.prs.2.sbjv,ptcp.pl.pst.f,ptcp.prs,ptcp.sg.pst.f,sg.1.pst.sbjv,sg.3.prs.cond,sg.3.prs.sbjv,sg.prs.2.sbjv,stem
reteindre,['ɔ̃'],"['s', 'ɔ̃']",['ɔ'],"['O', 'jɔ̃']",['əʁE'],['t'],['at'],"['E', 'a']","['ə', 'asje']",['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],"['O', 'as']",[''],['a'],[''],['sjɔ̃'],"['O', 'E']",['E'],['E'],"['ə', 'Eʁ']",['i'],[''],['E'],"['ə', 'a']","['ʁ', 'ɔ̃']","['ɔ', 'əʁE']","['iʁ', 'e']","['y', 'ʁa']","['O', 'je']",[''],['E'],['je'],['e'],['e'],['əʁjɔ̃'],"['O', 'asjɔ̃']",['əʁE'],['e'],['am'],"['O', 'e']","['i', 'je']","['o', 'e']","['E', 'ɑ̃']","['E', 'e']",['s'],"['ɔ', 'əʁE']",['wav'],[''],['statistik']
retendre,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],"['y', 'ʁE']",['ɔ'],['at'],['a'],['asje'],['iʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']","['ɔ', 'əʁa']","['E', 'as']",['ɔ'],[nan],[''],['jɔ̃'],"['O', 'E']",['E'],['EɲE'],['Eʁ'],['i'],[''],"['E', 'E']","['ə', 'a']","['ɔ', 'əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['Etʁa'],['je'],[''],['E'],['e'],['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],"['ɔ', 'əʁE']",['e'],"['E', 'am']","['E', 'e']",['je'],[''],['ɑ̃'],['e'],"['O', 'as']","['iʁ', 'E']",['ɛ'],['ɛ'],['dEklɑ̃ʃ']
retenir,"['E', 'ɔ̃']",['ɔ̃'],[''],['jɔ̃'],['əʁE'],[''],['ɥat'],"['Ø', 'a']","['ys', 'je']",['əʁje'],[nan],['as'],"['əʁ', 'ɔ̃']",['əʁa'],"['O', 'as']",[''],['a'],[''],"['Ø', 'jɔ̃']","['E', 'E']",['E'],"['d', 'E']",['Eʁ'],[''],[''],"['O', 'E']",['a'],"['ɔ', 'əʁ', 'ɔ̃']","['ɔ', 'əʁE']","['ɔ', 'əʁ', 'e']",['əʁa'],['sje'],[''],['E'],['e'],['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],"['ud', 'ʁE']","['E', 'e']",['am'],['e'],['e'],['e'],['ɑ̃'],"['O', 'e']",['as'],"['ɛ', 'əʁE']",[''],[''],"['b', 'l']"
retenter,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],['əʁE'],[''],"['E', 'at']","['O', 'a']","['o', 'asje']","['ɔ', 'əʁje']",['ʁE'],['as'],"['iʁ', 'ɔ̃']","['ɔ', 'əʁa']",['as'],[''],"['O', 'a']",['ɛ'],"['ə', 'jɔ̃']",['E'],['E'],['E'],['Eʁ'],[''],['ɔ'],['E'],['a'],"['y', 'ʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],['je'],['ɛ'],['E'],['e'],['e'],['e'],['əʁjɔ̃'],"['O', 'asjɔ̃']",['əʁE'],['e'],"['O', 'am']",['e'],['je'],['e'],"['O', 'ɑ̃']",[''],['as'],['əʁE'],[''],[''],['myʁi']
retentir,"['O', 'ɔ̃']","['s', 'ɔ̃']",[''],['jɔ̃'],"['ɛ̃d', 'ʁE']",[''],['at'],"['O', 'a']",['asje'],"['ɔ', 'əʁje']",['əʁE'],['as'],"['ɛ', 'əʁ', 'ɔ̃']",['əʁa'],['as'],[''],['a'],[''],['jɔ̃'],['E'],['sE'],['E'],['Eʁ'],['i'],[''],['E'],['a'],"['əʁ', 'ɔ̃']","['ɛ', 'əʁE']","['ɛ̃d', 'ʁ', 'e']","['y', 'ʁa']",['je'],['ɛ'],"['ɥ', 'E']","['o', 'e']","['O', 'e']",['e'],"['ɔ', 'əʁjɔ̃']","['E', 'asjɔ̃']",['əʁE'],"['ə', 'n', 'e']",['am'],['e'],['e'],['e'],"['E', 'ɑ̃']",['e'],"['O', 'as']",['əʁE'],[''],['ɔ'],['ʁEkyʁ']
retirer,"['O', 'ɔ̃']","['s', 'ɔ̃']",[''],['jɔ̃'],['əʁE'],['ɔ'],['at'],['a'],['asje'],['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['ɑ̃dʁa'],"['O', 'as']",[''],['a'],['ɔ'],"['l', 'jɔ̃']","['O', 'E']","['O', 'E']",['E'],"['E', 'Eʁ']",[''],[''],['sE'],['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']","['ɛ', 'əʁa']",['e'],['ɔ'],['wE'],['e'],"['O', 'e']",['e'],['əvʁijɔ̃'],['asjɔ̃'],"['əv', 'ʁE']",['je'],['am'],['e'],"['E', 'je']","['O', 'e']",['sɑ̃'],['e'],['as'],"['ɛ̃d', 'ʁE']",[''],[''],['ʁEasɑ̃bl']
retisser,['ɔ̃'],['ɔ̃'],[''],"['E', 'jɔ̃']",['əʁE'],['ɛ'],['at'],['a'],['asje'],"['ɛ', 'əʁje']",['ʁE'],['s'],"['ɔ', 'əʁ', 'ɔ̃']","['y', 'ʁa']",['ys'],[''],['a'],['ɔ'],['jɔ̃'],['E'],"['E', 'jE']","['E', 'E']","['O', 'Eʁ']",[''],[''],"['E', 'E']",['a'],"['əʁ', 'ɔ̃']",['ʁE'],"['ɔ', 'əʁ', 'e']",['əʁa'],['je'],['ɔ'],['E'],['e'],"['E', 'e']",['e'],['əʁjɔ̃'],['asjɔ̃'],"['y', 'ʁE']",['e'],['am'],"['O', 'e']","['E', 'je']","['Ø', 'e']",['jɑ̃'],"['E', 'e']",['as'],"['ɛ', 'əʁE']",['y'],[''],['platʁ']
retomber,"['ə', 'n', 'ɔ̃']",['ɔ̃'],[''],['jɔ̃'],"['ɔ', 'əʁE']",[''],['at'],"['O', 'a']",['asje'],"['ɛ', 'əʁje']",['dʁE'],['as'],"['əʁ', 'ɔ̃']","['ɛ', 'əʁa']",['as'],[''],['a'],[''],"['O', 'jɔ̃']","['O', 'E']","['O', 'E']",['E'],['Eʁ'],[''],[''],['sE'],['a'],"['ɔ', 'əʁ', 'ɔ̃']",['jɛ̃dʁE'],"['ʁ', 'e']","['y', 'ʁa']",['je'],[''],['E'],['e'],['e'],['e'],['əʁjɔ̃'],"['jas', 'jɔ̃']",['əʁE'],['e'],['am'],"['O', 'e']",['je'],['e'],['ɑ̃'],['t'],['as'],['əʁE'],['s'],[''],"['vɛ̃', 'y']"
retondre,"['O', 'ɔ̃']",['ɔ̃'],[''],"['E', 'jɔ̃']",['əʁE'],['s'],['at'],['a'],"['O', 'asje']",['əʁje'],['EtʁE'],['zis'],"['əʁ', 'ɔ̃']",['əʁa'],"['E', 'as']",[''],"['O', 'a']",['ɔ'],['jɔ̃'],['jE'],"['O', 'E']",['sE'],['Eʁ'],[''],[''],"['O', 'E']","['E', 'a']","['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],['je'],['i'],['E'],['e'],"['O', 'e']","['Et', 'e']",['ʁjɔ̃'],['zisjɔ̃'],['əʁE'],"['E', 'e']",['am'],['e'],"['O', 'je']",[''],['ɑ̃'],['e'],"['O', 'as']",['əʁE'],['ɛt'],[''],['ʁəvitaliz']
retordre,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],['əʁE'],[''],"['o', 'at']",['a'],"['O', 'asje']",['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['ʁa'],"['O', 'as']",[''],['a'],['ɔ'],['jɔ̃'],['jE'],['E'],['E'],['ʁ'],['s'],[''],['E'],"['O', 'a']","['iʁ', 'ɔ̃']",['əʁE'],"['iʁ', 'e']","['ɔ', 'əʁa']",['je'],[''],['E'],['e'],['t'],['y'],['əʁjɔ̃'],['asjɔ̃'],"['y', 'ʁE']",['e'],['am'],['e'],['je'],['e'],"['O', 'ɑ̃']",['e'],['as'],['əʁE'],['ɛɲ'],[''],['kOmynik']
retoucher,['ɔ̃'],"['O', 'ɔ̃']",[''],['jɔ̃'],['əʁE'],['s'],"['O', 'at']",['i'],['asje'],['əʁje'],"['ɔ', 'əʁE']",['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],['ɔ'],"['O', 'a']",[''],['sjɔ̃'],['E'],"['O', 'E']",['E'],"['Eɲ', 'iʁ']",['ɔ'],[''],['E'],"['O', 'a']","['əʁ', 'ɔ̃']","['ɛ', 'əʁE']","['əʁ', 'e']",['ʁa'],['je'],[''],['E'],"['ɥ', 'e']","['O', 'e']",['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],['je'],['jam'],['e'],['je'],"['O', 'e']",['ɑ̃'],['y'],['as'],"['ɛ', 'əʁE']",[''],['ɛ'],['bɔʁn']
retourner,"['s', 'ɔ̃']","['s', 'ɔ̃']",[''],['jɔ̃'],"['ɔ', 'əʁE']",[''],['at'],"['O', 'a']",['asje'],['əʁje'],['əʁE'],"['O', 'as']","['əʁ', 'ɔ̃']",['əʁa'],['as'],[''],['a'],[''],['jɔ̃'],['E'],['E'],['E'],['ɥEʁ'],[''],['ɔ'],['E'],"['O', 'a']","['əʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']",['əʁa'],['sje'],[''],['E'],"['j', 'e']",['e'],['y'],"['ɛ̃dʁi', 'jɔ̃']","['jas', 'jɔ̃']",['əʁE'],"['O', 'e']",['am'],['e'],['je'],['e'],['ɑ̃'],['e'],['as'],"['y', 'ʁE']",['ɔ'],[''],['ʁədEmaʁ']
retracer,['ɔ̃'],"['ə', 'ɔ̃']",[''],['jɔ̃'],['əʁE'],[''],['jat'],['a'],['asje'],"['dʁi', 'je']","['u', 'ʁE']","['E', 'as']","['y', 'ʁ', 'ɔ̃']",['ʁa'],['as'],[''],['a'],[''],"['i', 'jɔ̃']",['E'],['E'],['sE'],['ɥEʁ'],[''],['ɛ'],"['ə', 'n', 'E']",['ja'],"['əʁ', 'ɔ̃']","['ɔ', 'əʁE']","['ʁ', 'e']",['əʁa'],"['O', 'je']",[''],['E'],['e'],['e'],"['E', 'e']","['ɛ', 'əʁjɔ̃']",['asjɔ̃'],"['iʁ', 'E']",['e'],['am'],"['O', 'e']",['je'],['je'],['ɑ̃'],"['O', 'e']",['as'],"['iʁ', 'E']",[''],[''],"['sup', 'j']"
retraduire,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],"['ɛ', 'əʁE']",['i'],"['O', 'at']",[''],['asje'],['əʁje'],['ʁE'],['as'],"['iʁ', 'ɔ̃']",['əʁa'],['was'],[''],['a'],[''],"['ə', 'jɔ̃']","['E', 'E']",['E'],"['E', 'E']",['jEʁ'],[''],['ɔ'],['E'],['a'],"['jɛ̃dʁ', 'ɔ̃']","['ɛ', 'əʁE']","['əʁ', 'e']",['əʁa'],"['ə', 'je']",[''],['E'],['e'],[''],"['E', 'e']","['ɛ', 'əʁjɔ̃']",['asjɔ̃'],['əʁE'],['e'],['am'],['e'],['je'],"['O', 'e']",['ɑ̃'],"['j', 'e']","['j', 'as']",['əʁE'],['d'],[''],['EksOfis']
retraire,"['E', 'ɔ̃']",['ɔ̃'],[''],"['E', 'jɔ̃']","['ɔ', 'əʁE']",[''],['at'],['a'],"['d', 'isje']",['əʁje'],['ʁE'],['as'],"['iʁ', 'ɔ̃']",['əʁa'],['as'],['ɛɲ'],['a'],['ɔ'],['sjɔ̃'],"['E', 'E']","['ə', 'E']","['E', 'E']",['Eʁ'],[''],[''],['jE'],['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['viʁa'],"['O', 'je']",['ɛ'],['jE'],['e'],['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],['e'],['am'],"['O', 'e']",['je'],"['E', 'e']",['jɑ̃'],['e'],['as'],['əʁE'],[''],['ɛ'],['ʁətuʃ']
retrancher,"['E', 'ɔ̃']",['ɔ̃'],[''],"['O', 'jɔ̃']",['əʁE'],[''],['at'],['a'],['zisje'],['əʁje'],['əʁE'],"['ə', 'as']","['əʁ', 'ɔ̃']",['əʁa'],['as'],['ɛ'],"['d', 'i']",[''],['jɔ̃'],['E'],['E'],['E'],['Eʁ'],[''],['ɛ'],['E'],['a'],"['Eʁ', 'ɔ̃']",[nan],"['əʁ', 'e']","['ɔ', 'əʁa']",['je'],['wa'],['E'],['e'],[''],"['E', 'e']",['əʁjɔ̃'],"['E', 'asjɔ̃']",['əʁE'],['je'],['am'],['e'],['sje'],['e'],['ɑ̃'],[''],['as'],['əʁE'],[''],[''],['lamin']
retranscrire,"['ə', 'ɔ̃']","['ɔ̃', 'v']",['ɔ'],['ɔ̃'],['əʁE'],[''],['at'],['a'],['asje'],['əʁje'],['əʁE'],['ys'],"['əʁ', 'ɔ̃']","['ɔ', 'əʁa']",['as'],['s'],"['O', 'a']",[''],"['O', 'jɔ̃']","['ə', 'E']","['w', 'E']",['E'],['jEʁ'],['i'],[''],['E'],"['d', 'i']","['əʁ', 'ɔ̃']",['ʁE'],"['əʁ', 'e']",['əʁa'],['je'],[''],"['O', 'E']",['e'],['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],['e'],['im'],"['O', 'e']",['je'],['e'],['ɥɑ̃'],['e'],['as'],['əʁE'],['s'],[''],['kɔ̃dɥi']
retransformer,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],['əʁE'],['s'],['at'],"['O', 'a']","['O', 'asje']",['əʁje'],"['ɔ', 'əʁE']",['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],['i'],[''],['ɔ'],['jɔ̃'],"['O', 'E']",['jE'],['jE'],['Eʁ'],[''],[''],['E'],['a'],"['ɔ', 'əʁ', 'ɔ̃']",['EtʁE'],"['əʁ', 'e']","['ɔ', 'əʁa']","['i', 'je']",['ɔ'],"['O', 'E']",['je'],['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],"['y', 'ʁE']",['e'],['am'],['e'],"['d', 'je']","['O', 'e']",['ɑ̃'],"['w', 'e']",['jas'],['əʁE'],['s'],[''],['sup']
retransférer,"['d', 'ɔ̃']",['ɔ̃'],[''],['jɔ̃'],['əʁE'],['ɔ'],['at'],['ɥa'],"['O', 'asje']",['əʁje'],[nan],"['O', 'as']","['əʁ', 'ɔ̃']",['əʁa'],['as'],[''],"['E', 'a']",[''],['jɔ̃'],[nan],['E'],"['O', 'E']",['Eʁ'],['ɔ'],[''],['E'],"['O', 'a']","['ɛ', 'əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],"['ə', 'je']",[''],['ozE'],"['O', 'e']","['j', 'e']",[''],['əʁjɔ̃'],"['E', 'asjɔ̃']",['əʁE'],['e'],"['d', 'im']","['w', 'e']",['sje'],[''],['ɑ̃'],"['O', 'e']",['as'],['əʁE'],[''],['ɔ'],['dEzist']
retransmettre,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],"['ɔ', 'əʁE']",['ɔ'],"['E', 'at']",['a'],"['E', 'asje']","['ɔ', 'əʁje']","['iʁ', 'E']",['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],[''],"['d', 'i']",[''],['jɔ̃'],['E'],['E'],['E'],"['O', 'Eʁ']",['ɛ'],['ɔ'],"['Eʁ', 'E']",['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['ɛ', 'əʁ', 'e']",['əʁa'],"['i', 'je']",['ɔ'],"['O', 'E']",['e'],[''],['e'],['əʁjɔ̃'],['asjɔ̃'],['əʁE'],['e'],['am'],"['w', 'e']",['izje'],['je'],"['E', 'ɑ̃']","['w', 'e']",['as'],"['ɔ', 'əʁE']",['ɛ'],['ɔ'],['Eman']
retravailler,['ɔ̃'],['jɔ̃'],['ɔ'],['jɔ̃'],"['œ', 'əʁE']",['ɔ'],['at'],[''],['asje'],['əʁje'],"['ɛ̃d', 'ʁE']",['jas'],"['i', 'ʁ', 'ɔ̃']",['əʁa'],['jas'],[''],"['O', 'a']",['ɔ'],['jɔ̃'],['E'],['E'],['E'],['Eʁ'],['ɛ'],[''],['E'],['a'],"['əʁ', 'ɔ̃']","['ɛ', 'əʁE']","['əʁ', 'e']","['œ', 'əʁa']",['je'],['ɔ'],['E'],['e'],['e'],['e'],['iʁjɔ̃'],"['E', 'asjɔ̃']",['əʁE'],['e'],['am'],"['s', 'e']",['je'],['e'],"['o', 'ɑ̃']",['e'],"['O', 'as']",['əʁE'],[''],['ɔ'],['nEsEsit']
retraverser,"['s', 'ɔ̃']","['s', 'ɔ̃']",[''],"['E', 'jɔ̃']","['Øv', 'ʁE']",[''],['t'],['a'],['asje'],['əʁje'],['əʁE'],"['O', 'as']","['əʁ', 'ɔ̃']","['ɔ', 'əʁa']",['as'],[''],['a'],['i'],"['d', 'jɔ̃']","['O', 'E']",['E'],"['E', 'E']",['Eʁ'],['d'],[''],['E'],"['O', 'a']","['əʁ', 'ɔ̃']","['ɔ', 'əʁE']","['ʁ', 'e']","['ɔ', 'əʁa']","['O', 'je']",['ɛ'],['E'],['e'],['je'],['e'],['əʁjɔ̃'],['isjɔ̃'],['əʁE'],['e'],['am'],"['E', 'e']",['je'],"['E', 'e']",['jɑ̃'],['e'],['ys'],['əʁE'],[''],[''],"['ʁɔ̃', 'y']"
retremper,['ɔ̃'],"['O', 'ɔ̃']",[''],"['v', 'jɔ̃']",['əʁE'],[''],['at'],['a'],['asje'],['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],['ɔ'],[''],[''],['jɔ̃'],['E'],['E'],"['o', 'E']",['Eʁ'],[''],[''],[nan],"['E', 'a']","['əʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']",['əʁa'],['je'],[''],"['E', 'E']",['je'],['e'],[''],"['ɔ', 'əʁjɔ̃']",['asjɔ̃'],['əʁE'],['je'],"['E', 'am']","['E', 'e']","['E', 'je']",['e'],['ɑ̃'],['e'],['as'],['əʁE'],['ɔ'],['ɛ'],['ɑ̃vizaʒ']
retrousser,['ɔ̃'],"['u', 'ɔ̃']",['ɔ'],['jɔ̃'],['əʁE'],[''],['t'],['a'],"['O', 'asje']",['əʁje'],['əʁE'],"['E', 'as']","['ʁ', 'ɔ̃']","['iʁ', 'a']","['O', 'as']",[''],['a'],[''],['jɔ̃'],['E'],['E'],['E'],['Eʁ'],['ɔ'],[''],['E'],['a'],"['əʁ', 'ɔ̃']","['ɔ', 'əʁE']","['əʁ', 'e']","['ɔ', 'əʁa']",['je'],[''],"['E', 'E']",['e'],['e'],"['O', 'e']",['əʁjɔ̃'],"['jas', 'jɔ̃']",['əʁE'],"['s', 'e']",['am'],['e'],['sje'],['je'],['ɑ̃'],['e'],"['O', 'as']","['ɔ', 'əʁE']",[''],[''],['disimil']
retrouver,['ɔ̃'],['ɔ̃'],[''],['sjɔ̃'],['əʁE'],['ɔ'],"['d', 'it']",['a'],['asje'],"['ɑ̃dʁi', 'je']",['əʁE'],"['O', 'as']","['əʁ', 'ɔ̃']","['ɔ', 'əʁa']",['s'],[''],['a'],[''],['sjɔ̃'],"['o', 'E']",['jE'],"['O', 'E']",['Eʁ'],['ɛ'],[''],['E'],['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],"['Ø', 'je']",[''],['sE'],"['E', 'e']",['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],['ʁE'],['e'],['jam'],['e'],['sje'],"['ə', 'n']","['O', 'ɑ̃']",['e'],['as'],"['ɛ', 'əʁE']",['ɛ'],[''],['ʁədEmEnaʒ']
retuber,"['E', 'ɔ̃']",['ɔ̃'],['ɛ'],['jɔ̃'],"['ɔ', 'əʁE']",['ɔ'],"['O', 'at']","['O', 'a']",['asje'],"['ɛ', 'əʁje']","['ɔ', 'əʁE']",['as'],"['əʁ', 'ɔ̃']","['ɛ', 'əʁa']",['as'],['ɔ'],"['O', 'a']",[''],['jɔ̃'],[''],['E'],['E'],['Eʁ'],[''],[''],['E'],['a'],"['ɔ', 'əʁ', 'ɔ̃']","['œ', 'əʁE']","['ʁ', 'e']",['əʁa'],['je'],[''],['E'],"['ə', 'e']","['ə', 'e']",['d'],"['dʁi', 'jɔ̃']",['asjɔ̃'],"['iʁ', 'E']","['O', 'e']",['am'],['e'],"['i', 'je']",['y'],"['O', 'ɑ̃']",['e'],"['E', 'as']","['ɔ', 'əʁE']",[''],[''],['paʁaliz']
retéléphoner,['ɔ̃'],['ɔ̃'],['ɛ'],['jɔ̃'],['əʁE'],['ɛ'],['jat'],['ja'],['asje'],['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['Etʁa'],"['O', 'as']",['d'],['a'],[''],['jɔ̃'],[''],['sE'],['E'],['Eʁ'],['ɛ'],[''],"['E', 'E']",['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']",['əʁa'],"['E', 'e']",['ɛ'],"['E', 'jE']","['E', 'e']",['e'],"['O', 'e']","['ɔ', 'əʁjɔ̃']",['asjɔ̃'],['əʁE'],"['O', 'e']",['m'],['e'],"['O', 'je']",['e'],['ɑ̃'],['e'],['vis'],"['ɔ', 'əʁE']",[''],['ɔ'],['bif']
revalider,['ɔ̃'],"['O', 'ɔ̃']",[''],['jɔ̃'],"['ɔ', 'əʁE']",['s'],['at'],['a'],"['E', 'asje']",['əʁje'],['əʁE'],['as'],"['əʁ', 'ɔ̃']",['əʁa'],['as'],['s'],"['E', 'a']",['ɛ'],['jɔ̃'],['E'],"['O', 'E']","['E', 'E']",['viʁ'],['ɛ'],[''],"['O', 'E']","['O', 'a']","['əʁ', 'ɔ̃']",['əʁE'],"['ʁ', 'e']",['əʁa'],"['O', 'je']",['ɔ'],"['O', 'E']",['e'],"['E', 'e']",['y'],"['ɛ', 'əʁjɔ̃']",['asjɔ̃'],['əʁE'],"['o', 'e']",['jam'],['e'],['je'],['iz'],['ɑ̃'],[''],['as'],['ʁE'],['s'],['ɔ'],['dEspiʁitɥaliz']
revaloriser,"['O', 'ɔ̃']",['ɔ̃'],[''],['jɔ̃'],['əʁE'],[''],"['ə', 'at']","['ə', 'a']",['asje'],"['ɔ', 'əʁje']",['əʁE'],['as'],"['ʁ', 'ɔ̃']","['ɔ', 'əʁa']",['jas'],[''],['ja'],[''],['jɔ̃'],['E'],['E'],['E'],['Eʁ'],[nan],[''],"['O', 'E']","['O', 'a']","['ɔ', 'əʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']",['ɑ̃dʁa'],['je'],[''],"['E', 'E']",['e'],['e'],['e'],['iʁjɔ̃'],['asjɔ̃'],['əʁE'],"['ɥ', 'e']",['am'],"['ə', 'e']",['je'],['e'],"['O', 'ɑ̃']",['t'],['as'],['ʁE'],['ɔ'],[''],['ɛ̃vɛktiv']
revancher,"['E', 'ɔ̃']",['ɔ̃'],['ɔ'],['jɔ̃'],['əʁE'],[''],['at'],"['O', 'a']","['is', 'je']",['ʁje'],['əʁE'],['as'],"['œ', 'əʁ', 'ɔ̃']",['əʁa'],['as'],[''],"['E', 'a']",['ɛ'],['jɔ̃'],"['O', 'E']",['E'],['E'],"['aɲ', 'iʁ']",['œ'],[''],['E'],['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],['je'],[''],['E'],['ʁ'],['e'],"['O', 'e']",['əʁjɔ̃'],"['d', 'isjɔ̃']",['miʁE'],"['ɥ', 'e']","['O', 'am']",['e'],"['O', 'je']",['e'],['ɑ̃'],['d'],['as'],"['ɔ', 'əʁE']",[''],[''],['ʃlɛ̃g']
revendiquer,['ɔ̃'],"['O', 'ɔ̃']",['ɛ'],"['E', 'jɔ̃']",['əʁE'],[''],['at'],"['E', 'a']",['asje'],"['y', 'ʁje']","['ɛ', 'əʁE']",['as'],"['əʁ', 'ɔ̃']","['ɛ', 'əʁa']",['as'],['y'],['a'],['i'],['ɔ̃'],['ɥE'],['E'],"['E', 'E']",['Eʁ'],[''],['ɔ'],"['Ø', 'E']",[''],"['əʁ', 'ɔ̃']",['əʁE'],"['əʁ', 'e']",['əʁa'],['je'],['ɛ'],"['ə', 'E']",['e'],['e'],['e'],['əʁjɔ̃'],['asjɔ̃'],"['ɛ', 'əʁE']",['e'],['m'],['e'],"['O', 'je']",['e'],['ɑ̃'],['e'],['as'],['əʁE'],['s'],['ɔ'],['uspij']
revendre,[nan],['jɔ̃'],['y'],"['O', 'jɔ̃']","['ɔ', 'əʁE']",[''],['at'],['a'],"['O', 'asje']",['əʁje'],"['iʁ', 'E']","['O', 'as']","['əʁ', 'ɔ̃']",['ʁa'],['as'],['z'],"['d', 'i']",[''],['jɔ̃'],['E'],"['o', 'E']",['sE'],"['E', 'Eʁ']",[''],[''],['E'],['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['iʁ', 'e']","['ɔ', 'əʁa']",['Ezje'],[''],['E'],"['E', 'e']",[nan],['e'],['əʁjɔ̃'],['asjɔ̃'],"['ɔ', 'əʁE']","['E', 'e']",[nan],['e'],['je'],"['O', 'e']",['ɑ̃'],['e'],['is'],['əʁE'],[''],['s'],"['l', 'v']"
revenir,['ɔ̃'],['ɔ̃'],[''],['jɔ̃'],"['ɛ', 'əʁE']",['i'],"['E', 'at']","['O', 'a']","['O', 'asje']",['əʁje'],['ʁE'],['as'],"['əʁ', 'ɔ̃']",['ʁa'],['jas'],['ɛ'],"['O', 'a']",[''],['jɔ̃'],['E'],['E'],"['E', 'E']",['Eʁ'],['ɔ'],['o'],['E'],['a'],"['əʁ', 'ɔ̃']",['əʁE'],"['ɔ', 'əʁ', 'e']","['ɔ', 'əʁa']",['e'],[''],"['d', 'E']","['E', 'e']",['e'],['e'],['iʁjɔ̃'],['asjɔ̃'],['əʁE'],['je'],['jam'],['e'],"['E', 'je']","['ə', 'n']",['ɑ̃'],['je'],"['O', 'as']",['əʁE'],[''],['ɛ'],['gʁav']
