,1.imp.prs.pl,1.ind.prs.pl,1.ind.prs.sg,1.prs.pl.sbjv,1.sg.prs.cond,1.sg.prs.sbjv,2.ind.pl.pst,2.ind.sg.pst,2.pl.pst.sbjv,2.prs.cond.pl,2.sg.prs.cond,2.sg.pst.sbjv,3.ind.fut.pl,3.ind.fut.sg,3.pl.pst.sbjv,3.prs.pl.sbjv,3.sg.pst.sbjv,imp.prs.2.sg,ind.1.pl.ipfv,ind.1.pst.sg,ind.1.sg.ipfv,ind.3.pl.ipfv,ind.3.pl.pst,ind.3.prs.pl,ind.3.prs.sg,ind.3.sg.ipfv,ind.3.sg.pst,ind.fut.1.pl,ind.fut.1.sg,ind.fut.pl.2,ind.fut.sg.2,ind.pl.2.ipfv,ind.prs.2.sg,ind.sg.2.ipfv,inf,m.ptcp.pl.pst,m.ptcp.sg.pst,pl.1.prs.cond,pl.1.pst.sbjv,pl.3.prs.cond,pl.imp.prs.2,pl.ind.1.pst,pl.ind.prs.2,pl.prs.2.sbjv,ptcp.pl.pst.f,ptcp.prs,ptcp.sg.pst.f,sg.1.pst.sbjv,sg.3.prs.cond,sg.3.prs.sbjv,sg.prs.2.sbjv,stem
reboutonner,"['z', 'ɔ̃']","['d', 'ɔ̃']",['E'],['zjɔ̃'],['dʁE'],['k'],"['Ø', 'at']","['k', 'i']","['ys', 'je']",['yəʁje'],['OʁE'],"['aɲ', 'is']","['Odʁ', 'ɔ̃']",['yəʁa'],"['u', 'ys']","['ɛ', 'j']","['ə', 'a']",['wa'],"['wEa', 'Ea', 'jɔ̃']",['uly'],"['E', 'jE']","['Et', 'E']","['iʁ', 'v']","['v', 'ɔ̃']",['ɛ'],['EzE'],['ʁi'],"['Eʁ', 'ʁɔ̃']","['ud', 'ʁE']",['ɛ̃dʁe'],"['ɔ', 'əʁa']","['ə', 'je']",['ʁ'],['yvE'],['ɑ̃dʁ'],"['al', 'e']",['mi'],"['ɛ', 'əʁjɔ̃']",['visjɔ̃'],[nan],['ale'],"['Ø', 'im']","['Ez', 'e']",['aɲe'],"['ə', 'n']",['wɑ̃'],['i'],['alas'],['ivʁE'],['iz'],['v'],['miz']
rebraguetter,['ɥisjɔ̃'],['jɔ̃'],"['E', 'ɛ']",['Ezjɔ̃'],['dʁE'],[''],"['Ø', 'it']",['uly'],"['isje', 'v']","['udʁi', 'je']","['Eʁ', 'ʁE']",['lys'],"['od', 'ʁ', 'ɔ̃']",['jEʁa'],"['e', 'as']",['k'],['aki'],['ɛ̃'],[nan],['ly'],"['al', 'E']",['lE'],['jiʁ'],['ɛt'],['u'],"['av', 'E']",['a'],"['Eʁʁ', 'ɔ̃']",['EʁE'],['ɛ̃dʁe'],['iʁa'],['yvje'],"['v', 'a']",['aɲE'],"['Ø', 'e']",['Et'],['ɛ̃'],"['vʁi', 'jɔ̃']",['ysjɔ̃'],"['ʁ', 'E']",['ue'],['zim'],"['O', 'ʁe']","['v', 'je']",['uly'],"['e', 'E', 'ɑ̃']",['t'],"['is', 'v']","['y', 'ʁE']",['aʃ'],"['ɔ', 'ʁ']",['ʁəkʁwaz']
rebrancher,"['Ø', 'ɔ̃']","['Ø', 'ɔ̃']",['je'],['jɔ̃'],['EʁE'],['l'],['alat'],"['u', 'y']",['jisje'],"['uʁj', 'e']",['tʁE'],"['p', 'is']","['uvʁ', 'ɔ̃']",['jɛ̃dʁa'],['alys'],['ɛt'],['vi'],['ɛ'],['jɔ̃'],['vi'],"['ø', 'E']","['o', 'E']",['ulyʁ'],['ʁ'],['ø'],"['O', 'E']","['i', 'v']","['Oʁ', 'ɔ̃']","['i', 'ʁE']",['vʁe'],"['ɛ̃d', 'ʁa']","['av', 'je']",['ɔ'],"['iv', 'E']",['ʁiʁ'],"['Ø', 'e']","['O', 'e']",['Etʁijɔ̃'],['misjɔ̃'],"['E', 'əʁE']","['wa', 'je']",['Ekym'],"['Øv', 'e']",['asje'],"['e', 'e']",['yvɑ̃'],"['w', 'e']","['E', 'as']","['y', 'ʁE']",['ɔ'],['œv'],['galOpin']
rebrosser,['jɔ̃'],"['u', 'ɔ̃']","['ɔ', 'ʁ']","['e', 'E', 'ɔ̃']","['udʁ', 'E']",['l'],['jit'],"['e', 'a']",['uasje'],['ʁje'],['pʁE'],"['Eɲ', 'is']","['Oʁ', 'ɔ̃']","['uv', 'ʁa']",['mis'],['i'],"['j', 'a']",['y'],"['al', 'jɔ̃']",['ji'],['wE'],['zE'],"['p', 'iʁ']",['ɛs'],"['Ew', 'Ewa']","['Øv', 'E']",['aki'],"['Etiʁ', 'ɔ̃']",['ivʁE'],['Etʁe'],['tiʁa'],"['ij', 'ije', 'je']",[''],"['av', 'E']",['waʁ'],"['w', 'e']",['ji'],['udʁijɔ̃'],['wajasjɔ̃'],"['jɛ̃d', 'ʁE']","['o', 'e']","['ø', 'am']","['al', 'e']",['sje'],['ti'],['pɑ̃'],"['o', 'e']","['ø', 'as']",['EʁʁE'],['ɛn'],['ɥis'],['ɛskʁim']
rebrousser,"['swa', 'jɔ̃']",['jɔ̃'],"['ɔ', 'ʁ']","['l', 'jɔ̃']",['əʁE'],['i'],['jat'],['ɛ̃'],"['ɛ̃s', 'je']",['Eʁje'],['ɛ̃dʁE'],['akis'],"['Eʁʁ', 'ɔ̃']",['aʁa'],"['v', 'is']",['ɛt'],['Eky'],['ɑ̃'],"['e', 'jɔ̃']","['k', 'i']","['k', 'E']",['tE'],['Olyʁ'],['y'],['ɔ'],['ənE'],"['E', 'a']","['u', 'ʁ', 'ɔ̃']","['y', 'ʁE']","['e', 'E', 'əʁ', 'e']",['viʁa'],"['Ø', 'je']",['jɛʁ'],['yvE'],['kʁ'],"['j', 'e']","['ɥ', 'e']",[nan],"['s', 'jɔ̃']",['OdʁE'],"['Øv', 'e']","['im', 'v']",['ɛt'],"['al', 'je']","['v', 'i']","['wEa', 'Ea', 'jɑ̃']",['Eky'],['mis'],"['waʁ', 'E']",['m'],['jɛʁ'],['ʒakt']
rebuter,"['wa', 'jɔ̃']","['uv', 'ɔ̃']",['E'],['asjɔ̃'],"['ɛ', 'əʁE']",['v'],['jit'],"['wa', 'ja']",['lysje'],"['uʁj', 'e']",['EʁʁE'],['zis'],"['ʁiʁ', 'ɔ̃']","['œ', 'əʁa']",['ys'],['wa'],['Oly'],['o'],[nan],['i'],"['k', 'E']","['E', 'jE']",['ʁiʁ'],['t'],['i'],"['E', 'E']","['O', 'ʁi']","['əvʁ', 'ɔ̃']",['kʁE'],"['watʁ', 'e']","['O', 'ʁiʁa']","['k', 'je']",['jɛ̃'],"['iv', 'E']","['wa', 'ʁ']",['ji'],"['j', 'e']","['ud', 'ʁijɔ̃']","['zisj', 'ɔ̃']",['viʁE'],"['Ø', 'je']",['alym'],"['Et', 'e']",['yvje'],['Et'],['wasɑ̃'],[nan],['vis'],['ɑ̃dʁE'],['ø'],['iz'],['mɑ̃ʒ']
rebâtir,"['k', 'ɔ̃']","['əz', 'ɔ̃']",['ɑ̃'],['asjɔ̃'],"['u', 'ʁE']",['ɛz'],['yt'],"['j', 'a']","['Ekys', 'je']",['Odʁije'],['jɛ̃dʁE'],['Etis'],"['əʁ', 'ɔ̃']","['Ø', 'əʁa']","['aɲ', 'is']","['œ', 'j']","['k', 'i']",['je'],"['e', 'E', 'ɔ̃']","['j', 'E']","['z', 'E']","['Eɲ', 'E']",['tiʁ'],['d'],['œ'],['EsE'],['Oly'],"['Etiʁ', 'ɔ̃']",['viʁE'],"['aʁ', 'e']","['O', 'ʁiʁa']","['Ø', 'je']",[nan],['wE'],['alwaʁ'],"['ə', 'e']","['al', 'e']",['viʁjɔ̃'],"['e', 'asjɔ̃']","['udʁ', 'E']","['wEa', 'Ea', 'je']","['im', 'v']","['Ø', 'e']",['zje'],['y'],['lɑ̃'],['ut'],['mis'],['watʁE'],['ɛɲ'],['as'],['ʁəluʁd']
recacher,"['E', 'ɔ̃']","['Ez', 'ɔ̃']",['ɛ'],"['Eʁ', 'jɔ̃']",['yəʁE'],['p'],['ɛ̃t'],"['wa', 'ja']",['jisje'],['Odʁije'],['jiʁE'],"['aɲ', 'is']","['uvʁ', 'ɔ̃']","['ud', 'ʁa']","['d', 'is']",['ʁ'],[''],"['ɔ', 'ʁ']","['v', 'jɔ̃']","['w', 'E']","['m', 'E']","['O', 'sE']","['ø', 'Eʁ']",['av'],"['Ew', 'Ewa']","['E', 'E']",['aly'],"['miʁ', 'ɔ̃']",['ɑ̃dʁE'],"['u', 'ʁe']","['wj', 'wjEa', 'Eaʁa']","['l', 'je']","['ɔ', 'ʁ']",['zE'],['Eʁiʁ'],['Et'],"['o', 'e']",['jiʁjɔ̃'],"['ø', 'asjɔ̃']",['udʁE'],"['e', 'E', 'e']",['zim'],"['oz', 'e']","['ə', 'n', 'je']",['y'],['ulɑ̃'],['mi'],"['is', 'v']",['jiʁE'],['wav'],['ɛs'],['supiʁ']
recacheter,"['j', 'ɔ̃']","['ən', 'ɔ̃']",['ʁ'],"['Es', 'jɔ̃']",['jɛ̃dʁE'],['ɛs'],['jit'],"['t', 'i']",['ʁisje'],"['ud', 'ʁije']",['tiʁE'],[nan],"['Øvʁ', 'ɔ̃']","['jwa', 'jwaEʁa']",['fys'],['v'],"['d', 'i']",['y'],"['ə', 'n', 'jɔ̃']",['ɛ̃'],['yvE'],['zE'],['lyʁ'],['l'],"['Ew', 'Ewa']",['EjE'],['Eky'],"['Eʁʁ', 'ɔ̃']","['əi', 'əiʁE']","['ʁ', 'e']","['Oʁ', 'a']","['ø', 'je']",['a'],"['E', 'jE']","['Ø', 'iʁ']","['o', 'e']",[nan],['ʁiʁjɔ̃'],"['ulys', 'jɔ̃']","['i', 'ʁE']",['te'],"['o', 'am']","['e', 'v']",['e'],['y'],['ʁɑ̃'],['uly'],['alys'],['əvʁE'],"['a', 'j']",['was'],"['aʃ', 't']"
recadrer,"['iv', 'ɔ̃']","['yv', 'ɔ̃']",['œ'],"['p', 'jɔ̃']","['œ', 'əʁE']",['œ'],"['zt', 'ztit']",[''],"['is', 'je']",['jɛ̃dʁije'],['kʁE'],"['u', 'ys']","['udʁ', 'ɔ̃']",['dʁa'],"['O', 'as']",['jɛn'],"['t', 'is']","['sw', 'a']","['e', 'jɔ̃']",['ɛ̃'],"['u', 'E']","['u', 'E']",['iʁ'],"['waE', 'j']",['œ'],['alE'],['vi'],"['ʁ', 'ɔ̃']","['jwa', 'jwaEʁ', 'E']","['Etʁ', 'e']","['O', 'ʁiʁa']",['avje'],"['ɔ', 'ʁ']",['uE'],"['wa', 'je']",['ɛ̃'],"['O', 'e']",['miʁjɔ̃'],['asjɔ̃'],['vʁE'],"['ø', 'e']","['o', 'am']","['oz', 'e']","['Ø', 'je']",['i'],"['waE', 'jɑ̃']","['O', 'ʁt']",['is'],"['Eʁ', 'ʁE']","['E', 'ɛ']",['ɛ'],['fʁɑ̃ʃiz']
recalculer,"['t', 'ɔ̃']","['was', 'ɔ̃']",['y'],"['p', 'jɔ̃']",['oaʁE'],['iz'],"['e', 'E', 'at']","['wa', 'ja']",['alysje'],['waʁje'],"['Eʁ', 'E']",['ys'],"['tiʁ', 'ɔ̃']","['Eʁ', 'ʁa']",['jis'],['ɛt'],['vi'],['i'],['ɔ̃'],['uE'],['zE'],['sE'],['ziʁ'],['wav'],['a'],"['ə', 'E']",['vi'],"['oʁ', 'ɔ̃']","['ɛ̃d', 'ʁE']","['səʁ', 'e']","['e', 'E', 'əʁa']",['sje'],['ɛ̃'],['ʁE'],"['j', 'e']","['O', 'e']","['ø', 'e']","['Odʁi', 'jɔ̃']",['jasjɔ̃'],"['ud', 'ʁE']","['E', 'e']",['ym'],"['j', 'e']","['ij', 'ije', 'je']",['iz'],['Eʁɑ̃'],['oz'],['Ekys'],"['ʁ', 'E']",['iv'],['oz'],['ʁɑ̃paj']
recaler,"['əz', 'ɔ̃']","['ən', 'ɔ̃']",['ʁ'],"['e', 'jɔ̃']","['əv', 'ʁE']",['ɥis'],['jit'],"['e', 'E', 'a']",['Eɲisje'],"['uʁj', 'e']",['OdʁE'],['Ekys'],"['waʁ', 'ɔ̃']","['Eʁ', 'ʁa']",[nan],[nan],"['Ø', 'a']","['E', 'ɛ']","['k', 'jɔ̃']","['Ø', 'E']",['əzE'],"['d', 'E']","['iʁ', 'v']",['d'],['ɛ̃'],"['O', 'sE']","['wa', 'ja']","['kʁ', 'ɔ̃']",['ɑ̃dʁE'],"['wj', 'wjEa', 'Eaʁ', 'e']","['uv', 'ʁa']","['O', 'ʁi', 'je']",['o'],"['E', 'v']","['j', 'e']",['k'],['ʁ'],"['i', 'ʁjɔ̃']","['ys', 'jɔ̃']","['œ', 'əʁE']","['u', 'e']","['Ø', 'im']","['iv', 'e']","['l', 'je']",['e'],"['E', 'ɑ̃']",['oz'],['Ekys'],['jEʁE'],['ɛs'],['iz'],"['ɔpt', 'y']"
recarreler,"['v', 'ɔ̃']","['ʁ', 'ɔ̃']",['ɑ̃'],['izjɔ̃'],['OdʁE'],['al'],['Etit'],"['E', 'a']","['akis', 'je']",['tiʁje'],"['e', 'E', 'əʁE']","['O', 'as']","['jɛ̃dʁ', 'ɔ̃']",['udʁa'],['alas'],['aʃ'],['ʁi'],['ɔ'],['jɔ̃'],"['u', 'y']","['E', 'jE']","['z', 'E']",['iʁ'],['ø'],"['v', 'a']","['ul', 'E']",['ti'],"['ʁiʁ', 'ɔ̃']",['səʁE'],"['O', 'ʁiʁ', 'e']",['tiʁa'],"['ə', 'n', 'je']",['ʁ'],[nan],"['ulw', 'aʁ']","['O', 'e']",['i'],"['ʁj', 'ɔ̃']","['e', 'E', 'asjɔ̃']","['Odʁ', 'E']","['l', 'e']",['m'],"['u', 'e']","['p', 'je']",['iz'],['dɑ̃'],['Eky'],"['Ø', 'as']",['OdʁE'],"['ɔ', 'ʁ']",[nan],['ʁətʁadɥi']
recaser,"['Ez', 'ɔ̃']","['E', 'ɔ̃']","['wa', 'jE']","['Eʁ', 'jɔ̃']","['əv', 'ʁE']",[''],['ulyt'],['ɥa'],"['ɛ̃s', 'je']","['Ø', 'əʁje']",['EtiʁE'],"['Ø', 'as']","['Etiʁ', 'ɔ̃']",['səʁa'],"['e', 'as']",['iv'],['aly'],['ɛ̃'],['jɔ̃'],[nan],"['al', 'E']",['jE'],"['wa', 'jEʁ']",['z'],['o'],['sE'],"['t', 'i']",[nan],['iʁE'],['kʁe'],"['ɛ', 'əʁa']",['yvje'],"['ɔ', 'ʁ']","['k', 'E']","['O', 'ʁiʁ']",['t'],"['ø', 'e']","['waE', 'waEʁjɔ̃']","['Ø', 'isjɔ̃']",['EtiʁE'],"['t', 'e']",['m'],"['o', 'e']","['e', 'je']",['e'],['zɑ̃'],['ɛt'],"['ə', 'as']",['uvʁE'],['iz'],"['œ', 'j']",['dEkɔ̃plik']
recasser,"['ø', 'ɔ̃']","['E', 'jɔ̃']",['ɔ'],"['iv', 'jɔ̃']",['jiʁE'],['iz'],[nan],[''],['alysje'],"['Eʁ', 'je']","['ud', 'ʁE']",['alys'],"['Eʁ', 'ɔ̃']","['iʁ', 'a']","['E', 'as']",['al'],['uly'],"['v', 'a']","['ə', 'n', 'jɔ̃']","['ø', 'E']",['ənE'],"['al', 'E']","['O', 'ʁiʁ']",['iv'],['ɛ'],['lE'],"['k', 'i']","['jwa', 'jwaEʁ', 'ɔ̃']","['ud', 'ʁE']","['oʁ', 'e']",['miʁa'],"['ə', 'n', 'je']",['y'],"['e', 'E']","['ə', 'e']","['ə', 'e']","['v', 'i']","['Odʁi', 'jɔ̃']",['misjɔ̃'],"['i', 'ʁE']","['k', 'e']","['d', 'im']",['Eɲe'],['sisje'],['oz'],['wasɑ̃'],"['wa', 'je']",['mis'],['kʁE'],"['œ', 'j']",['sis'],['ʃəval']
receler,['ɥɔ̃'],"['ɔlv', 'ɔ̃']",['o'],"['wa', 'jɔ̃']",['əvʁE'],['m'],"['k', 'it']","['v', 'i']","['Ø', 'asje']",['oʁje'],['udʁE'],['as'],"['jɛ̃dʁ', 'ɔ̃']",['tiʁa'],"['ə', 'as']",['y'],['aly'],['ɔ'],"['əv', 'jɔ̃']","['t', 'i']","['E', 'jE']","['o', 'E']",['ʁiʁ'],['iz'],['œ'],"['e', 'E', 'E']","['k', 'i']",[nan],['uvʁE'],[nan],['əvʁa'],"['al', 'je']",['ɛ̃'],"['d', 'E']",['jiʁ'],"['O', 'ʁ']","['Et', 'e']","['e', 'E', 'əʁjɔ̃']","['zisj', 'ɔ̃']",['kʁE'],"['Ez', 'e']",['jam'],"['ul', 'e']","['uv', 'je']","['al', 'e']",['ʁɑ̃'],['vi'],"['Eɲ', 'is']","['Eʁ', 'ʁE']",['ɔ'],['ʁ'],['dEzabij']
recenser,"['was', 'ɔ̃']","['Et', 'ɔ̃']",[nan],"['E', 'jɔ̃']",['ØvʁE'],['aʃ'],"['zt', 'ztit']",['Eti'],['wajasje'],"['jwa', 'jwaEʁje']","['waʁ', 'E']",['Etis'],"['ud', 'ʁ', 'ɔ̃']","['Eʁ', 'ʁa']",['Etis'],['d'],['ua'],['ɛ'],['əzjɔ̃'],"['ə', 'E']","['av', 'E']",['avE'],['viʁ'],['k'],['ø'],['ənE'],['zizi'],"['jwa', 'jwaEʁ', 'ɔ̃']","['uv', 'ʁE']","['i', 'ʁ', 'e']","['œ', 'əʁa']","['ɔlv', 'je']",['je'],['EsE'],['tʁ'],['k'],['ʁ'],"['ɛ̃dʁi', 'jɔ̃']","['O', 'ʁisjɔ̃']","['y', 'ʁE']","['ø', 'e']",[nan],"['e', 'E', 'e']","['z', 'je']",['mi'],['Etɑ̃'],"['e', 'e']","['O', 'ʁis']",['dʁE'],['aj'],['aɲ'],['finas']
recentrer,"['aɲ', 'ɔ̃']","['wa', 'jɔ̃']",['u'],"['e', 'jɔ̃']","['ʁ', 'E']","['waE', 'j']","['k', 'it']",['ti'],[nan],['viʁje'],"['y', 'ʁE']",['ɥas'],"['oʁ', 'ɔ̃']",['Eʁa'],['Etis'],['z'],['aly'],['y'],['əzjɔ̃'],"['d', 'i']","['əv', 'E']","['p', 'E']",['Eʁ'],['ɛs'],[''],['ʁE'],"['Ø', 'i']","['Eʁ', 'ɔ̃']",['ɛ̃dʁE'],['Etʁe'],['kʁa'],"['z', 'je']",['o'],['əzE'],['e'],"['w', 'e']","['ə', 'n']","['udʁi', 'jɔ̃']",['ysjɔ̃'],['iʁE'],"['swa', 'je']",['m'],"['ø', 'e']",['e'],"['Ø', 'i']","['O', 'sɑ̃']",[''],"['j', 'as']",['ɛ̃dʁE'],"['E', 'ɛ']",['ɛ'],['gʁim']
recevoir,"['Es', 'ɔ̃']","['v', 'ɔ̃']","['ɥiø', 'ɥiø']",['ɔ̃'],"['od', 'ʁE']",['l'],"['O', 'at']","['t', 'i']","['ysj', 'e']",['oaʁje'],"['O', 'ʁiʁE']","['p', 'is']","['pʁ', 'ɔ̃']","['wj', 'wjEa', 'Eaʁa']",['is'],['y'],['ʁi'],"['ɔ', 'ʁ']",['əzjɔ̃'],"['al', 'E']","['v', 'E']","['e', 'E', 'E']",['tiʁ'],"['ɛ', 'j']",['ɛ'],['zE'],['a'],"['vʁ', 'ɔ̃']",['tʁE'],"['jwa', 'jwaEʁ', 'e']","['Eʁ', 'a']","['ʁi', 'je']",['ɔ'],['ʁE'],['vʁ'],['t'],['ɛ̃'],['watʁijɔ̃'],"['akis', 'jɔ̃']",['əʁE'],"['s', 'e']","['O', 'ʁim']","['d', 'e']","['y', 'je']",['je'],['lɑ̃'],['iz'],"['u', 'ys']","['əv', 'ʁE']",['aɲ'],"['wE', 'aj', 'aj']","['fisj', 'n']"
rechampir,['jɔ̃'],"['u', 'ɔ̃']","['E', 'ɛ']","['wEa', 'Ea', 'jɔ̃']",['uvʁE'],"['ɛ', 'j']","['Ø', 'at']","['wa', 'ja']",['uasje'],"['Øvʁij', 'e']",['əʁE'],['jis'],"['ivʁ', 'ɔ̃']",['oʁa'],"['is', 'v']",['ɛs'],"['e', 'a']","['wa', 'jE']",['ɔ̃'],['zizi'],[nan],['alE'],['alEʁ'],['ɔ̃'],['ʁ'],"['wa', 'jE']",['Eɲi'],"['udʁ', 'ɔ̃']",['EtʁE'],"['e', 'E', 'əʁ', 'e']","['Eʁ', 'a']","['y', 'je']","['ou', 'oulv']",['avE'],['ʁ'],[nan],['uly'],"['ʁj', 'ɔ̃']","['fys', 'jɔ̃']",['yəʁE'],"['t', 'e']","['ə', 'am']","['E', 'e']","['y', 'je']",['y'],"['e', 'E', 'ɑ̃']",['vi'],"['O', 'as']","['u', 'ʁE']",['ɛ'],['was'],"['val', 'n']"
rechanger,"['al', 'ɔ̃']","['was', 'ɔ̃']",['ɛ'],"['E', 'jɔ̃']",['ØvʁE'],['œ'],"['u', 'yt']",['ly'],['visje'],['əvʁije'],"['ɛ', 'əʁE']","['Eɲ', 'is']","['ʁ', 'ɔ̃']","['ɔ', 'əʁa']",['ulys'],['wav'],"['Ø', 'a']",['ʁ'],"['al', 'jɔ̃']","['e', 'E', 'E']",['ɔlvE'],"['ə', 'n', 'E']",['alyʁ'],['p'],['a'],"['w', 'E']","['O', 'ʁi']","['ɛ̃d', 'ʁ', 'ɔ̃']",['tʁE'],"['od', 'ʁ', 'e']",['Eʁa'],"['o', 'je']",['ɔ'],"['uv', 'E']",['kʁ'],['t'],['o'],"['Odʁi', 'jɔ̃']","['o', 'asjɔ̃']",['EtiʁE'],"['iv', 'e']",['akim'],"['d', 'e']","['ø', 'je']","['ə', 'n']","['O', 'ɑ̃']",['k'],"['Ø', 'is']","['waE', 'waEʁE']",['E'],['ɛs'],['kaligʁaf']
rechanter,"['wEa', 'Ea', 'jɔ̃']","['e', 'ɔ̃']",['je'],"['Es', 'jɔ̃']","['udʁ', 'E']",['s'],['vit'],"['u', 'y']",['Olysje'],"['u', 'ʁje']","['y', 'ʁE']","['u', 'ys']","['Ø', 'əʁ', 'ɔ̃']",['vʁa'],['s'],['ɛɲ'],['ʁi'],"['wa', 'jE']",['jɔ̃'],"['p', 'i']",['alE'],['wE'],"['aki', 'ʁ']","['v', 'ɔ̃']","['v', 'a']",['ɔlvE'],['wa'],"['e', 'E', 'əʁ', 'ɔ̃']",['viʁE'],"['ɛ̃d', 'ʁ', 'e']",['iʁa'],['avje'],['i'],['ɔlvE'],['əvwaʁ'],['ji'],['o'],"['wa', 'ʁjɔ̃']",['asjɔ̃'],['watʁE'],"['j', 'e']","['p', 'im']","['yv', 'e']","['swa', 'je']","['al', 'e']",['əzɑ̃'],[nan],['ɛ̃s'],"['u', 'ʁE']","['wE', 'aj', 'aj']",['ɛz'],"['klwaz', 'n']"
rechaper,"['t', 'ɔ̃']",['ɔ̃'],['wa'],"['e', 'jɔ̃']","['wj', 'wjEa', 'Eaʁ', 'E']",['s'],"['aɲ', 'it']",['ʁi'],['zisje'],"['E', 'əʁje']","['ʁ', 'E']",['Ekys'],"['ivʁ', 'ɔ̃']","['ɛ', 'əʁa']",['fys'],['ɛn'],['wa'],['ɔ'],"['jɔ̃', 'v']",['ti'],['ənE'],"['k', 'E']",['ɥEʁ'],['iz'],[nan],['EsE'],['ji'],"['ɔ', 'əʁ', 'ɔ̃']",['EtʁE'],['uvʁe'],"['waE', 'waEʁa']","['ən', 'je']",['ɔ'],"['av', 'E']",['ɛʁ'],"['ɥ', 'e']",['mi'],"['ɔ', 'əʁjɔ̃']","['jas', 'jɔ̃']",['pʁE'],"['yv', 'e']","['v', 'im']",['ze'],"['E', 'e']",['vi'],['ʁɑ̃'],['vi'],"['e', 'as']","['ɛ̃d', 'ʁE']",['m'],['ʁ'],['ʁəvɑ̃dik']
recharger,"['Eʁ', 'ɔ̃']","['e', 'E', 'ɔ̃']",['y'],"['ʁi', 'jɔ̃']","['ɔ', 'əʁE']",['k'],"['v', 'it']","['k', 'i']",['misje'],"['ʁ', 'je']",['oʁE'],['akis'],"['pʁ', 'ɔ̃']",['viʁa'],['akis'],"['wE', 'aj', 'aj']",['ʁi'],['ø'],"['ul', 'jɔ̃']",['Eky'],"['Eɲ', 'E']",['izE'],"['ɛ̃', 'ʁ']",['i'],['jɛʁ'],"['w', 'E']","['ə', 'a']","['əvʁ', 'ɔ̃']","['O', 'ʁiʁE']","['ɛ̃d', 'ʁ', 'e']","['ɔ', 'əʁa']",['zje'],['E'],['ʁE'],"['j', 'e']","['E', 'e']",['t'],['waʁjɔ̃'],['jisjɔ̃'],['jiʁE'],"['e', 'E', 'e']",['uam'],"['wEa', 'Ea', 'je']",['aʃje'],"['v', 'i']",['yvɑ̃'],['e'],['Etis'],['jEʁE'],['ɔlv'],['E'],['pʁ']
rechasser,['ɥisjɔ̃'],"['E', 'ɔ̃']",['ɔ'],"['əv', 'jɔ̃']",['pʁE'],"['waE', 'j']",['Olyt'],['ɛ̃'],"['ysj', 'e']","['Odʁi', 'je']","['od', 'ʁE']","['v', 'is']","['iʁ', 'ɔ̃']","['e', 'E', 'əʁa']",['uas'],['aʃ'],"['O', 'a']",['jɛ̃'],['zjɔ̃'],['Eky'],"['ø', 'E']",['E'],"['ø', 'Eʁ']",['ɛt'],['E'],['avE'],"['v', 'i']","['Etʁ', 'ɔ̃']",['jɛ̃dʁE'],"['ud', 'ʁe']","['ɛ', 'əʁa']","['ən', 'je']","['ou', 'oulv']","['Eɲ', 'E']",['ʁiʁ'],"['E', 'e']",[''],"['Øvʁij', 'ɔ̃']",['jisjɔ̃'],"['ʁ', 'E']","['p', 'e']",['mim'],['aɲe'],"['Ø', 'je']",['ɛ̃t'],"['ə', 'nɑ̃']",['t'],"['O', 'ʁis']","['waE', 'waEʁE']",['y'],['as'],['atiʁ']
rechausser,"['əz', 'ɔ̃']","['ɔlv', 'ɔ̃']",['i'],['yvjɔ̃'],['EʁE'],['jɛʁ'],"['ʁi', 't']","['j', 'a']","['Ekys', 'je']","['uʁj', 'e']",['miʁE'],"['Eɲ', 'is']","['aʁ', 'ɔ̃']","['ɔ', 'əʁa']","['ø', 'as']","['ɛ', 'j']","['al', 'a']",['œ'],"['iv', 'jɔ̃']",['jE'],"['u', 'E']",['əzE'],"['o', 'Eʁ']",['ɔlv'],['ɛ̃'],"['ɔlv', 'E']","['aɲ', 'i']","['əvʁ', 'ɔ̃']",['EʁʁE'],[nan],['jiʁa'],['je'],"['ɔ', 'ʁ']","['O', 'E']",['ɛʁ'],['ɛ'],['ly'],['iʁjɔ̃'],"['o', 'asjɔ̃']","['Odʁ', 'E']","['Ø', 'e']",['Etim'],"['O', 'e']","['waE', 'je']","['ə', 'e']",['ɑ̃'],"['o', 'e']",['Etis'],"['O', 'ʁiʁE']","['a', 'j']","['œ', 'j']",['pɛ̃s']
rechercher,['wɔ̃'],"['ul', 'ɔ̃']",['ʁ'],"['ə', 'n', 'jɔ̃']",['kʁE'],"['ɔ', 'ʁ']",['lyt'],['ɥa'],['uasje'],"['ɑ̃dʁi', 'je']","['Eʁ', 'E']",['ys'],"['Odʁ', 'ɔ̃']","['Odʁ', 'a']",['as'],['sis'],"['k', 'i']",['jɛ̃'],"['ʁi', 'jɔ̃']","['O', 'ʁi']","['E', 'E']","['t', 'E']",['Olyʁ'],['al'],['E'],"['e', 'E', 'E']",[''],"['O', 'ʁiʁ', 'ɔ̃']",['iʁE'],"['viʁ', 'e']",['Eʁʁa'],"['ʁi', 'je']","['wa', 'jE']","['iv', 'E']",['uvwaʁ'],['ɛ'],"['ɥ', 'e']","['kʁi', 'jɔ̃']","['ulys', 'jɔ̃']","['jɛ̃d', 'ʁE']","['e', 'v']",['jim'],"['O', 'ʁe']","['was', 'je']",['Oly'],['əvɑ̃'],['ji'],[nan],"['əi', 'əiʁE']","['wE', 'aj', 'aj']",['iz'],['dEnɔ̃bʁ']
